antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Best Supporting Actress', 'Best Actress', 'Best Original Screenplay'})",frozenset({'Best Picture'}),0.013728720483250962,0.31466227347611203,0.01043382756727073,0.7599999999999999,2.415287958115183,1.0,0.006113917168092915,2.855573860516199,0.5941273004337123,0.03281519861830742,0.6498076923076921,0.3965794066317626
"frozenset({'Best Supporting Actress', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Actress'}),0.026908292147171883,0.2602965403624382,0.01043382756727073,0.3877551020408163,1.4896667527770602,1.0,0.003429692214300125,1.2081823174080175,0.33779850302958303,0.037698412698412696,0.17231034952956684,0.21391974511323517
"frozenset({'Best Actress', 'Best Picture', 'Best Original Screenplay'})",frozenset({'Best Supporting Actress'}),0.02471169686985173,0.2213069741900055,0.01043382756727073,0.4222222222222222,1.907857733664185,1.0,0.004964956705903213,1.347737929286529,0.4879089615931721,0.04428904428904429,0.2580159849553362,0.23468431210366694
"frozenset({'Best Supporting Actress', 'Best Actress'})","frozenset({'Best Picture', 'Best Original Screenplay'})",0.06809445359692477,0.07358594179022515,0.01043382756727073,0.15322580645161288,2.082270101107366,1.0,0.005423033068650236,1.0940508877905912,0.5577334615265329,0.07949790794979078,0.08596573417213221,0.14750842561386612
"frozenset({'Best Supporting Actress', 'Best Picture'})","frozenset({'Best Actress', 'Best Original Screenplay'})",0.09665019220208676,0.03898956617243273,0.01043382756727073,0.10795454545454546,2.768806017925736,1.0,0.006665478502829126,1.0773110595774003,0.7071828507438811,0.08333333333333333,0.07176298701298703,0.18778008962868117
"frozenset({'Best Supporting Actress', 'Best Original Screenplay'})","frozenset({'Best Actress', 'Best Picture'})",0.040637012630422846,0.09170785282811642,0.01043382756727073,0.25675675675675674,2.799724874575174,1.0,0.006707094393585604,1.2220657980130798,0.670050914349411,0.08558558558558559,0.1817134546880617,0.18526460592328856
"frozenset({'Best Actress', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Original Screenplay'})",0.09170785282811642,0.040637012630422846,0.01043382756727073,0.11377245508982037,2.799724874575174,1.0,0.006707094393585604,1.0825244519643202,0.7077260866798193,0.08558558558558559,0.07623333756071143,0.18526460592328856
"frozenset({'Best Actress', 'Best Original Screenplay'})","frozenset({'Best Supporting Actress', 'Best Picture'})",0.03898956617243273,0.09665019220208676,0.01043382756727073,0.2676056338028169,2.768806017925736,1.0,0.006665478502829126,1.2334199298779198,0.6647518796992481,0.08333333333333333,0.1892461149877991,0.18778008962868117
"frozenset({'Best Picture', 'Best Original Screenplay'})","frozenset({'Best Supporting Actress', 'Best Actress'})",0.07358594179022515,0.06809445359692477,0.01043382756727073,0.1417910447761194,2.0822701011073663,1.0,0.005423033068650236,1.0858725497218442,0.5610395282812841,0.07949790794979078,0.07908161021644868,0.14750842561386612
frozenset({'Best Supporting Actress'}),"frozenset({'Best Actress', 'Best Picture', 'Best Original Screenplay'})",0.2213069741900055,0.02471169686985173,0.01043382756727073,0.047146401985111656,1.9078577336641849,1.0,0.004964956705903213,1.0235447556287753,0.6110904906836908,0.04428904428904429,0.023003152035410094,0.23468431210366694
frozenset({'Best Actress'}),"frozenset({'Best Supporting Actress', 'Best Picture', 'Best Original Screenplay'})",0.2602965403624382,0.026908292147171883,0.01043382756727073,0.04008438818565401,1.4896667527770604,1.0,0.003429692214300125,1.0137263066422868,0.4443793224709882,0.037698412698412696,0.01354044632397063,0.21391974511323517
frozenset({'Best Picture'}),"frozenset({'Best Supporting Actress', 'Best Actress', 'Best Original Screenplay'})",0.31466227347611203,0.013728720483250962,0.01043382756727073,0.0331588132635253,2.415287958115183,1.0,0.006113917168092915,1.0200964678034246,0.8550101214574898,0.03281519861830742,0.019700556209843862,0.3965794066317626
frozenset({'Best Original Screenplay'}),"frozenset({'Best Supporting Actress', 'Best Actress', 'Best Picture'})",0.19769357495881384,0.036243822075782535,0.01043382756727073,0.05277777777777778,1.4561868686868689,1.0,0.003268656810938103,1.01745520250064,0.3904679563384848,0.04668304668304668,0.017155745489078826,0.17032828282828283
"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Actress'})",frozenset({'Best Picture'}),0.020318506315211423,0.31466227347611203,0.013728720483250962,0.6756756756756757,2.1473043724352623,1.0,0.0073352530924677955,2.113124656781988,0.5453811659192824,0.042735042735042736,0.5267671517671517,0.35965284656384133
"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Picture'})",frozenset({'Best Actress'}),0.04228445908841296,0.2602965403624382,0.013728720483250962,0.3246753246753247,1.2473286207463423,1.0,0.00272222207144001,1.095330122924851,0.20704128440366976,0.04752851711026617,0.08703323402655253,0.18870897035453998
"frozenset({'Best Supporting Actress', 'Best Actress', 'Best Picture'})",frozenset({'Best Supporting Actor'}),0.036243822075782535,0.22679846238330587,0.013728720483250962,0.37878787878787884,1.670151882016289,1.0,0.0055086773655693665,1.2446658898219956,0.41634188034188047,0.05506607929515419,0.19657153925619844,0.2196602832196053
"frozenset({'Best Supporting Actor', 'Best Actress', 'Best Picture'})",frozenset({'Best Supporting Actress'}),0.029654036243822075,0.2213069741900055,0.013728720483250962,0.46296296296296297,2.091949269368624,1.0,0.007166075449609942,1.449980117025507,0.5379286926994907,0.05787037037037037,0.31033537063156247,0.2624988512085286
"frozenset({'Best Supporting Actress', 'Best Supporting Actor'})","frozenset({'Best Actress', 'Best Picture'})",0.06040637012630423,0.09170785282811642,0.013728720483250962,0.22727272727272727,2.4782253674469246,1.0,0.008188981981827125,1.1754368963400845,0.634833430742256,0.09920634920634921,0.14925250082444763,0.18848666303756123
"frozenset({'Best Supporting Actress', 'Best Actress'})","frozenset({'Best Supporting Actor', 'Best Picture'})",0.06809445359692477,0.10598572213069742,0.013728720483250962,0.20161290322580644,1.9022647501253551,1.0,0.006511680645685624,1.1197754591494296,0.5089687684148497,0.08561643835616439,0.10696381865736704,0.16557329099114157
"frozenset({'Best Supporting Actress', 'Best Picture'})","frozenset({'Best Supporting Actor', 'Best Actress'})",0.09665019220208676,0.047775947281713346,0.013728720483250962,0.14204545454545456,2.9731583072100314,1.0,0.009111165995836602,1.1098770415789303,0.7346626139817629,0.10504201680672269,0.09899929223026109,0.2147008881922675
"frozenset({'Best Supporting Actor', 'Best Actress'})","frozenset({'Best Supporting Actress', 'Best Picture'})",0.047775947281713346,0.09665019220208676,0.013728720483250962,0.28735632183908044,2.9731583072100314,1.0,0.009111165995836602,1.2676037625551362,0.696955017301038,0.10504201680672269,0.2111099465464836,0.2147008881922675
"frozenset({'Best Supporting Actor', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Actress'})",0.10598572213069742,0.06809445359692477,0.013728720483250962,0.1295336787564767,1.9022647501253553,1.0,0.006511680645685624,1.0705819669987708,0.5305405405405406,0.08561643835616439,0.06592859694492874,0.16557329099114157
"frozenset({'Best Actress', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Supporting Actor'})",0.09170785282811642,0.06040637012630423,0.013728720483250962,0.14970059880239522,2.4782253674469246,1.0,0.008188981981827125,1.1050150435838535,0.6567110036275695,0.09920634920634921,0.09503494472189462,0.18848666303756123
frozenset({'Best Supporting Actress'}),"frozenset({'Best Supporting Actor', 'Best Actress', 'Best Picture'})",0.2213069741900055,0.029654036243822075,0.013728720483250962,0.062034739454094295,2.0919492693686244,1.0,0.007166075449609942,1.0345222841104225,0.6703244005641751,0.05787037037037037,0.033370266296494464,0.2624988512085286
frozenset({'Best Supporting Actor'}),"frozenset({'Best Supporting Actress', 'Best Actress', 'Best Picture'})",0.22679846238330587,0.036243822075782535,0.013728720483250962,0.060532687651331726,1.670151882016289,1.0,0.0055086773655693665,1.0258538698007778,0.5189488636363638,0.05506607929515419,0.02520229299890318,0.2196602832196053
frozenset({'Best Actress'}),"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Picture'})",0.2602965403624382,0.04228445908841296,0.013728720483250962,0.052742616033755275,1.2473286207463423,1.0,0.00272222207144001,1.0110404596705842,0.2680623608017818,0.04752851711026617,0.010919898966438277,0.18870897035453998
frozenset({'Best Picture'}),"frozenset({'Best Supporting Actress', 'Best Supporting Actor', 'Best Actress'})",0.31466227347611203,0.020318506315211423,0.013728720483250962,0.04363001745200698,2.1473043724352623,1.0,0.0073352530924677955,1.024374992484277,0.7796153846153845,0.042735042735042736,0.02379498978705421,0.35965284656384133
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Cinematography'})",frozenset({'Best Picture'}),0.02800658978583196,0.31466227347611203,0.026359143327841845,0.9411764705882353,2.9910686787804126,1.0,0.017546526113519104,11.650741350906094,0.6848516949152542,0.08333333333333333,0.9141685520361991,0.5124730520480444
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Picture'})",frozenset({'Best Cinematography'}),0.051070840197693576,0.34925864909390447,0.026359143327841845,0.5161290322580645,1.4777845404747412,1.0,0.008522210672304714,1.344865458539264,0.3407118055555555,0.07048458149779735,0.25643119640669654,0.295800365185636
"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",frozenset({'Best Director'}),0.032399780340472265,0.2591982427237781,0.026359143327841845,0.8135593220338984,3.1387532318299343,1.0,0.01796117719895502,3.973391243572464,0.7042186908815741,0.09937888198757766,0.7483258157329347,0.4576271186440678
"frozenset({'Best Cinematography', 'Best Director', 'Best Picture'})",frozenset({'Best Adapted Screenplay'}),0.09719934102141681,0.1356397583745195,0.026359143327841845,0.2711864406779661,1.9993137994922117,1.0,0.013175048197534348,1.1859826571140313,0.5536420316301702,0.1276595744680851,0.1568173497297181,0.23275921224181706
"frozenset({'Best Adapted Screenplay', 'Best Director'})","frozenset({'Best Cinematography', 'Best Picture'})",0.05656232839099396,0.13618890719384955,0.026359143327841845,0.46601941747572817,3.421860319448794,1.0,0.01865598163593273,1.6176825919824271,0.7501940240589834,0.15841584158415842,0.38183176047253714,0.3297839022862512
"frozenset({'Best Adapted Screenplay', 'Best Cinematography'})","frozenset({'Best Director', 'Best Picture'})",0.040637012630422846,0.1927512355848435,0.026359143327841845,0.6486486486486487,3.365211365211365,1.0,0.01852630893285095,2.2975541756431377,0.7326130509444763,0.1273209549071618,0.5647545504688362,0.3927003927003927
"frozenset({'Best Adapted Screenplay', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Director'})",0.07962657880285558,0.11916529379461833,0.026359143327841845,0.3310344827586207,2.7779437470204993,1.0,0.016870418670939233,1.3167116742245395,0.6953932975338107,0.15286624203821655,0.24053228996474335,0.2761163197203242
"frozenset({'Best Cinematography', 'Best Director'})","frozenset({'Best Adapted Screenplay', 'Best Picture'})",0.11916529379461833,0.07962657880285558,0.026359143327841845,0.22119815668202766,2.777943747020499,1.0,0.016870418670939233,1.181781256803434,0.7266079592684955,0.15286624203821655,0.15381971558351573,0.2761163197203242
"frozenset({'Best Director', 'Best Picture'})","frozenset({'Best Adapted Screenplay', 'Best Cinematography'})",0.1927512355848435,0.040637012630422846,0.026359143327841845,0.13675213675213674,3.3652113652113647,1.0,0.01852630893285095,1.111341282398421,0.8706632653061225,0.1273209549071618,0.10018640012915912,0.3927003927003927
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Adapted Screenplay', 'Best Director'})",0.13618890719384955,0.05656232839099396,0.026359143327841845,0.1935483870967742,3.421860319448794,1.0,0.01865598163593273,1.1698627127951675,0.8193473193473194,0.15841584158415842,0.14519884336625483,0.3297839022862512
frozenset({'Best Adapted Screenplay'}),"frozenset({'Best Cinematography', 'Best Director', 'Best Picture'})",0.1356397583745195,0.09719934102141681,0.026359143327841845,0.19433198380566802,1.9993137994922117,1.0,0.013175048197534348,1.1205616219482917,0.5782639771283354,0.1276595744680851,0.10759035432489139,0.23275921224181706
frozenset({'Best Director'}),"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",0.2591982427237781,0.032399780340472265,0.026359143327841845,0.1016949152542373,3.1387532318299343,1.0,0.01796117719895502,1.0771398671681534,0.9198171485050656,0.09937888198757766,0.0716154600896516,0.4576271186440678
frozenset({'Best Cinematography'}),"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Picture'})",0.34925864909390447,0.051070840197693576,0.026359143327841845,0.07547169811320754,1.4777845404747412,1.0,0.008522210672304714,1.0263927646841273,0.49683544303797467,0.07048458149779735,0.025714098532494754,0.295800365185636
frozenset({'Best Picture'}),"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Cinematography'})",0.31466227347611203,0.02800658978583196,0.026359143327841845,0.08376963350785341,2.991068678780413,1.0,0.017546526113519104,1.0608613791480348,0.9713040865384615,0.08333333333333333,0.05736977549028308,0.5124730520480444
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Cinematography'})",frozenset({'Best Supporting Actor'}),0.02800658978583196,0.22679846238330587,0.011532125205930808,0.411764705882353,1.81555333998006,1.0,0.00518027370590412,1.3144426139483802,0.46214689265536724,0.04740406320541761,0.23922125668449204,0.23130608175473583
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Supporting Actor'})",frozenset({'Best Cinematography'}),0.02416254805052169,0.34925864909390447,0.011532125205930808,0.47727272727272735,1.366530874785592,1.0,0.0030931463151390465,1.244896497385574,0.2748613232574965,0.03186646433990895,0.19672036823935568,0.2551457975986278
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Cinematography'})",frozenset({'Best Director'}),0.013179571663920923,0.2591982427237781,0.011532125205930808,0.875,3.375794491525424,1.0,0.008116003390790404,5.926414058209775,0.7131727482311789,0.044210526315789485,0.8312638991845812,0.4597457627118644
"frozenset({'Best Cinematography', 'Best Director', 'Best Supporting Actor'})",frozenset({'Best Adapted Screenplay'}),0.04942339373970346,0.1356397583745195,0.011532125205930808,0.23333333333333334,1.7202429149797571,1.0,0.004828348021028691,1.127426402120192,0.4404555583065115,0.06645569620253164,0.11302414231257941,0.15917678812415653
"frozenset({'Best Adapted Screenplay', 'Best Director'})","frozenset({'Best Cinematography', 'Best Supporting Actor'})",0.05656232839099396,0.07742998352553541,0.011532125205930808,0.20388349514563106,2.633133650072299,1.0,0.007152505050450221,1.158837947522803,0.6574089472808914,0.09417040358744394,0.13706657420249654,0.17640983267919852
"frozenset({'Best Adapted Screenplay', 'Best Cinematography'})","frozenset({'Best Director', 'Best Supporting Actor'})",0.040637012630422846,0.09060955518945635,0.011532125205930808,0.28378378378378377,3.1319410319410315,1.0,0.007850023567259874,1.2697149606788722,0.7095428898519911,0.09633027522935779,0.21242166079122599,0.20552825552825552
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor'})","frozenset({'Best Cinematography', 'Best Director'})",0.040087863811092805,0.11916529379461833,0.011532125205930808,0.28767123287671237,2.41405214317278,1.0,0.006755043137283285,1.236556414480632,0.6102212051868803,0.07806691449814128,0.19130256550404817,0.19222271321254975
"frozenset({'Best Cinematography', 'Best Director'})","frozenset({'Best Adapted Screenplay', 'Best Supporting Actor'})",0.11916529379461833,0.040087863811092805,0.011532125205930808,0.09677419354838711,2.4140521431727797,1.0,0.006755043137283285,1.0627598650662902,0.6650041562759768,0.07806691449814128,0.0590536650180852,0.19222271321254975
"frozenset({'Best Director', 'Best Supporting Actor'})","frozenset({'Best Adapted Screenplay', 'Best Cinematography'})",0.09060955518945635,0.040637012630422846,0.011532125205930808,0.12727272727272726,3.1319410319410315,1.0,0.007850023567259874,1.099270089694307,0.7485334713595582,0.09633027522935779,0.09030545870843522,0.20552825552825552
"frozenset({'Best Cinematography', 'Best Supporting Actor'})","frozenset({'Best Adapted Screenplay', 'Best Director'})",0.07742998352553541,0.05656232839099396,0.011532125205930808,0.14893617021276598,2.6331336500722995,1.0,0.007152505050450221,1.108539264140582,0.6722789115646258,0.09417040358744394,0.09791197087162215,0.17640983267919852
frozenset({'Best Adapted Screenplay'}),"frozenset({'Best Cinematography', 'Best Director', 'Best Supporting Actor'})",0.1356397583745195,0.04942339373970346,0.011532125205930808,0.08502024291497975,1.720242914979757,1.0,0.004828348021028691,1.0389045210012975,0.48438918133962605,0.06645569620253164,0.03744763856047264,0.15917678812415653
frozenset({'Best Director'}),"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Cinematography'})",0.2591982427237781,0.013179571663920923,0.011532125205930808,0.04449152542372882,3.3757944915254243,1.0,0.008116003390790404,1.0327699383029476,0.9500158847823784,0.044210526315789485,0.03173014345943806,0.4597457627118644
frozenset({'Best Cinematography'}),"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Supporting Actor'})",0.34925864909390447,0.02416254805052169,0.011532125205930808,0.0330188679245283,1.3665308747855918,1.0,0.0030931463151390465,1.0091587307965337,0.412176009644364,0.03186646433990895,0.00907560973020036,0.2551457975986278
frozenset({'Best Supporting Actor'}),"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Cinematography'})",0.22679846238330587,0.02800658978583196,0.011532125205930808,0.05084745762711865,1.8155533399800599,1.0,0.00518027370590412,1.0240644857613557,0.5809659090909093,0.04740406320541761,0.023498994541798338,0.23130608175473583
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Cinematography'})",frozenset({'Best Picture'}),0.013179571663920923,0.31466227347611203,0.012630422844590884,0.9583333333333333,3.045593368237347,1.0,0.008483308861380181,16.448105436573282,0.6806271321768164,0.04006968641114982,0.9392027243589742,0.4992364746945898
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Picture'})",frozenset({'Best Cinematography'}),0.03185063152114223,0.34925864909390447,0.012630422844590884,0.396551724137931,1.135409889394925,1.0,0.001506314306729017,1.0783713815015297,0.12318429554366313,0.03427719821162444,0.07267568747271924,0.2163576230752548
"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",frozenset({'Best Supporting Actor'}),0.032399780340472265,0.22679846238330587,0.012630422844590884,0.3898305084745763,1.7188410555259164,1.0,0.005282202481814912,1.2671914088718044,0.43221635493263594,0.051224944320712694,0.21085323574730358,0.22276029055690072
"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Picture'})",frozenset({'Best Adapted Screenplay'}),0.05326743547501373,0.1356397583745195,0.012630422844590884,0.23711340206185566,1.748111356901373,1.0,0.005405240767529713,1.1330127491577247,0.45203268435387867,0.07165109034267912,0.11739739844640353,0.16511540548436912
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor'})","frozenset({'Best Cinematography', 'Best Picture'})",0.040087863811092805,0.13618890719384955,0.012630422844590884,0.3150684931506849,2.3134666372072465,1.0,0.007170900480422286,1.2611641954969794,0.5914585613371803,0.07718120805369126,0.20708183472816097,0.20390521431727793
"frozenset({'Best Adapted Screenplay', 'Best Cinematography'})","frozenset({'Best Supporting Actor', 'Best Picture'})",0.040637012630422846,0.10598572213069742,0.012630422844590884,0.3108108108108108,2.932572468841899,1.0,0.008323479715721248,1.297197187496635,0.6869167019237948,0.0942622950819672,0.22910717843150277,0.2149908976333847
"frozenset({'Best Adapted Screenplay', 'Best Picture'})","frozenset({'Best Cinematography', 'Best Supporting Actor'})",0.07962657880285558,0.07742998352553541,0.012630422844590884,0.1586206896551724,2.048569332355099,1.0,0.006464938159691029,1.0964971507278471,0.5561378022206082,0.08745247148288973,0.08800492610837438,0.16087062851552947
"frozenset({'Best Cinematography', 'Best Supporting Actor'})","frozenset({'Best Adapted Screenplay', 'Best Picture'})",0.07742998352553541,0.07962657880285558,0.012630422844590884,0.16312056737588654,2.048569332355099,1.0,0.006464938159691029,1.0997682405830285,0.5548136645962733,0.08745247148288973,0.09071751383740417,0.16087062851552947
"frozenset({'Best Supporting Actor', 'Best Picture'})","frozenset({'Best Adapted Screenplay', 'Best Cinematography'})",0.10598572213069742,0.040637012630422846,0.012630422844590884,0.11917098445595856,2.932572468841899,1.0,0.008323479715721248,1.0891591562489904,0.7371274436491829,0.0942622950819672,0.08186053960749887,0.2149908976333847
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Adapted Screenplay', 'Best Supporting Actor'})",0.13618890719384955,0.040087863811092805,0.012630422844590884,0.09274193548387095,2.3134666372072465,1.0,0.007170900480422286,1.0580364878882176,0.6572597363111197,0.07718120805369126,0.05485301173691591,0.20390521431727793
frozenset({'Best Adapted Screenplay'}),"frozenset({'Best Cinematography', 'Best Supporting Actor', 'Best Picture'})",0.1356397583745195,0.05326743547501373,0.012630422844590884,0.09311740890688258,1.7481113569013729,1.0,0.005405240767529713,1.0439417117753196,0.49511076736091925,0.07165109034267912,0.04209211230825591,0.16511540548436912
frozenset({'Best Supporting Actor'}),"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",0.22679846238330587,0.032399780340472265,0.012630422844590884,0.05569007263922518,1.7188410555259164,1.0,0.005282202481814912,1.0246638223573974,0.5408843873517788,0.051224944320712694,0.024070160202059626,0.22276029055690072
frozenset({'Best Cinematography'}),"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Picture'})",0.34925864909390447,0.03185063152114223,0.012630422844590884,0.036163522012578615,1.1354098893949252,1.0,0.001506314306729017,1.0044747118312456,0.18326912493120517,0.03427719821162444,0.004454777983497252,0.2163576230752548
frozenset({'Best Picture'}),"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Cinematography'})",0.31466227347611203,0.013179571663920923,0.012630422844590884,0.04013961605584642,3.045593368237347,1.0,0.008483308861380181,1.0280874644301332,0.98003762541806,0.04006968641114982,0.027320111762769245,0.4992364746945898
"frozenset({'Best Supporting Actress', 'Best Adapted Screenplay', 'Best Cinematography'})",frozenset({'Best Picture'}),0.015376166941241077,0.31466227347611203,0.012630422844590884,0.8214285714285714,2.6105086013462975,1.0,0.0077921231975117316,3.837891268533772,0.6265670845558816,0.039792387543252594,0.7394402472527473,0.4307840937422089
"frozenset({'Best Supporting Actress', 'Best Adapted Screenplay', 'Best Picture'})",frozenset({'Best Cinematography'}),0.029654036243822075,0.34925864909390447,0.012630422844590884,0.42592592592592593,1.219514325646401,1.0,0.002273494205891905,1.1335494499654568,0.1855023252380601,0.034482758620689655,0.11781528363806842,0.23104472396925227
"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Picture'})",frozenset({'Best Adapted Screenplay'}),0.04557935200439319,0.1356397583745195,0.012630422844590884,0.27710843373493976,2.042973513487147,1.0,0.00644805055184782,1.1956983342485814,0.5348976834942712,0.07491856677524429,0.16366865173527656,0.18511292132091117
"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",frozenset({'Best Supporting Actress'}),0.032399780340472265,0.2213069741900055,0.012630422844590884,0.3898305084745763,1.7614921983429364,1.0,0.005460125493020141,1.2761913478552689,0.44677490993436314,0.05239179954441913,0.21641844565035503,0.2234512343861715
"frozenset({'Best Supporting Actress', 'Best Adapted Screenplay'})","frozenset({'Best Cinematography', 'Best Picture'})",0.043382756727073035,0.13618890719384955,0.012630422844590884,0.2911392405063291,2.137760310330747,1.0,0.006722172614874182,1.218590648780105,0.5563570109319622,0.07565789473684209,0.17937988363765117,0.19194058799510003
"frozenset({'Best Supporting Actress', 'Best Cinematography'})","frozenset({'Best Adapted Screenplay', 'Best Picture'})",0.06809445359692477,0.07962657880285558,0.012630422844590884,0.1854838709677419,2.3294215795328137,1.0,0.007208294469217961,1.1299634082024346,0.612410647946504,0.09349593495934957,0.11501559011471242,0.17205228031145714
"frozenset({'Best Supporting Actress', 'Best Picture'})","frozenset({'Best Adapted Screenplay', 'Best Cinematography'})",0.09665019220208676,0.040637012630422846,0.012630422844590884,0.13068181818181818,3.2158323095823094,1.0,0.00870284776334189,1.1035809527911475,0.7627593498083786,0.1013215859030837,0.0938589530103554,0.2207463144963145
"frozenset({'Best Adapted Screenplay', 'Best Cinematography'})","frozenset({'Best Supporting Actress', 'Best Picture'})",0.040637012630422846,0.09665019220208676,0.012630422844590884,0.3108108108108108,3.21583230958231,1.0,0.00870284776334189,1.3107428583734426,0.7182250317314154,0.1013215859030837,0.237073851967469,0.2207463144963145
"frozenset({'Best Adapted Screenplay', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Cinematography'})",0.07962657880285558,0.06809445359692477,0.012630422844590884,0.1586206896551724,2.3294215795328137,1.0,0.007208294469217961,1.1075926576102124,0.6200840510532323,0.09349593495934957,0.09714099932944545,0.17205228031145714
"frozenset({'Best Cinematography', 'Best Picture'})","frozenset({'Best Supporting Actress', 'Best Adapted Screenplay'})",0.13618890719384955,0.043382756727073035,0.012630422844590884,0.09274193548387095,2.137760310330747,1.0,0.006722172614874182,1.0544047836963817,0.616130904668454,0.07565789473684209,0.05159762601385132,0.19194058799510003
frozenset({'Best Supporting Actress'}),"frozenset({'Best Adapted Screenplay', 'Best Cinematography', 'Best Picture'})",0.2213069741900055,0.032399780340472265,0.012630422844590884,0.05707196029776675,1.7614921983429366,1.0,0.005460125493020141,1.0261654961126043,0.5551603605813455,0.05239179954441913,0.025498319921812288,0.2234512343861715
frozenset({'Best Adapted Screenplay'}),"frozenset({'Best Supporting Actress', 'Best Cinematography', 'Best Picture'})",0.1356397583745195,0.04557935200439319,0.012630422844590884,0.09311740890688258,2.042973513487147,1.0,0.00644805055184782,1.052419196673727,0.5906303519142588,0.07491856677524429,0.04980828631728031,0.18511292132091117
frozenset({'Best Cinematography'}),"frozenset({'Best Supporting Actress', 'Best Adapted Screenplay', 'Best Picture'})",0.34925864909390447,0.029654036243822075,0.012630422844590884,0.036163522012578615,1.2195143256464012,1.0,0.002273494205891905,1.0067537242233755,0.27660979636763894,0.034482758620689655,0.006708417422131104,0.23104472396925227
frozenset({'Best Picture'}),"frozenset({'Best Supporting Actress', 'Best Adapted Screenplay', 'Best Cinematography'})",0.31466227347611203,0.015376166941241077,0.012630422844590884,0.04013961605584642,2.6105086013462975,1.0,0.0077921231975117316,1.0257990115321252,0.9001881270903009,0.039792387543252594,0.025150162207304146,0.4307840937422089
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Picture'})",frozenset({'Best Supporting Actor'}),0.051070840197693576,0.22679846238330587,0.02416254805052169,0.47311827956989244,2.0860735765055063,1.0,0.012579760021061257,1.4675049591500522,0.5486505681818181,0.09523809523809523,0.3185712976539589,0.28982790491811816
"frozenset({'Best Adapted Screenplay', 'Best Director', 'Best Supporting Actor'})",frozenset({'Best Picture'}),0.02416254805052169,0.31466227347611203,0.02416254805052169,1.0,3.1780104712041886,1.0,0.016559505747968738,inf,0.7023072594259988,0.07678883071553227,1.0,0.5383944153577661
"frozenset({'Best Adapted Screenplay', 'Best Supporting Actor', 'Best Picture'})",frozenset({'Best Director'}),0.03185063152114223,0.2591982427237781,0.02416254805052169,0.7586206896551724,2.9267971946230276,1.0,0.015906920330599046,3.069035851572919,0.6799876244005568,0.09053497942386833,0.6741647708391912,0.4259205143191116
"frozenset({'Best Director', 'Best Picture', 'Best Supporting Actor'})",frozenset({'Best Adapted Screenplay'}),0.07907742998352553,0.1356397583745195,0.02416254805052169,0.3055555555555556,2.2526990553306345,1.0,0.013436504554678303,1.244678747940692,0.6038380224426736,0.12680115273775217,0.19657983905124948,0.24184660368870897
"frozenset({'Best Adapted Screenplay', 'Best Director'})","frozenset({'Best Supporting Actor', 'Best Picture'})",0.05656232839099396,0.10598572213069742,0.02416254805052169,0.42718446601941745,4.030585039488908,1.0,0.018167748830608545,1.560736790178613,0.7969758704624827,0.17460317460317457,0.35927697335464326,0.3275818703154082
