IMDb_Rating,Popularity,Vote_Count,Vote_Average,Winner,Category_Best Actor,Category_Best Actress,Category_Best Adapted Screenplay,Category_Best Cinematography,Category_Best Director,Category_Best Original Screenplay,Category_Best Picture,Category_Best Supporting Actor,Category_Best Supporting Actress
8.0,13.725,1102,7.495,1,True,False,False,False,False,False,False,False,False
8.0,13.725,1102,7.495,0,False,False,False,True,False,False,False,False,False
8.0,13.725,1102,7.495,1,False,False,False,False,True,False,False,False,False
8.0,13.725,1102,7.495,1,False,False,False,False,False,False,True,False,False
6.4,8.791,567,6.1,0,False,True,False,False,False,False,False,False,False
6.4,8.791,567,6.1,0,False,False,False,True,False,False,False,False,False
7.7,8.566,147,7.3,0,True,False,False,False,False,False,False,False,False
6.5,5.437,93,6.054,0,False,False,True,False,False,False,False,False,False
7.0,6.879,110,6.6,0,True,False,False,False,False,False,False,False,False
6.0,4.881,46,6.1,0,False,False,False,True,False,False,False,False,False
6.3,2.63,17,5.5,0,False,False,False,False,False,False,False,False,True
6.5,2.596,25,6.1,0,False,False,False,False,False,False,False,False,True
7.2,8.139,74,6.7,0,False,False,False,False,False,False,False,True,False
7.2,8.139,74,6.7,0,False,False,False,False,False,False,False,True,False
7.2,8.139,74,6.7,0,False,True,False,False,False,False,False,False,False
7.2,8.139,74,6.7,0,False,False,False,False,False,False,False,False,True
7.2,8.139,74,6.7,0,False,False,False,False,False,False,False,False,True
7.2,8.139,74,6.7,0,False,False,False,True,False,False,False,False,False
7.2,8.139,74,6.7,0,False,False,False,False,True,False,False,False,False
7.2,8.139,74,6.7,0,False,False,False,False,False,False,True,False,False
6.4,8.978,193,6.2,1,False,False,False,True,False,False,False,False,False
7.4,21.462,3495,7.3,0,True,False,False,False,False,False,False,False,False
7.4,21.462,3495,7.3,0,False,False,False,False,False,False,False,False,True
7.4,21.462,3495,7.3,0,False,False,False,False,True,False,False,False,False
7.4,21.462,3495,7.3,0,False,False,False,False,False,False,True,False,False
7.7,23.087,4270,7.7,1,True,False,False,False,False,False,False,False,False
7.7,23.087,4270,7.7,0,False,False,False,False,False,True,False,False,False
7.6,13.413,1610,7.4,0,False,True,False,False,False,False,False,False,False
7.6,13.413,1610,7.4,0,False,False,False,False,False,False,True,False,False
7.6,13.413,1610,7.4,0,False,False,True,False,False,False,False,False,False
7.6,9.065,289,7.4,0,False,False,False,False,False,False,False,False,True
7.0,18.29,1220,7.0,0,False,True,False,False,False,False,False,False,False
7.0,7.319,240,6.5,0,False,False,False,False,False,False,False,False,True
6.1,2.169,13,6.0,0,False,False,False,False,False,False,False,True,False
7.4,14.341,283,7.122,0,False,True,False,False,False,False,False,False,False
7.4,14.341,283,7.122,0,False,False,False,False,False,False,False,False,True
7.4,14.341,283,7.122,1,False,False,False,False,False,True,False,False,False
7.2,5.277,44,7.1,0,False,True,False,False,False,False,False,False,False
7.2,5.277,44,7.1,0,False,False,False,False,False,False,False,False,True
7.2,5.277,44,7.1,0,False,False,False,False,False,False,False,False,True
8.1,147.701,20831,7.807,0,True,False,False,False,False,False,False,False,False
7.4,8.851,163,7.227,0,False,False,False,False,False,False,False,True,False
7.4,8.851,163,7.227,1,False,True,False,False,False,False,False,False,False
7.4,8.851,163,7.227,0,False,False,False,False,False,False,False,False,True
7.4,8.851,163,7.227,0,False,False,False,False,True,False,False,False,False
7.4,8.851,163,7.227,0,False,False,False,False,False,False,True,False,False
7.4,8.851,163,7.227,1,False,False,False,False,False,True,False,False,False
8.1,44.505,4587,7.742,0,False,False,False,False,False,False,False,True,False
8.1,44.505,4587,7.742,0,False,False,False,False,False,False,False,True,False
8.1,44.505,4587,7.742,0,False,False,False,True,False,False,False,False,False
8.1,44.505,4587,7.742,1,False,False,False,False,True,False,False,False,False
8.1,44.505,4587,7.742,1,False,False,False,False,False,False,True,False,False
8.1,44.505,4587,7.742,0,False,False,False,False,False,True,False,False,False
7.1,11.159,171,7.3,0,False,False,False,False,False,False,False,True,False
7.0,9.356,314,6.678,0,True,False,False,False,False,False,False,False,False
7.0,9.356,314,6.678,1,False,False,False,False,False,False,False,False,True
7.8,77.457,4420,7.72,0,False,False,False,False,False,False,False,True,False
7.8,77.457,4420,7.72,1,False,True,False,False,False,False,False,False,False
7.8,77.457,4420,7.72,0,False,False,False,True,False,False,False,False,False
7.8,77.457,4420,7.72,0,False,False,False,False,True,False,False,False,False
7.8,77.457,4420,7.72,0,False,False,False,False,False,False,True,False,False
7.8,77.457,4420,7.72,0,False,False,True,False,False,False,False,False,False
7.2,3.738,24,6.1,0,False,False,False,True,False,False,False,False,False
7.6,7.408,106,7.1,0,False,False,False,True,False,False,False,False,False
7.1,6.57,80,6.844,0,False,True,False,False,False,False,False,False,False
6.7,8.627,271,6.603,0,False,True,False,False,False,False,False,False,False
7.3,20.957,1634,7.316,0,False,True,False,False,False,False,False,False,False
7.3,20.957,1634,7.316,1,False,False,False,False,False,False,False,False,True
7.3,20.957,1634,7.316,0,False,False,False,False,True,False,False,False,False
7.3,20.957,1634,7.316,0,False,False,False,False,False,False,True,False,False
7.3,20.957,1634,7.316,1,False,False,True,False,False,False,False,False,False
7.1,68.507,8353,7.467,0,False,True,False,False,False,False,False,False,False
7.8,77.766,8102,8.1,0,False,True,False,False,False,False,False,False,False
7.7,23.083,3420,7.7,0,False,False,False,False,False,False,False,True,False
6.7,10.568,314,6.293,0,False,False,False,False,False,False,False,False,True
6.7,10.568,314,6.293,0,False,False,True,False,False,False,False,False,False
6.8,4.006,22,6.5,0,False,False,False,False,False,False,False,False,True
6.9,3.384,23,6.0,0,False,False,False,True,False,False,False,False,False
7.4,8.808,158,7.0,0,False,False,True,False,False,False,False,False,False
6.7,1.967,19,6.4,1,False,False,False,False,False,True,False,False,False
8.2,85.49,11921,8.1,0,False,False,False,True,False,False,False,False,False
6.2,10.805,382,5.94,0,False,True,False,False,False,False,False,False,False
6.2,10.805,382,5.94,0,False,False,False,False,False,False,False,False,True
6.2,10.805,382,5.94,0,False,False,False,False,False,True,False,False,False
6.4,1.508,7,5.9,0,False,True,False,False,False,False,False,False,False
6.7,8.904,382,6.4,0,True,False,False,False,False,False,False,False,False
6.7,8.904,382,6.4,0,False,False,False,False,False,False,False,True,False
6.7,8.904,382,6.4,1,False,False,False,False,False,False,False,False,True
6.7,8.904,382,6.4,0,False,False,False,False,True,False,False,False,False
6.7,8.904,382,6.4,0,False,False,False,False,False,False,True,False,False
6.7,8.904,382,6.4,0,False,False,True,False,False,False,False,False,False
7.5,24.309,3278,7.43,0,False,True,False,False,False,False,False,False,False
7.5,24.309,3278,7.43,0,False,False,False,False,True,False,False,False,False
7.5,24.309,3278,7.43,0,False,False,False,False,False,False,True,False,False
7.5,24.309,3278,7.43,1,False,False,False,False,False,True,False,False,False
8.5,45.715,10179,8.425,0,False,False,False,False,False,False,False,False,True
8.5,45.715,10179,8.425,0,False,False,False,True,False,False,False,False,False
8.5,45.715,10179,8.425,0,False,False,False,False,True,False,False,False,False
8.9,120.342,28256,8.5,0,True,False,False,False,False,False,False,False,False
8.9,120.342,28256,8.5,0,False,False,False,False,False,False,False,True,False
8.9,120.342,28256,8.5,0,False,False,False,False,False,False,False,False,True
8.9,120.342,28256,8.5,0,False,False,False,False,True,False,False,False,False
8.9,120.342,28256,8.5,0,False,False,False,False,False,False,True,False,False
8.9,120.342,28256,8.5,1,False,False,False,False,False,True,False,False,False
7.7,7.4,138,7.0,0,True,False,False,False,False,False,False,False,False
7.7,7.4,138,7.0,0,False,True,False,False,False,False,False,False,False
7.7,7.4,138,7.0,0,False,False,False,False,False,False,True,False,False
6.7,5.273,31,6.5,0,False,False,False,True,False,False,False,False,False
7.2,15.391,648,7.1,0,True,False,False,False,False,False,False,False,False
7.5,12.375,909,7.3,0,False,False,False,False,False,False,False,True,False
7.5,12.375,909,7.3,0,False,False,False,False,True,False,False,False,False
7.5,12.375,909,7.3,0,False,False,False,False,False,False,True,False,False
7.5,12.375,909,7.3,0,False,False,True,False,False,False,False,False,False
7.1,15.645,412,7.087,0,False,False,False,False,False,False,False,True,False
7.1,15.645,412,7.087,0,False,False,False,False,False,False,False,True,False
7.1,15.645,412,7.087,0,False,False,False,True,False,False,False,False,False
7.1,15.645,412,7.087,0,False,False,False,False,False,False,True,False,False
7.0,11.151,605,6.7,0,False,True,False,False,False,False,False,False,False
6.7,9.102,568,6.3,0,False,True,False,False,False,False,False,False,False
7.2,5.609,62,6.6,0,False,True,False,False,False,False,False,False,False
7.2,5.609,62,6.6,0,False,False,False,False,False,False,False,False,True
7.2,5.609,62,6.6,0,False,False,False,False,False,False,True,False,False
7.4,8.866,577,7.045,0,False,False,False,False,False,True,False,False,False
7.3,8.677,163,7.0,0,False,False,False,False,False,False,False,True,False
7.3,8.677,163,7.0,0,False,False,False,False,False,False,False,False,True
7.3,8.677,163,7.0,0,False,False,False,True,False,False,False,False,False
7.3,8.677,163,7.0,0,False,False,True,False,False,False,False,False,False
8.4,1520.298,12567,7.9,0,False,False,False,True,False,False,False,False,False
8.4,1520.298,12567,7.9,0,False,False,False,False,True,False,False,False,False
8.4,1520.298,12567,7.9,0,False,False,False,False,False,False,True,False,False
8.0,29.176,6416,7.755,1,True,False,False,False,False,False,False,False,False
8.0,29.176,6416,7.755,0,False,False,False,True,False,False,False,False,False
8.0,29.176,6416,7.755,1,False,False,False,False,True,False,False,False,False
8.0,29.176,6416,7.755,1,False,False,False,False,False,False,True,False,False
8.0,29.176,6416,7.755,1,False,False,False,False,False,True,False,False,False
6.3,5.091,54,6.4,0,False,True,False,False,False,False,False,False,False
6.6,6.368,74,6.17,0,False,True,False,False,False,False,False,False,False
6.6,6.368,74,6.17,0,False,False,False,False,False,False,False,False,True
8.2,24.677,1567,8.1,0,False,False,False,True,False,False,False,False,False
8.2,24.677,1567,8.1,0,False,False,False,False,True,False,False,False,False
7.9,9.28,102,7.3,0,True,False,False,False,False,False,False,False,False
7.9,9.28,102,7.3,0,False,False,False,False,False,False,False,False,True
7.9,9.28,102,7.3,0,False,False,False,False,True,False,False,False,False
8.1,143.77,17240,7.8,0,False,False,False,False,False,True,False,False,False
7.7,18.529,2001,7.4,1,True,False,False,False,False,False,False,False,False
7.7,18.529,2001,7.4,0,False,False,False,False,True,False,False,False,False
7.7,18.529,2001,7.4,0,False,False,False,False,False,False,True,False,False
6.6,8.059,51,6.4,0,False,False,False,True,False,False,False,False,False
8.5,31.191,6563,8.35,0,False,False,False,True,False,False,False,False,False
8.5,31.191,6563,8.35,0,False,False,False,False,True,False,False,False,False
8.1,21.161,1777,7.9,0,True,False,False,False,False,False,False,False,False
8.1,21.161,1777,7.9,0,False,True,False,False,False,False,False,False,False
8.1,21.161,1777,7.9,0,False,False,False,False,False,False,False,False,True
8.1,21.161,1777,7.9,1,False,False,False,True,False,False,False,False,False
8.1,21.161,1777,7.9,0,False,False,False,False,True,False,False,False,False
8.1,21.161,1777,7.9,1,False,False,False,False,False,False,True,False,False
8.1,23.987,1406,7.919,0,False,False,False,True,False,False,False,False,False
8.1,23.987,1406,7.919,0,False,False,False,False,True,False,False,False,False
8.1,23.987,1406,7.919,0,False,False,False,False,False,True,False,False,False
7.3,12.98,333,6.9,0,True,False,False,False,False,False,False,False,False
7.3,12.98,333,6.9,0,False,False,False,False,False,False,False,True,False
7.3,12.98,333,6.9,0,False,True,False,False,False,False,False,False,False
7.3,12.98,333,6.9,1,False,False,False,False,False,False,False,False,True
7.3,12.98,333,6.9,1,False,False,False,True,False,False,False,False,False
7.3,12.98,333,6.9,1,False,False,False,False,True,False,False,False,False
7.3,12.98,333,6.9,0,False,False,False,False,False,False,True,False,False
7.3,12.98,333,6.9,0,False,False,False,False,False,True,False,False,False
8.3,19.654,10075,8.0,0,False,True,False,False,False,False,False,False,False
7.1,3.337,42,6.5,0,False,True,False,False,False,False,False,False,False
7.1,3.337,42,6.5,0,False,False,False,False,False,False,False,False,True
6.8,1.146,22,6.5,0,True,False,False,False,False,False,False,False,False
6.8,1.146,22,6.5,0,False,False,True,False,False,False,False,False,False
6.0,1.864,4,6.8,0,False,False,False,True,False,False,False,False,False
7.2,12.73,304,6.658,1,True,False,False,False,False,False,False,False,False
7.2,12.73,304,6.658,0,False,False,False,False,True,False,False,False,False
7.2,12.73,304,6.658,0,False,False,True,False,False,False,False,False,False
7.3,34.2,3830,6.985,0,False,False,False,False,False,False,False,True,False
7.4,7.249,89,7.1,0,True,False,False,False,False,False,False,False,False
7.5,17.722,2515,7.43,0,False,False,False,False,False,False,False,False,True
7.2,5.167,63,7.2,0,False,False,False,False,False,False,False,True,False
7.0,4.334,70,6.9,0,False,False,False,False,False,True,False,False,False
7.7,20.302,3661,7.4,0,False,False,False,False,False,False,False,True,False
7.7,20.302,3661,7.4,1,False,False,False,True,False,False,False,False,False
7.1,4.475,41,6.6,0,False,False,False,False,False,True,False,False,False
6.9,13.707,642,6.702,0,False,False,False,False,False,False,False,True,False
8.1,51.292,7940,7.8,0,True,False,False,False,False,False,False,False,False
8.1,51.292,7940,7.8,0,False,False,False,False,False,False,False,True,False
8.1,51.292,7940,7.8,0,False,False,False,False,False,False,False,True,False
8.1,51.292,7940,7.8,0,False,True,False,False,False,False,False,False,False
8.1,51.292,7940,7.8,1,False,False,False,False,True,False,False,False,False
8.1,51.292,7940,7.8,1,False,False,False,False,False,False,True,False,False
8.1,51.292,7940,7.8,0,False,False,False,False,False,True,False,False,False
6.6,3.593,12,5.3,0,False,False,False,True,False,False,False,False,False
7.7,15.931,3909,7.645,0,False,True,False,False,False,False,False,False,False
7.7,15.931,3909,7.645,0,False,False,False,False,False,False,False,False,True
7.7,15.931,3909,7.645,1,False,False,False,True,False,False,False,False,False
7.7,15.931,3909,7.645,1,False,False,False,False,True,False,False,False,False
7.7,15.931,3909,7.645,0,False,False,False,False,False,False,True,False,False
7.7,15.931,3909,7.645,0,False,False,False,False,False,True,False,False,False
8.0,26.838,2063,7.9,0,False,False,False,False,False,False,False,True,False
8.0,26.838,2063,7.9,1,False,True,False,False,False,False,False,False,False
8.0,26.838,2063,7.9,0,False,False,False,True,False,False,False,False,False
8.0,26.838,2063,7.9,0,False,False,False,False,True,False,False,False,False
8.0,26.838,2063,7.9,0,False,False,False,False,False,False,True,False,False
6.5,18.386,1282,6.344,0,True,False,False,False,False,False,False,False,False
5.7,2.852,15,6.3,0,False,True,False,False,False,False,False,False,False
5.7,2.852,15,6.3,0,False,False,False,False,True,False,False,False,False
6.5,6.902,30,6.2,0,False,False,False,False,False,False,False,True,False
6.5,6.902,30,6.2,0,False,True,False,False,False,False,False,False,False
6.5,6.902,30,6.2,0,False,False,False,False,False,False,True,False,False
7.6,20.926,679,7.4,1,False,False,False,True,False,False,False,False,False
7.6,20.926,679,7.4,0,False,False,False,False,True,False,False,False,False
7.6,20.926,679,7.4,0,False,False,False,False,False,False,True,False,False
8.1,19.668,9229,8.013,1,False,True,False,False,False,False,False,False,False
8.1,19.668,9229,8.013,0,False,False,False,False,True,False,False,False,False
8.1,19.668,9229,8.013,0,False,False,False,False,False,False,True,False,False
8.1,19.668,9229,8.013,0,False,False,True,False,False,False,False,False,False
7.6,5.605,126,6.8,0,True,False,False,False,False,False,False,False,False
7.6,5.605,126,6.8,1,False,True,False,False,False,False,False,False,False
7.6,5.605,126,6.8,0,False,False,False,False,False,False,False,False,True
7.6,5.605,126,6.8,0,False,False,False,False,True,False,False,False,False
7.6,5.605,126,6.8,0,False,False,False,False,False,False,True,False,False
8.0,27.71,3977,7.8,1,False,False,False,False,False,False,False,False,True
7.6,5.427,73,7.062,0,False,False,False,False,False,False,True,False,False
7.2,16.771,584,6.9,0,True,False,False,False,False,False,False,False,False
7.2,16.771,584,6.9,0,False,False,False,False,False,False,False,True,False
7.6,11.025,311,7.5,0,False,False,False,False,False,False,False,True,False
7.6,11.025,311,7.5,0,False,False,False,False,False,True,False,False,False
6.5,11.504,182,6.6,0,True,False,False,False,False,False,False,False,False
7.4,8.751,157,7.1,1,False,False,False,False,False,False,False,True,False
7.4,8.751,157,7.1,0,False,True,False,False,False,False,False,False,False
7.4,8.751,157,7.1,1,False,False,False,True,False,False,False,False,False
7.6,24.806,1241,7.503,0,False,True,False,False,False,False,False,False,False
7.6,24.806,1241,7.503,0,False,False,False,True,False,False,False,False,False
7.6,24.806,1241,7.503,0,False,False,False,False,True,False,False,False,False
7.2,2.437,32,6.8,0,False,True,False,False,False,False,False,False,False
7.2,2.437,32,6.8,0,False,False,False,True,False,False,False,False,False
7.5,10.554,133,7.214,0,False,False,False,False,False,False,False,True,False
7.5,10.554,133,7.214,0,False,False,False,True,False,False,False,False,False
6.3,2.776,7,5.2,0,False,False,False,False,False,True,False,False,False
7.4,14.181,358,7.0,0,True,False,False,False,False,False,False,False,False
7.4,14.181,358,7.0,0,False,False,False,False,False,True,False,False,False
7.2,5.46,69,6.6,0,False,True,False,False,False,False,False,False,False
7.2,5.46,69,6.6,0,False,False,False,True,False,False,False,False,False
7.2,5.46,69,6.6,0,False,False,True,False,False,False,False,False,False
6.8,29.187,217,6.5,0,False,False,False,True,False,False,False,False,False
7.1,8.264,72,6.6,0,True,False,False,False,False,False,False,False,False
7.1,8.264,72,6.6,0,False,False,False,False,True,False,False,False,False
7.1,8.264,72,6.6,0,False,False,False,False,False,False,True,False,False
5.7,1.958,4,4.5,0,False,False,False,True,False,False,False,False,False
7.0,7.815,138,6.4,0,True,False,False,False,False,False,False,False,False
5.4,1.103,11,5.182,0,False,True,False,False,False,False,False,False,False
6.4,3.427,15,5.7,0,False,False,False,False,False,False,False,False,True
6.8,22.861,1923,6.73,0,True,False,False,False,False,False,False,False,False
6.9,6.066,85,6.571,1,True,False,False,False,False,False,False,False,False
6.9,6.066,85,6.571,0,False,False,False,False,False,False,False,True,False
8.6,73.675,16003,8.2,0,True,False,False,False,False,False,False,False,False
8.6,73.675,16003,8.2,1,False,False,False,True,False,False,False,False,False
8.6,73.675,16003,8.2,1,False,False,False,False,True,False,False,False,False
8.6,73.675,16003,8.2,0,False,False,False,False,False,False,True,False,False
8.6,73.675,16003,8.2,0,False,False,False,False,False,True,False,False,False
7.0,9.755,129,6.6,0,True,False,False,False,False,False,False,False,False
7.0,9.755,129,6.6,1,False,False,False,False,False,False,False,True,False
7.0,9.755,129,6.6,1,False,False,False,False,False,False,False,False,True
7.0,9.755,129,6.6,0,False,False,False,True,False,False,False,False,False
7.0,9.755,129,6.6,0,False,False,False,False,True,False,False,False,False
7.0,9.755,129,6.6,0,False,False,False,False,False,False,True,False,False
7.6,7.992,245,7.5,0,False,False,True,False,False,False,False,False,False
8.0,43.867,3468,7.789,1,True,False,False,False,False,False,False,False,False
8.0,43.867,3468,7.789,0,False,False,False,False,True,False,False,False,False
8.0,43.867,3468,7.789,0,False,False,False,False,False,False,True,False,False
8.0,43.867,3468,7.789,0,False,False,True,False,False,False,False,False,False
9.0,108.119,16099,8.567,0,True,False,False,False,False,False,False,False,False
9.0,108.119,16099,8.567,0,False,False,False,False,False,False,False,True,False
9.0,108.119,16099,8.567,1,False,False,False,True,False,False,False,False,False
9.0,108.119,16099,8.567,1,False,False,False,False,True,False,False,False,False
9.0,108.119,16099,8.567,1,False,False,False,False,False,False,True,False,False
9.0,108.119,16099,8.567,1,False,False,True,False,False,False,False,False,False
7.3,13.896,835,7.051,0,False,False,False,True,False,False,False,False,False
7.3,13.896,835,7.051,0,False,False,False,False,False,False,True,False,False
7.3,13.896,835,7.051,0,False,False,True,False,False,False,False,False,False
7.8,7.931,105,7.2,0,False,True,False,False,False,False,False,False,False
7.4,23.136,572,7.1,0,False,False,False,True,False,False,False,False,False
7.6,14.475,362,7.29,0,False,False,False,True,False,False,False,False,False
8.0,12.215,655,7.5,0,False,True,False,False,False,False,False,False,False
8.0,12.215,655,7.5,0,False,False,False,False,False,False,False,False,True
8.0,12.215,655,7.5,0,False,False,False,False,True,False,False,False,False
8.0,12.215,655,7.5,0,False,False,False,False,False,False,True,False,False
8.0,12.215,655,7.5,0,False,False,False,False,False,True,False,False,False
7.5,14.173,2197,7.394,0,False,False,False,False,False,False,True,False,False
7.7,48.097,1694,7.425,0,False,True,False,False,False,False,False,False,False
7.7,48.097,1694,7.425,0,False,False,False,False,False,False,False,False,True
7.7,48.097,1694,7.425,0,False,False,False,True,False,False,False,False,False
7.7,48.097,1694,7.425,0,False,False,False,False,False,False,True,False,False
7.7,48.097,1694,7.425,1,False,False,True,False,False,False,False,False,False
7.4,7.058,112,6.9,1,True,False,False,False,False,False,False,False,False
7.4,7.058,112,6.9,0,False,True,False,False,False,False,False,False,False
7.4,7.058,112,6.9,1,False,False,False,False,False,False,False,False,True
7.4,7.058,112,6.9,0,False,False,False,True,False,False,False,False,False
7.4,7.058,112,6.9,0,False,False,False,False,False,False,True,False,False
7.1,63.916,25,6.7,0,False,False,False,False,False,True,False,False,False
7.7,11.444,208,7.204,1,True,False,False,False,False,False,False,False,False
7.7,11.444,208,7.204,0,False,False,False,False,False,False,False,True,False
7.7,11.444,208,7.204,0,False,False,False,False,False,False,False,False,True
7.7,11.444,208,7.204,0,False,False,False,True,False,False,False,False,False
7.7,11.444,208,7.204,0,False,False,False,False,True,False,False,False,False
7.7,11.444,208,7.204,0,False,False,False,False,False,True,False,False,False
7.7,18.841,1943,7.528,0,True,False,False,False,False,False,False,False,False
7.8,7.952,136,7.5,0,True,False,False,False,False,False,False,False,False
7.8,7.952,136,7.5,0,False,False,False,False,True,False,False,False,False
7.8,7.952,136,7.5,0,False,False,False,False,False,True,False,False,False
7.3,19.639,537,7.159,0,False,False,False,True,False,False,False,False,False
7.3,19.639,537,7.159,0,False,False,False,False,False,False,True,False,False
7.8,9.763,198,7.25,0,False,False,False,False,False,False,False,True,False
7.2,27.082,916,6.9,0,False,False,False,False,False,True,False,False,False
7.3,12.101,784,7.0,0,False,False,False,False,False,False,False,True,False
6.9,12.627,586,6.7,0,False,False,False,False,False,False,False,True,False
7.3,8.796,274,6.9,0,False,True,False,False,False,False,False,False,False
7.3,8.796,274,6.9,0,False,False,True,False,False,False,False,False,False
7.1,20.851,3005,6.9,0,False,False,False,False,False,False,False,True,False
7.1,20.851,3005,6.9,1,False,True,False,False,False,False,False,False,False
7.1,20.851,3005,6.9,1,False,False,False,False,False,False,False,False,True
7.1,20.851,3005,6.9,0,False,False,False,True,False,False,False,False,False
7.1,20.851,3005,6.9,0,False,False,False,False,True,False,False,False,False
7.1,20.851,3005,6.9,1,False,False,False,False,False,False,True,False,False
7.1,20.851,3005,6.9,1,False,False,False,False,False,True,False,False,False
6.4,8.846,216,5.979,0,False,False,False,False,False,False,False,True,False
6.4,8.846,216,5.979,1,False,False,False,False,False,False,False,False,True
6.4,8.846,216,5.979,0,False,False,False,False,False,True,False,False,False
7.6,16.537,615,7.4,0,False,False,False,False,False,False,False,True,False
7.6,16.537,615,7.4,0,False,False,False,False,False,False,False,True,False
7.6,16.537,615,7.4,1,False,False,False,True,False,False,False,False,False
7.6,16.537,615,7.4,0,False,False,False,False,True,False,False,False,False
7.6,16.537,615,7.4,0,False,False,False,False,False,False,True,False,False
7.3,14.561,202,6.9,1,False,False,False,True,False,False,False,False,False
7.3,14.561,202,6.9,0,False,False,False,False,True,False,False,False,False
7.3,14.561,202,6.9,0,False,False,False,False,False,False,True,False,False
7.1,16.612,97,6.7,0,False,False,False,True,False,False,False,False,False
6.3,6.708,114,5.8,0,False,False,False,False,False,False,True,False,False
7.2,14.561,357,6.8,1,False,False,False,True,False,False,False,False,False
7.6,10.28,653,7.4,1,True,False,False,False,False,False,False,False,False
7.6,10.28,653,7.4,0,False,False,False,False,False,False,False,True,False
7.6,10.28,653,7.4,0,False,False,False,False,True,False,False,False,False
7.6,10.28,653,7.4,0,False,False,False,False,False,False,True,False,False
7.6,10.28,653,7.4,0,False,False,False,False,False,True,False,False,False
7.0,7.131,89,6.5,0,True,False,False,False,False,False,False,False,False
7.0,7.131,89,6.5,0,False,False,False,False,False,False,False,True,False
7.0,7.131,89,6.5,0,False,True,False,False,False,False,False,False,False
7.0,7.131,89,6.5,1,False,False,False,True,False,False,False,False,False
7.0,7.131,89,6.5,0,False,False,False,False,False,False,True,False,False
7.2,7.591,95,6.3,0,False,True,False,False,False,False,False,False,False
8.0,12.746,248,7.8,0,False,False,False,False,False,True,False,False,False
7.6,16.261,600,7.213,0,False,False,False,False,True,False,False,False,False
6.8,6.676,73,6.0,0,False,False,False,True,False,False,False,False,False
7.9,141.734,17336,7.745,0,False,False,True,False,False,False,False,False,False
7.7,62.776,8697,7.41,0,False,False,False,True,False,False,False,False,False
7.5,14.357,1678,7.1,0,False,False,False,False,False,False,False,True,False
7.5,14.357,1678,7.1,0,False,False,False,False,False,False,False,False,True
7.5,14.357,1678,7.1,0,False,False,False,False,True,False,False,False,False
7.5,14.357,1678,7.1,0,False,False,False,False,False,False,True,False,False
7.5,14.357,1678,7.1,1,False,False,True,False,False,False,False,False,False
7.2,28.123,3064,7.127,0,False,False,False,True,False,False,False,False,False
7.1,14.317,324,6.954,0,False,True,False,False,False,False,False,False,False
7.1,14.317,324,6.954,0,False,False,False,False,False,False,False,False,True
7.1,14.317,324,6.954,0,False,False,False,False,True,False,False,False,False
7.1,14.317,324,6.954,0,False,False,False,False,False,True,False,False,False
7.7,38.389,12028,7.143,0,True,False,False,False,False,False,False,False,False
7.7,38.389,12028,7.143,0,False,False,False,False,False,False,False,True,False
7.7,38.389,12028,7.143,1,False,True,False,False,False,False,False,False,False
7.7,38.389,12028,7.143,0,False,False,False,False,False,False,False,False,True
7.7,38.389,12028,7.143,0,False,False,False,False,True,False,False,False,False
7.7,38.389,12028,7.143,0,False,False,False,False,False,False,True,False,False
7.7,38.389,12028,7.143,0,False,False,True,False,False,False,False,False,False
7.5,4.486,48,6.5,0,False,False,False,False,False,False,False,True,False
7.5,4.486,48,6.5,0,False,True,False,False,False,False,False,False,False
7.5,4.486,48,6.5,0,False,False,False,False,False,False,False,False,True
7.5,4.486,48,6.5,0,False,False,False,True,False,False,False,False,False
7.5,4.486,48,6.5,0,False,False,False,False,False,False,True,False,False
7.7,60.818,81,7.457,0,True,False,False,False,False,False,False,False,False
7.7,60.818,81,7.457,0,False,False,True,False,False,False,False,False,False
8.3,32.366,3176,8.1,0,False,False,False,False,False,False,False,False,True
7.2,2.111,14,6.5,0,False,True,False,False,False,False,False,False,False
7.4,3.988,43,7.1,0,True,False,False,False,False,False,False,False,False
6.8,20.539,326,6.425,0,False,True,False,False,False,False,False,False,False
6.3,3.336,21,6.0,0,True,False,False,False,False,False,False,False,False
6.3,3.336,21,6.0,1,False,False,False,False,True,False,False,False,False
6.3,3.336,21,6.0,0,False,False,False,False,False,False,True,False,False
7.8,42.36,15275,7.247,0,False,False,False,True,False,False,False,False,False
6.8,30.677,2362,6.736,0,False,False,False,False,False,True,False,False,False
7.3,29.757,6834,7.2,0,False,False,False,True,False,False,False,False,False
8.0,10.973,619,7.7,0,True,False,False,False,False,False,False,False,False
8.0,10.973,619,7.7,0,True,False,False,False,False,False,False,False,False
8.0,10.973,619,7.7,0,False,False,False,False,True,False,False,False,False
8.0,13.746,786,7.527,0,True,False,False,False,False,False,False,False,False
8.0,13.746,786,7.527,1,False,False,True,False,False,False,False,False,False
8.0,30.729,10632,7.7,1,False,False,False,True,False,False,False,False,False
8.0,30.729,10632,7.7,1,False,False,False,False,True,False,False,False,False
8.0,30.729,10632,7.7,1,False,False,False,False,False,False,True,False,False
8.0,30.729,10632,7.7,1,False,False,True,False,False,False,False,False,False
6.3,3.051,21,6.0,0,False,True,False,False,False,False,False,False,False
6.9,2.386,20,6.0,0,False,False,False,False,False,False,True,False,False
6.7,8.706,138,6.036,0,False,False,False,True,False,False,False,False,False
7.4,3.078,21,5.5,0,False,False,False,False,False,False,False,False,True
