Year,Popularity,Vote_Count,Vote_Average,IMDb_Rating
2020,20.633,1538,7.3,7.4
2020,20.633,1538,7.3,7.4
2020,20.633,1538,7.3,7.4
2020,20.633,1538,7.3,7.4
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
1961,29.569,804,8.04,8.2
2019,12.584,1179,6.713,6.8
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1977,10.047,147,6.5,7.2
1956,2.703,33,5.7,6.3
2009,20.964,2092,6.704,7.0
1953,10.595,211,7.0,7.2
1953,10.595,211,7.0,7.2
1953,10.595,211,7.0,7.2
2005,7.263,225,6.58,6.9
1942,8.705,102,6.3,6.7
2007,23.04,7208,7.1,7.4
2007,23.04,7208,7.1,7.4
2007,23.04,7208,7.1,7.4
2007,23.04,7208,7.1,7.4
1938,1.35,11,5.7,6.2
1948,9.695,536,7.457,7.7
1966,9.781,111,6.3,6.8
2023,57.295,3431,7.442,7.6
2023,57.295,3431,7.442,7.6
2023,57.295,3431,7.442,7.6
2023,57.295,3431,7.442,7.6
2023,57.295,3431,7.442,7.6
1976,19.006,845,6.236,5.9
1965,8.136,70,7.0,7.4
2021,23.555,2525,7.648,7.5
2021,23.555,2525,7.648,7.5
2021,23.555,2525,7.648,7.5
2021,23.555,2525,7.648,7.5
1950,6.953,118,6.5,6.8
1950,6.953,118,6.5,6.8
1942,3.768,38,7.2,7.5
1942,3.768,38,7.2,7.5
2004,10.943,468,6.607,7.1
1944,3.557,13,5.0,6.1
1947,8.15,148,7.0,7.4
1985,14.438,300,7.0,7.3
1985,14.438,300,7.0,7.3
1985,14.438,300,7.0,7.3
1985,14.438,300,7.0,7.3
1940,4.25,43,6.535,6.9
1940,4.25,43,6.535,6.9
1940,4.25,43,6.535,6.9
1971,11.328,446,6.775,7.1
2019,91.687,12570,7.8,7.9
1971,3.896,28,6.5,6.6
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1979,18.511,2231,7.6,7.8
1997,11.596,452,6.8,7.0
1997,25.665,5004,7.791,8.2
1997,25.665,5004,7.791,8.2
1997,25.665,5004,7.791,8.2
1997,25.665,5004,7.791,8.2
1997,25.665,5004,7.791,8.2
1979,8.18,400,6.8,7.2
1979,8.18,400,6.8,7.2
1961,15.8,1876,8.073,8.0
1961,15.8,1876,8.073,8.0
1967,3.726,38,6.3,7.5
2016,95.59,17022,7.9,8.0
2016,95.59,17022,7.9,8.0
2016,95.59,17022,7.9,8.0
2016,95.59,17022,7.9,8.0
2016,95.59,17022,7.9,8.0
2016,95.59,17022,7.9,8.0
1956,10.945,1071,7.903,8.0
2007,12.547,1615,7.4,7.5
2017,29.384,8565,7.3,7.4
2017,29.384,8565,7.3,7.4
2017,29.384,8565,7.3,7.4
2017,29.384,8565,7.3,7.4
2017,29.384,8565,7.3,7.4
1932,5.872,84,7.1,7.4
1932,5.872,84,7.1,7.4
1932,5.872,84,7.1,7.4
1944,1.616,9,4.7,5.9
1939,1.968,8,6.1,6.1
1972,4.097,64,6.9,7.1
2007,23.466,1843,7.2,7.3
1943,7.864,125,6.6,7.1
1969,3.322,39,6.4,7.0
1973,68.854,1225,6.943,7.0
1973,68.854,1225,6.943,7.0
1962,11.422,487,7.4,7.8
1944,13.407,809,7.6,7.9
1944,13.407,809,7.6,7.9
1944,13.407,809,7.6,7.9
1962,31.092,3058,8.0,8.3
1962,31.092,3058,8.0,8.3
1962,31.092,3058,8.0,8.3
1962,31.092,3058,8.0,8.3
1962,31.092,3058,8.0,8.3
1945,8.469,240,7.4,7.6
1945,8.469,240,7.4,7.6
1995,21.068,1454,7.253,7.5
1995,21.068,1454,7.253,7.5
1995,21.068,1454,7.253,7.5
1995,21.068,1454,7.253,7.5
1994,32.491,2594,7.4,7.5
1974,9.717,263,7.243,7.5
1974,9.717,263,7.243,7.5
1974,9.717,263,7.243,7.5
1974,9.717,263,7.243,7.5
1974,9.717,263,7.243,7.5
1974,9.717,263,7.243,7.5
1935,5.355,50,7.2,7.6
1935,5.355,50,7.2,7.6
2012,35.766,5298,7.3,7.5
2012,35.766,5298,7.3,7.5
2012,35.766,5298,7.3,7.5
2006,29.493,2076,7.5,7.8
2006,29.493,2076,7.5,7.8
2006,29.493,2076,7.5,7.8
1936,7.146,117,7.321,7.8
2021,23.647,2271,6.972,7.1
2021,23.647,2271,6.972,7.1
2021,23.647,2271,6.972,7.1
1975,1.49,6,4.0,7.3
1998,55.887,13162,8.448,8.6
1998,55.887,13162,8.448,8.6
1998,55.887,13162,8.448,8.6
1998,55.887,13162,8.448,8.6
2012,44.533,13126,7.402,7.9
2012,44.533,13126,7.402,7.9
2012,44.533,13126,7.402,7.9
2012,44.533,13126,7.402,7.9
1947,6.52,63,6.5,7.1
1947,6.52,63,6.5,7.1
1944,10.556,435,7.4,7.6
1944,10.556,435,7.4,7.6
1953,5.323,54,6.7,7.2
1953,5.323,54,6.7,7.2
1953,5.323,54,6.7,7.2
1963,8.603,182,7.3,7.6
1963,8.603,182,7.3,7.6
1963,8.603,182,7.3,7.6
1963,8.603,182,7.3,7.6
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2012,20.876,3795,6.851,7.3
2016,23.618,6580,8.065,8.0
2016,23.618,6580,8.065,8.0
2016,23.618,6580,8.065,8.0
2016,23.618,6580,8.065,8.0
2016,23.618,6580,8.065,8.0
1970,9.731,632,7.5,7.6
2006,33.359,1020,7.1,7.5
2006,33.359,1020,7.1,7.5
2006,33.359,1020,7.1,7.5
1988,3.285,11,6.5,7.2
1988,3.285,11,6.5,7.2
2006,22.103,7173,7.7,7.8
2006,22.103,7173,7.7,7.8
2006,22.103,7173,7.7,7.8
2006,22.103,7173,7.7,7.8
1998,8.09,187,6.5,7.0
1932,8.121,136,6.8,7.2
1932,8.121,136,6.8,7.2
1949,11.554,210,7.398,7.2
1994,19.375,1237,7.285,7.3
2019,42.382,6325,7.877,7.8
2019,42.382,6325,7.877,7.8
2019,42.382,6325,7.877,7.8
2019,42.382,6325,7.877,7.8
2022,14.164,421,7.0,7.2
2022,14.164,421,7.0,7.2
2017,64.115,19397,7.8,8.1
1976,12.994,947,6.582,6.7
1996,9.983,362,7.0,7.4
1958,4.456,18,6.1,6.6
1962,4.857,68,7.0,7.6
1990,5.114,69,6.8,7.6
1977,7.335,112,6.3,6.7
1977,7.335,112,6.3,6.7
1992,15.036,533,7.087,7.3
1992,15.036,533,7.087,7.3
1937,13.524,221,7.002,7.6
1937,13.524,221,7.002,7.6
2003,34.199,7396,7.386,7.7
2003,34.199,7396,7.386,7.7
2003,34.199,7396,7.386,7.7
2003,34.199,7396,7.386,7.7
1941,3.235,7,6.6,6.0
1939,6.178,111,7.0,7.3
1939,6.178,111,7.0,7.3
1939,6.178,111,7.0,7.3
1992,6.034,68,5.9,6.5
1945,4.623,22,6.409,7.1
1955,5.837,46,6.7,7.1
1970,16.593,691,6.8,6.9
1970,16.593,691,6.8,6.9
1970,16.593,691,6.8,6.9
1970,16.593,691,6.8,6.9
1970,16.593,691,6.8,6.9
1963,4.033,61,6.8,7.4
1963,4.033,61,6.8,7.4
1963,4.033,61,6.8,7.4
1961,6.234,151,6.954,7.1
1970,2.999,21,5.1,6.7
2016,7.099,922,6.7,7.0
1956,9.92,191,7.139,7.4
1956,9.92,191,7.139,7.4
1956,9.92,191,7.139,7.4
1970,20.866,1035,6.955,7.5
1970,20.866,1035,6.955,7.5
1970,20.866,1035,6.955,7.5
2020,10.847,1163,6.663,6.9
2020,10.847,1163,6.663,6.9
1938,1.022,8,6.9,7.1
2015,104.798,22800,7.6,8.1
2015,104.798,22800,7.6,8.1
2015,104.798,22800,7.6,8.1
1943,5.607,38,7.2,7.2
1943,5.607,38,7.2,7.2
1943,5.607,38,7.2,7.2
1928,1.019,8,6.0,5.6
1928,1.019,8,6.0,5.6
2023,14.773,732,6.349,6.5
2023,14.773,732,6.349,6.5
2023,14.773,732,6.349,6.5
2023,14.773,732,6.349,6.5
2023,14.773,732,6.349,6.5
1954,5.733,113,6.8,7.0
1999,21.491,3586,7.7,8.0
1999,21.491,3586,7.7,8.0
1992,19.971,1676,7.5,7.7
2000,45.849,2264,7.4,7.4
1957,6.754,39,6.7,7.3
2016,33.474,5873,7.544,7.8
2016,33.474,5873,7.544,7.8
2016,33.474,5873,7.544,7.8
2016,33.474,5873,7.544,7.8
2016,33.474,5873,7.544,7.8
2016,33.474,5873,7.544,7.8
1979,15.843,2421,7.721,7.9
1979,15.843,2421,7.721,7.9
2020,15.078,1615,6.681,6.8
2020,15.078,1615,6.681,6.8
2020,15.078,1615,6.681,6.8
2020,15.078,1615,6.681,6.8
2020,15.078,1615,6.681,6.8
1976,16.976,1091,7.185,7.4
2011,23.349,1816,6.861,7.1
2024,89.416,170,6.7,6.5
2004,9.608,391,7.2,7.4
1938,4.799,29,6.4,7.3
1938,4.799,29,6.4,7.3
1945,0.602,6,6.0,6.8
1969,8.08,91,5.9,5.9
1964,10.968,516,7.724,7.4
2019,34.042,6978,7.732,7.9
2019,34.042,6978,7.732,7.9
2019,34.042,6978,7.732,7.9
2019,34.042,6978,7.732,7.9
2019,34.042,6978,7.732,7.9
1988,11.602,286,5.9,6.2
1953,2.464,10,7.0,6.8
1996,11.631,591,6.7,6.7
1964,36.351,4704,7.562,7.8
1964,36.351,4704,7.562,7.8
1964,36.351,4704,7.562,7.8
1964,36.351,4704,7.562,7.8
1971,5.297,55,6.7,7.2
2003,30.397,3187,7.2,7.5
2003,30.397,3187,7.2,7.5
2003,30.397,3187,7.2,7.5
2005,19.181,4083,7.359,7.6
1987,9.258,113,7.323,7.9
2023,24.844,835,6.6,6.8
1971,10.541,398,7.1,7.6
1944,15.862,388,7.0,7.5
1980,6.868,65,6.4,6.8
1980,6.868,65,6.4,6.8
1980,6.868,65,6.4,6.8
2001,56.423,15027,8.18,8.4
2005,24.691,3096,7.666,7.3
1962,10.801,174,7.1,7.6
1938,2.898,35,7.1,7.3
1938,2.898,35,7.1,7.3
1990,7.958,160,6.9,7.3
2007,17.071,1754,6.772,7.2
2007,17.071,1754,6.772,7.2
2007,17.071,1754,6.772,7.2
2007,17.071,1754,6.772,7.2
2007,17.071,1754,6.772,7.2
2007,17.071,1754,6.772,7.2
1996,13.112,471,6.902,7.1
1969,18.066,1423,7.5,7.8
1969,18.066,1423,7.5,7.8
1969,18.066,1423,7.5,7.8
1969,18.066,1423,7.5,7.8
1969,18.066,1423,7.5,7.8
1978,21.146,1713,7.488,7.6
1978,21.146,1713,7.488,7.6
1978,21.146,1713,7.488,7.6
1978,21.146,1713,7.488,7.6
2011,30.581,7312,7.5,7.6
2011,30.581,7312,7.5,7.6
2011,30.581,7312,7.5,7.6
1995,10.492,686,6.7,7.0
1995,10.492,686,6.7,7.0
1945,9.745,400,7.6,7.9
1945,9.745,400,7.6,7.9
1945,9.745,400,7.6,7.9
1945,9.745,400,7.6,7.9
1945,9.745,400,7.6,7.9
2008,9.935,2213,7.236,7.5
2008,9.935,2213,7.236,7.5
2008,9.935,2213,7.236,7.5
2008,9.935,2213,7.236,7.5
2008,9.935,2213,7.236,7.5
2004,31.65,9657,8.0,8.1
2004,31.65,9657,8.0,8.1
2004,31.65,9657,8.0,8.1
2004,31.65,9657,8.0,8.1
2004,31.65,9657,8.0,8.1
2004,31.65,9657,8.0,8.1
1952,3.955,23,6.4,6.5
1930,2.663,22,6.3,6.7
2020,21.006,1624,7.336,7.4
2020,21.006,1624,7.336,7.4
2020,21.006,1624,7.336,7.4
2020,21.006,1624,7.336,7.4
2020,21.006,1624,7.336,7.4
1947,19.551,757,7.4,7.9
1947,19.551,757,7.4,7.9
1990,25.526,4701,7.75,7.8
1982,10.367,389,7.258,7.7
1982,10.367,389,7.258,7.7
1982,10.367,389,7.258,7.7
1982,10.367,389,7.258,7.7
1988,26.657,1668,7.667,7.8
1988,26.657,1668,7.667,7.8
1988,26.657,1668,7.667,7.8
1988,26.657,1668,7.667,7.8
1988,26.657,1668,7.667,7.8
1950,3.16,30,7.0,7.0
1953,8.512,158,6.4,6.6
1953,8.512,158,6.4,6.6
2017,20.107,3733,7.145,7.4
1980,8.717,181,7.0,7.6
1986,8.653,250,6.9,7.3
2011,33.722,5201,7.3,7.6
2011,33.722,5201,7.3,7.6
2011,33.722,5201,7.3,7.6
2011,33.722,5201,7.3,7.6
1947,9.581,425,7.7,7.8
2003,23.392,2334,7.216,7.3
2001,15.322,982,6.764,7.0
2001,15.322,982,6.764,7.0
2016,30.707,7076,7.4,7.4
2016,30.707,7076,7.4,7.4
2016,30.707,7076,7.4,7.4
2016,30.707,7076,7.4,7.4
2016,30.707,7076,7.4,7.4
2016,30.707,7076,7.4,7.4
2012,21.028,5873,7.685,7.8
1987,19.833,955,6.861,7.2
1987,19.833,955,6.861,7.2
1987,19.833,955,6.861,7.2
1987,19.833,955,6.861,7.2
1987,19.833,955,6.861,7.2
1987,19.833,955,6.861,7.2
1942,3.624,37,6.4,6.8
1966,1.724,35,6.157,6.7
1965,7.677,78,6.8,7.0
1932,5.7,50,6.1,6.4
1930,6.316,142,6.331,7.0
1930,6.316,142,6.331,7.0
1930,6.316,142,6.331,7.0
1947,2.019,9,5.3,6.4
1952,7.26,98,6.7,7.0
1952,7.26,98,6.7,7.0
1952,7.26,98,6.7,7.0
1952,7.26,98,6.7,7.0
2001,26.594,4544,7.551,7.6
2001,26.594,4544,7.551,7.6
2001,26.594,4544,7.551,7.6
1947,2.234,17,6.3,6.3
1947,2.234,17,6.3,6.3
1990,5.896,69,6.0,6.6
1936,12.194,365,7.518,7.8
1936,12.194,365,7.518,7.8
1936,12.194,365,7.518,7.8
1995,17.367,419,6.973,7.3
1992,4.376,59,5.749,5.9
1944,4.801,55,6.7,7.6
1944,4.801,55,6.7,7.6
1939,13.293,1064,7.9,8.1
1939,13.293,1064,7.9,8.1
1939,13.293,1064,7.9,8.1
1939,13.293,1064,7.9,8.1
1939,13.293,1064,7.9,8.1
2014,12.434,520,6.5,6.8
1997,8.959,177,6.8,7.2
2005,11.583,218,6.69,7.0
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1942,9.775,257,7.0,7.6
1944,3.408,18,6.139,7.0
1944,3.408,18,6.139,7.0
2017,12.851,1223,7.387,7.4
2017,12.851,1223,7.387,7.4
2017,12.851,1223,7.387,7.4
2001,56.213,6333,7.807,7.9
2005,25.095,2677,7.147,7.5
2005,25.095,2677,7.147,7.5
2005,25.095,2677,7.147,7.5
1974,29.234,1425,7.139,7.3
1974,29.234,1425,7.139,7.3
1974,29.234,1425,7.139,7.3
1974,29.234,1425,7.139,7.3
1960,5.662,24,6.4,7.2
1985,5.487,66,6.1,7.0
1985,5.487,66,6.1,7.0
1989,8.942,161,7.081,7.3
1945,1.179,5,6.0,6.7
1999,8.143,212,6.693,6.7
1935,15.0,339,7.4,7.6
1935,15.0,339,7.4,7.6
1935,15.0,339,7.4,7.6
1935,15.0,339,7.4,7.6
1935,15.0,339,7.4,7.6
1962,13.091,306,7.011,7.2
1962,13.091,306,7.011,7.2
1986,13.276,267,6.7,6.8
2002,11.993,2129,6.5,6.6
1952,5.688,43,6.674,7.0
1952,5.688,43,6.674,7.0
1992,21.007,1607,7.497,7.6
1964,19.164,1313,7.5,7.8
1964,19.164,1313,7.5,7.8
1964,19.164,1313,7.5,7.8
1964,19.164,1313,7.5,7.8
1964,19.164,1313,7.5,7.8
1964,19.164,1313,7.5,7.8
1982,8.567,110,6.695,7.3
1949,3.126,16,6.7,6.8
1989,14.668,927,7.5,7.8
1989,14.668,927,7.5,7.8
1989,14.668,927,7.5,7.8
1989,14.668,927,7.5,7.8
1989,14.668,927,7.5,7.8
1987,15.456,265,7.2,7.6
1987,15.456,265,7.2,7.6
1936,7.07,352,7.56,7.9
1936,7.07,352,7.56,7.9
1936,7.07,352,7.56,7.9
1936,7.07,352,7.56,7.9
1936,7.07,352,7.56,7.9
1942,2.728,19,6.7,7.0
2011,10.631,1291,6.683,6.9
2011,10.631,1291,6.683,6.9
2003,29.089,6741,7.74,7.9
2003,29.089,6741,7.74,7.9
2003,29.089,6741,7.74,7.9
2003,29.089,6741,7.74,7.9
2003,29.089,6741,7.74,7.9
2003,29.089,6741,7.74,7.9
1975,9.895,401,7.2,7.6
1975,9.895,401,7.2,7.6
1975,9.895,401,7.2,7.6
1975,9.895,401,7.2,7.6
1945,7.2,109,7.2,7.3
1945,7.2,109,7.2,7.3
1945,7.2,109,7.2,7.3
1935,3.869,19,5.1,6.5
1952,0.263,3,5.0,5.9
2013,14.728,1769,7.4,7.7
2013,14.728,1769,7.4,7.7
2013,14.728,1769,7.4,7.7
2013,14.728,1769,7.4,7.7
2013,14.728,1769,7.4,7.7
2013,14.728,1769,7.4,7.7
1994,11.431,507,6.6,6.5
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
1976,18.046,1767,7.8,8.1
2018,11.483,680,7.8,7.7
1960,6.35,64,6.8,7.3
1960,6.35,64,6.8,7.3
1960,6.35,64,6.8,7.3
2020,17.279,1766,6.961,6.8
1971,9.628,70,6.9,7.2
1971,9.628,70,6.9,7.2
1971,9.628,70,6.9,7.2
2024,46.946,24,6.5,7.6
2024,46.946,24,6.5,7.6
1937,2.464,41,7.061,7.2
1937,2.464,41,7.061,7.2
2014,54.343,10867,7.705,7.8
2021,22.883,2955,6.979,7.0
2021,22.883,2955,6.979,7.0
2009,11.093,594,5.5,5.8
1939,13.714,386,7.5,7.8
1939,13.714,386,7.5,7.8
1995,10.469,368,6.9,7.1
1995,10.469,368,6.9,7.1
1995,10.469,368,6.9,7.1
2007,78.758,12146,7.943,8.2
2007,78.758,12146,7.943,8.2
2007,78.758,12146,7.943,8.2
2007,78.758,12146,7.943,8.2
2007,78.758,12146,7.943,8.2
1994,13.156,304,6.9,7.3
1994,13.156,304,6.9,7.3
2016,38.203,7842,7.421,7.4
2020,18.801,3015,7.196,7.3
2020,18.801,3015,7.196,7.3
2020,18.801,3015,7.196,7.3
2020,18.801,3015,7.196,7.3
2020,18.801,3015,7.196,7.3
1944,4.72,46,6.2,6.4
1944,4.72,46,6.2,6.4
1979,6.534,174,7.161,7.3
1979,6.534,174,7.161,7.3
1979,6.534,174,7.161,7.3
1959,21.24,4133,8.0,8.3
2005,16.706,659,7.235,7.3
2005,16.706,659,7.235,7.3
1940,5.666,37,6.3,6.3
1940,7.386,54,6.3,7.0
2024,1515.687,1789,6.608,7.6
2006,19.263,898,7.1,7.4
2006,19.263,898,7.1,7.4
2006,19.263,898,7.1,7.4
1946,17.514,1613,7.742,7.9
1946,17.514,1613,7.742,7.9
1942,11.169,204,7.333,7.9
1942,11.169,204,7.333,7.9
2023,12.95,460,7.117,7.1
2023,12.95,460,7.117,7.1
2000,19.536,4177,7.322,7.7
2000,19.536,4177,7.322,7.7
1934,6.073,126,6.5,7.0
1938,2.638,22,5.8,6.8
1939,6.343,88,7.273,7.8
1939,6.343,88,7.273,7.8
1955,11.392,168,6.577,7.0
1968,17.263,432,7.0,7.4
1968,17.263,432,7.0,7.4
1968,17.263,432,7.0,7.4
1968,17.263,432,7.0,7.4
1968,17.263,432,7.0,7.4
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1981,10.897,467,7.2,7.6
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
1954,22.899,1591,7.9,8.1
2019,63.654,13610,7.433,7.6
2019,63.654,13610,7.433,7.6
2019,63.654,13610,7.433,7.6
2019,63.654,13610,7.433,7.6
2019,63.654,13610,7.433,7.6
2019,63.654,13610,7.433,7.6
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1975,40.769,10569,8.414,8.7
1931,4.194,72,6.486,7.0
1937,1.433,24,6.354,6.7
2020,14.119,641,7.019,7.1
2020,14.119,641,7.019,7.1
1934,4.232,15,5.5,5.6
1934,4.232,15,5.5,5.6
1934,4.232,15,5.5,5.6
1942,3.817,37,6.4,7.0
1964,0.962,16,6.8,7.4
1998,12.724,129,6.496,6.9
1961,13.077,216,6.7,7.1
1961,14.884,373,7.538,7.9
1939,7.855,244,7.252,7.6
1981,2.363,17,6.0,6.4
1981,2.363,17,6.0,6.4
1981,2.363,17,6.0,6.4
1959,11.248,359,7.194,7.3
1934,3.886,13,5.7,5.9
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
2023,130.743,9735,8.072,8.3
1965,2.581,26,6.4,7.0
1965,2.581,26,6.4,7.0
1965,2.581,26,6.4,7.0
1965,2.581,26,6.4,7.0
1928,2.636,27,6.4,6.7
1940,3.639,32,5.8,6.5
1940,3.639,32,5.8,6.5
1985,15.998,1379,7.2,7.1
1985,15.998,1379,7.2,7.1
1985,15.998,1379,7.2,7.1
1985,15.998,1379,7.2,7.1
1985,15.998,1379,7.2,7.1
1985,15.998,1379,7.2,7.1
1998,16.348,1279,6.7,7.0
2019,13.735,1783,7.392,7.5
2006,62.826,10615,7.753,8.2
2006,62.826,10615,7.753,8.2
1973,10.91,726,7.9,8.1
1973,10.91,726,7.9,8.1
2021,26.238,939,6.829,7.1
2019,109.921,18581,8.5,8.5
2019,109.921,18581,8.5,8.5
2019,109.921,18581,8.5,8.5
1989,12.498,640,6.7,7.1
1992,4.877,51,6.8,7.3
1992,4.877,51,6.8,7.3
2023,41.342,1790,7.746,7.8
2023,41.342,1790,7.746,7.8
1970,13.725,1102,7.495,8.0
1970,13.725,1102,7.495,8.0
1970,13.725,1102,7.495,8.0
1970,13.725,1102,7.495,8.0
1986,8.791,567,6.1,6.4
1986,8.791,567,6.1,6.4
1988,8.566,147,7.3,7.7
1981,5.437,93,6.054,6.5
1941,6.879,110,6.6,7.0
1960,4.881,46,6.1,6.0
1972,2.63,17,5.5,6.3
1955,2.596,25,6.1,6.5
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1957,8.139,74,6.7,7.2
1943,8.978,193,6.2,6.4
2017,21.462,3495,7.3,7.4
2017,21.462,3495,7.3,7.4
2017,21.462,3495,7.3,7.4
2017,21.462,3495,7.3,7.4
1993,23.087,4270,7.7,7.7
1993,23.087,4270,7.7,7.7
2013,13.413,1610,7.4,7.6
2013,13.413,1610,7.4,7.6
2013,13.413,1610,7.4,7.6
1953,9.065,289,7.4,7.6
2020,18.29,1220,7.0,7.0
2003,7.319,240,6.5,7.0
1936,2.169,13,6.0,6.1
1959,14.341,283,7.122,7.4
1959,14.341,283,7.122,7.4
1959,14.341,283,7.122,7.4
1949,5.277,44,7.1,7.2
1949,5.277,44,7.1,7.2
1949,5.277,44,7.1,7.2
2003,147.701,20831,7.807,8.1
1984,8.851,163,7.227,7.4
1984,8.851,163,7.227,7.4
1984,8.851,163,7.227,7.4
1984,8.851,163,7.227,7.4
1984,8.851,163,7.227,7.4
1984,8.851,163,7.227,7.4
1986,44.505,4587,7.742,8.1
1986,44.505,4587,7.742,8.1
1986,44.505,4587,7.742,8.1
1986,44.505,4587,7.742,8.1
1986,44.505,4587,7.742,8.1
1986,44.505,4587,7.742,8.1
1961,11.159,171,7.3,7.1
2000,9.356,314,6.678,7.0
2000,9.356,314,6.678,7.0
2023,77.457,4420,7.72,7.8
2023,77.457,4420,7.72,7.8
2023,77.457,4420,7.72,7.8
2023,77.457,4420,7.72,7.8
2023,77.457,4420,7.72,7.8
2023,77.457,4420,7.72,7.8
1959,3.738,24,6.1,7.2
1948,7.408,106,7.1,7.6
1947,6.57,80,6.844,7.1
1990,8.627,271,6.603,6.7
2009,20.957,1634,7.316,7.3
2009,20.957,1634,7.316,7.3
2009,20.957,1634,7.316,7.3
2009,20.957,1634,7.316,7.3
2009,20.957,1634,7.316,7.3
1990,68.507,8353,7.467,7.1
2005,77.766,8102,8.1,7.8
1996,23.083,3420,7.7,7.7
1998,10.568,314,6.293,6.7
1998,10.568,314,6.293,6.7
1940,4.006,22,6.5,6.8
1949,3.384,23,6.0,6.9
1981,8.808,158,7.0,7.4
1943,1.967,19,6.4,6.7
2013,85.49,11921,8.1,8.2
1980,10.805,382,5.94,6.2
1980,10.805,382,5.94,6.2
1980,10.805,382,5.94,6.2
1935,1.508,7,5.9,6.4
1985,8.904,382,6.4,6.7
1985,8.904,382,6.4,6.7
1985,8.904,382,6.4,6.7
1985,8.904,382,6.4,6.7
1985,8.904,382,6.4,6.7
1985,8.904,382,6.4,6.7
2020,24.309,3278,7.43,7.5
2020,24.309,3278,7.43,7.5
2020,24.309,3278,7.43,7.5
2020,24.309,3278,7.43,7.5
1960,45.715,10179,8.425,8.5
1960,45.715,10179,8.425,8.5
1960,45.715,10179,8.425,8.5
1994,120.342,28256,8.5,8.9
1994,120.342,28256,8.5,8.9
1994,120.342,28256,8.5,8.9
1994,120.342,28256,8.5,8.9
1994,120.342,28256,8.5,8.9
1994,120.342,28256,8.5,8.9
1938,7.4,138,7.0,7.7
1938,7.4,138,7.0,7.7
1938,7.4,138,7.0,7.7
1955,5.273,31,6.5,6.7
2000,15.391,648,7.1,7.2
1994,12.375,909,7.3,7.5
1994,12.375,909,7.3,7.5
1994,12.375,909,7.3,7.5
1994,12.375,909,7.3,7.5
1951,15.645,412,7.087,7.1
1951,15.645,412,7.087,7.1
1951,15.645,412,7.087,7.1
1951,15.645,412,7.087,7.1
2010,11.151,605,6.7,7.0
2008,9.102,568,6.3,6.7
1968,5.609,62,6.6,7.2
1968,5.609,62,6.6,7.2
1968,5.609,62,6.6,7.2
1987,8.866,577,7.045,7.4
1981,8.677,163,7.0,7.3
1981,8.677,163,7.0,7.3
1981,8.677,163,7.0,7.3
1981,8.677,163,7.0,7.3
1981,1520.298,12567,7.9,8.4
1981,1520.298,12567,7.9,8.4
1981,1520.298,12567,7.9,8.4
1988,29.176,6416,7.755,8.0
1988,29.176,6416,7.755,8.0
1988,29.176,6416,7.755,8.0
1988,29.176,6416,7.755,8.0
1988,29.176,6416,7.755,8.0
1957,5.091,54,6.4,6.3
1991,6.368,74,6.17,6.6
1991,6.368,74,6.17,6.6
1985,24.677,1567,8.1,8.2
