IMDb_Rating,Popularity,Vote_Count,Vote_Average,Category_Best Actor,Category_Best Actress,Category_Best Adapted Screenplay,Category_Best Cinematography,Category_Best Director,Category_Best Original Screenplay,Category_Best Picture,Category_Best Supporting Actor,Category_Best Supporting Actress,Winner
7.8,19.164,1313,7.5,True,False,False,True,False,False,False,False,False,1
8.376851595611551,77.79003079057912,15221,8.202513523746461,False,False,False,False,False,True,False,True,False,1
7.3,13.258457763306915,339,7.014067035571507,False,False,False,True,False,False,False,False,True,1
7.017890444382001,11.090026622533559,379,6.717890444382001,True,False,False,False,False,False,False,False,True,1
8.44885581311899,69.45257143917756,15078,8.142866697394862,False,False,True,False,False,True,False,False,False,1
7.810282945281185,19.23429879684258,757,7.343093753864066,False,False,True,False,False,False,False,True,False,1
8.5,69.617,15055,8.16,False,False,True,False,False,False,True,False,False,1
6.426196994624417,7.389211352419013,89,6.3087323315414725,False,True,False,True,False,False,False,False,False,1
7.538327455853198,10.130473067913229,387,7.119284957122043,False,False,True,False,False,False,False,False,True,1
7.2937416582125385,6.5579068656281025,174,7.1513830147866,False,True,False,False,False,False,True,False,False,1
7.65326301923733,13.807963085648687,691,7.35326301923733,False,False,False,False,False,False,False,True,True,1
8.0,29.176,6416,7.755,False,False,False,False,True,True,False,False,False,1
8.154247863571936,24.85424234108808,807,7.930194872572647,True,False,False,False,True,False,False,False,False,1
7.15067231532162,11.62696574024851,143,6.59865536935676,False,False,False,False,False,False,True,False,True,1
8.259236755223787,80.32402533079649,12509,8.132088434202828,False,False,True,False,False,True,False,False,False,1
7.217717047213318,7.3061643963679925,69,6.361556635780729,False,False,False,True,False,True,False,False,False,1
7.4,17.263,432,7.0,False,False,False,False,True,False,True,False,False,1
8.1,22.899,1591,7.9,True,False,False,False,False,False,False,False,True,1
7.581431312136897,22.096520100528146,1356,7.361073484102673,False,True,False,False,False,False,False,False,True,1
7.624497646904627,14.332307785030522,313,7.094241360278658,False,False,False,False,True,False,False,True,False,1
7.495483998053047,6.249341152002961,126,6.782580666342175,False,True,False,False,False,False,False,False,False,1
8.276468330892186,21.180866242119343,2635,8.009174664713749,False,False,False,False,False,True,True,False,False,1
7.092046316926529,10.719976082641388,188,6.7920463169265295,False,True,False,False,False,False,False,False,True,1
7.93075094159619,38.967483040088716,9642,8.012693679380286,False,False,True,False,False,False,True,False,False,1
8.0,13.725,1102,7.495,True,False,False,False,False,False,True,False,False,1
7.667675149332876,23.137313635543958,1631,7.443215601669175,False,False,False,True,False,False,False,False,True,1
7.4464552223866445,10.11064458445039,625,7.141081155170176,False,False,False,False,False,False,False,False,True,1
7.3,22.027,1600,7.237,False,True,True,False,False,False,False,False,False,1
7.345669947663671,7.135148674317587,110,7.062990157008986,True,False,False,False,False,False,False,False,True,1
7.3,22.027,1600,7.237,False,True,True,False,False,False,False,False,False,1
8.082388324381984,43.95109023844273,10624,7.721832905961226,False,False,False,True,True,False,False,False,False,1
7.6794238879704455,11.553686766985779,177,7.185302777121747,True,False,False,False,True,False,False,False,False,1
7.946278762211379,35.86416676634094,5545,7.778491982454493,False,False,False,False,True,True,False,False,False,1
8.003094356780585,27.739008331753812,3835,7.70582431976537,True,False,False,False,False,True,False,False,False,1
7.280455286948827,7.682395113505384,107,6.777874796089073,True,False,False,False,False,False,False,True,False,1
6.924226343236621,4.724681990781775,49,6.825054518858199,False,True,False,False,False,False,False,False,False,1
7.862003735532843,52.51098112778817,14093,7.738889361234595,False,False,False,False,False,True,False,True,False,1
8.493706653072538,69.37640534696312,15057,8.15216478307531,False,False,True,False,True,False,False,False,False,1
8.014843641417405,51.02052596708902,2823,7.766406115357584,False,True,False,False,True,False,False,False,False,1
7.356339588133507,22.996032544714488,5815,7.518168686491964,False,False,False,False,False,False,False,False,True,1
7.584845854439662,6.855758575312929,158,7.168231437661352,False,False,False,True,True,False,False,False,False,1
7.6,9.775,257,7.0,False,True,False,False,False,False,False,False,True,1
8.934399225512484,93.49658736673264,16165,8.530755572095648,False,False,True,False,False,False,True,False,False,1
7.776420790604079,10.899624396869303,535,7.678331279517048,False,True,False,True,False,False,False,False,False,1
7.1,20.851,3005,6.9,False,True,False,False,False,False,False,False,True,1
7.918937963382851,21.125256435155073,2223,7.601784069450742,False,False,False,True,True,False,False,False,False,1
8.199072308168995,88.34328078494967,18358,7.917403988615176,False,False,False,True,True,False,False,False,False,1
8.373491893354739,69.21027643713549,15113,8.117619784273838,False,False,False,False,False,True,True,False,False,1
7.8017210902488525,36.00455270188188,3314,7.441516489824843,False,False,False,False,False,False,True,True,False,1
7.8899078358353565,26.36311097505259,2614,7.706077651130755,False,False,False,True,True,False,False,False,False,1
7.676090647605691,17.188471891660065,1322,7.461588100757764,True,True,False,False,False,False,False,False,False,1
8.1,31.65,9657,8.0,False,False,False,False,True,False,True,False,False,1
8.012566922236635,28.68628480590231,9408,8.013874330777634,False,True,True,False,False,False,False,False,False,1
7.570781982233934,18.036203175489632,345,7.458120841201972,False,False,False,True,False,False,False,False,False,1
7.497489600459839,40.49430808719386,2615,7.269345690232739,False,False,False,False,False,True,False,False,True,1
7.9,12.19,597,7.626,True,False,False,False,True,False,False,False,False,1
7.795297879212201,26.78478798417679,3035,7.537356389277851,False,False,False,False,True,False,False,False,True,1
8.102427232595009,133.08880298875974,25902,7.999779148272712,False,False,False,False,True,False,False,True,False,1
6.6381046031818505,11.574429107503246,129,6.238104603181851,False,True,False,False,False,False,False,True,False,1
7.1,12.24,582,7.0,False,False,False,True,False,False,True,False,False,1
7.524859222678579,22.747517270875427,7197,7.287288834017868,False,False,False,False,False,True,False,False,False,1
8.300954053862888,63.28704068310746,12987,8.059550237647437,False,False,False,False,False,False,True,True,False,1
7.9,18.206,1366,7.6,False,True,False,False,False,False,False,False,True,1
8.5,69.81837801208897,15057,8.161968628100242,False,False,False,False,False,False,True,True,False,1
7.64115873666594,19.439347231290117,1882,7.382317473331879,False,False,False,True,False,False,True,False,False,1
7.3,10.433,188,7.0,True,False,False,False,False,True,False,False,False,1
7.520668044731288,8.371471666900066,111,6.960334022365644,True,False,False,True,False,False,False,False,False,1
7.8,13.240479120649697,898,7.423702785710834,True,True,False,False,False,False,False,False,False,1
7.8,71.181,6731,7.769,False,False,False,False,False,True,False,False,True,1
7.434887099101775,13.15032756598916,269,7.146516132135699,False,False,False,True,False,True,False,False,False,1
7.211595125243428,12.363818022946697,331,6.793030101544549,False,False,False,False,False,False,False,False,True,1
7.7,35.672,12870,7.461,False,False,False,False,True,False,True,False,False,1
7.530733455701158,19.53755305794354,1115,7.240977940934878,False,False,False,False,False,True,False,True,False,1
8.0,29.176,6416,7.755,True,False,False,False,True,False,False,False,False,1
7.4854243431755245,19.748858048133318,1508,7.385424343175525,False,False,False,False,False,False,False,True,True,1
8.0,29.176,6416,7.755,False,False,False,False,False,True,True,False,False,1
8.3,81.848,12535,8.2,False,False,False,False,False,True,False,True,False,1
7.289716670970287,20.77666304157297,3792,6.848172084516829,True,False,False,False,False,False,False,False,True,1
7.0262638910377095,9.62549344188305,226,6.828828862095271,True,False,False,False,False,False,False,True,False,1
8.179625373958123,54.89578593337575,14601,7.993405194458224,False,False,False,False,False,True,True,False,False,1
7.648256564031031,25.367001307692536,7136,7.586192423023273,False,False,False,False,False,False,False,True,False,1
8.160553815764487,39.64304424752257,10231,7.9412314487369295,False,False,False,False,False,False,True,True,False,1
7.814614357567998,43.008421021060975,2798,7.5038525212627185,True,False,True,False,False,False,False,False,False,1
7.173458347709786,16.29991055971238,1172,6.972820307620952,False,True,True,False,False,False,False,False,False,1
7.8,18.511,2231,7.6,False,False,False,False,False,False,True,False,True,1
7.7589228811775595,26.560100696952276,8370,7.4612501604622095,True,False,False,False,False,False,True,False,False,1
7.208994488836156,14.563657122165502,399,6.889693913171277,False,False,False,False,True,False,False,False,True,1
6.786421617767417,4.581360186230504,49,6.645686471069668,False,True,False,False,False,False,False,False,False,1
7.632557925121841,33.37473707753944,5799,7.388371950081227,True,False,False,False,False,False,True,False,False,1
7.830047080248893,11.0906859107971,654,7.584037664199115,True,False,False,False,True,False,False,False,False,1
8.08290611703042,11.981761156415203,656,7.786324893624337,True,False,False,False,False,False,True,False,False,1
7.2,10.047,147,6.5,False,False,False,False,False,False,False,True,True,1
7.787702919147037,10.211753019605133,535,7.736547062798713,False,True,False,False,True,False,False,False,False,1
7.031130912427646,16.212852780019745,1618,6.864055682642696,False,False,False,True,False,False,False,True,False,1
8.879321265103389,117.71662781752629,28162,8.483560405757194,False,False,False,False,False,True,False,True,False,1
7.371999406632617,14.307008658334844,1463,7.091079249390261,True,False,False,False,False,False,False,False,False,1
7.8898804707890715,69.89866034926682,12159,8.064721915215289,False,False,True,False,True,False,False,False,False,1
7.390005218736362,20.782569886088933,1633,7.344261638683218,False,False,True,True,False,False,False,False,False,1
8.0,95.59,17022,7.9,False,True,False,True,False,False,False,False,False,1
7.8,14.328,312,7.264,False,False,False,True,False,False,False,True,False,1
7.083065859911482,4.529178724645244,68,6.567472068914973,True,False,False,False,False,True,False,False,False,1
6.680612920720065,2.1869487025047736,30,6.274150560960086,False,False,False,False,True,False,False,True,False,1
7.26026210115356,11.468674489974571,308,7.018816317550856,False,False,False,False,False,False,True,True,False,1
8.5,69.558,26444,8.182,False,False,False,False,False,True,False,True,False,1
7.4,14.768,762,7.1,False,False,False,False,True,False,False,True,False,1
7.396524041962905,7.273252752080763,106,6.745955888460202,False,False,False,False,True,False,False,True,False,1
6.820069854191362,18.0441738477392,1726,6.787756788484335,False,True,False,False,True,False,False,False,False,1
7.8784781984562775,12.362685555136446,597,7.610073866857645,False,True,False,False,False,False,True,False,False,1
7.393921439213172,29.267711487800156,5857,7.541768080538073,True,False,False,False,False,False,False,False,True,1
6.054224579897493,6.131155487047038,116,5.754224579897493,False,False,False,True,True,False,False,False,False,1
7.7,12.499575006525246,535,7.374259298068065,False,False,False,False,True,False,False,False,True,1
7.0,9.304,130,6.7,False,True,False,False,False,True,False,False,False,1
7.89355100223474,16.085314009023918,1042,7.502661224944132,False,False,False,True,False,False,False,True,False,1
7.42514830236133,12.925880980298915,269,7.112574151180665,False,False,False,True,False,True,False,False,False,1
7.746914138472289,21.70110662546606,3265,7.448567979386121,True,True,False,False,False,False,False,False,False,1
7.7,35.672,12870,7.461,False,False,False,True,False,False,True,False,False,1
7.763891875156105,14.3399385899297,1055,7.462572953308423,False,False,False,False,False,False,False,True,True,1
7.313680865326926,12.226644945917068,586,7.16720527711832,True,False,False,False,False,False,True,False,False,1
8.3,130.743,9735,8.072,False,False,False,True,False,False,True,False,False,1
8.043495274870319,19.05361547539212,1278,7.74349527487032,False,False,False,False,True,False,True,False,False,1
7.757746527383789,8.75273082947487,106,7.366392843024929,False,False,False,False,False,False,False,True,True,1
8.2,44.075,4061,7.9,False,False,False,True,True,False,False,False,False,1
8.382719353332586,101.51150851135972,18494,8.272944668051887,False,False,False,True,False,True,False,False,False,1
6.407330633435921,3.0702876656287095,23,5.51374493769235,False,True,False,True,False,False,False,False,False,1
7.848938695054314,25.53212010247974,8456,7.741199341618915,False,False,False,False,False,False,True,True,False,1
6.733836764962885,2.4518585866315954,22,6.401510294888656,False,True,False,True,False,False,False,False,False,1
7.693589386220159,7.708789806121352,110,6.819752234433156,True,True,False,False,False,False,False,False,False,1
7.7,11.671,178,7.2,True,False,False,False,False,False,False,False,True,1
7.389490405482763,8.154915808394291,196,7.013839136779141,False,True,False,False,False,False,False,False,True,1
7.177926354788813,8.885715378389989,117,6.726755812873288,False,False,False,True,False,False,False,True,False,1
7.697052629610047,16.187087014818573,1304,7.417583156280238,False,False,False,False,False,True,False,True,False,1
8.2,40.07,6703,8.1,True,False,False,True,False,False,False,False,False,1
8.2,17.733,1550,8.089,False,False,False,False,True,False,False,True,False,1
8.2,47.709,10276,7.858,False,False,True,False,False,False,True,False,False,1
7.277306223017842,7.050547557965771,60,6.718204148678561,True,False,False,True,False,False,False,False,False,1
8.2,44.075,4061,7.9,False,False,False,True,True,False,False,False,False,1
7.179878091490752,19.715622363800673,3762,6.817966475159957,True,False,False,False,False,False,False,False,True,1
8.194087535633805,46.50001928640076,10269,7.870475299812668,False,True,False,False,False,False,True,False,False,1
8.0614711069695,25.68422088390798,5024,7.714809108833227,True,False,False,False,False,False,False,False,True,1
8.266697151699091,47.458878937194356,12014,8.086596551092091,False,False,False,True,False,False,False,True,False,1
7.4,14.768,762,7.1,False,True,False,False,False,False,False,True,False,1
7.9,12.19,597,7.626,True,False,False,False,False,False,True,False,False,1
7.68407125547572,9.422741439556736,258,7.0840712554757195,False,False,False,True,False,True,False,False,False,1
8.2,78.758,12146,7.943,False,False,True,False,True,False,False,False,False,1
7.618111553618119,35.84437112417094,12175,7.48767345007148,False,False,False,False,True,False,True,False,False,1
7.540068399741706,11.080421987282914,2215,7.284616325019937,True,False,False,False,True,False,False,False,False,1
7.301998918792411,13.42926146810193,342,7.07286511693579,False,False,False,True,False,False,False,False,True,1
8.1,14.812,992,7.8,False,False,False,False,True,False,False,False,True,1
8.245240847643524,60.83024524705352,10610,7.812808400584741,True,False,False,True,False,False,False,False,False,1
7.9,18.206,1366,7.6,False,True,False,False,False,False,False,True,False,1
7.6,18.88,1892,7.3,False,False,False,False,False,False,True,False,True,1
7.930102329558343,83.0304370866909,17225,7.800395819620639,False,False,False,False,True,True,False,False,False,1
7.793923654177686,34.41369817101955,8331,7.496607305098564,False,False,True,False,False,False,False,False,True,1
7.262837415440356,10.48428436669231,188,6.962837415440356,False,False,False,False,False,True,False,False,True,1
7.7,12.989557360640104,535,7.359803815929274,False,False,False,False,True,False,False,False,True,1
7.240825389753066,9.630739710475387,86,6.7605502598353775,False,False,False,True,False,False,False,False,True,1
7.4,7.161059518845445,161,7.120775169756,False,True,False,True,False,False,False,False,False,1
6.704841284970381,11.480008452093127,249,6.349844712676126,True,False,False,False,False,False,True,False,False,1
8.047560250216229,30.417520792606194,8177,7.783700164064612,False,True,False,False,False,False,True,False,False,1
8.312163874059136,96.45239842553634,18442,8.13634926017849,True,False,False,False,False,False,True,False,False,1
6.725009160703551,9.312248545463305,145,6.114069943071635,False,False,False,False,False,False,True,False,True,1
8.5,123.55374765515542,18830,8.394722397638319,True,False,False,False,True,False,False,False,False,1
7.635809386057459,20.306201409820645,1630,7.421444147222042,False,False,False,True,False,False,False,False,True,1
6.510937375501257,2.7057972870908404,22,5.684895625835428,False,False,False,True,True,False,False,False,False,1
8.92196636109974,143.99232844957012,34748,8.460474770824804,False,False,False,True,False,False,False,True,False,1
8.025375570939383,29.968715942142598,4566,7.842403984085147,False,True,False,False,False,False,True,False,False,1
8.194545615502637,64.92741651461483,12785,7.8942980431211565,False,False,False,False,True,False,False,True,False,1
8.819399888660591,92.56752441256347,16055,8.401299397846092,False,False,False,True,False,False,True,False,False,1
7.0,7.68,176,6.7,True,False,False,False,True,False,False,False,False,1
8.254568688849547,68.4554698137094,10253,7.88091884931681,False,False,False,True,False,False,True,False,False,1
7.2,19.833,955,6.861,False,False,False,False,False,True,False,False,True,1
8.0,29.176,6416,7.755,False,False,False,False,True,False,True,False,False,1
7.989056804609195,25.48410678679482,4273,7.823881487689655,True,False,False,False,True,False,False,False,False,1
8.165244491885824,22.035851254399415,2628,7.922216926130372,False,False,False,True,True,False,False,False,False,1
7.414454418631687,17.793173703506348,1112,7.085939224842248,False,False,False,False,False,True,False,True,False,1
7.324065567207714,15.111356253254119,344,7.1012852373700275,False,False,False,True,False,False,False,False,True,1
7.250044530913074,14.184219407633826,1486,7.04046392996041,True,False,False,False,False,True,False,False,False,1
7.237290900506078,8.06966422448479,104,6.774830001573886,True,False,False,False,False,False,False,True,False,1
6.675739279832996,1.9370622713139167,18,6.3660349917661945,False,False,False,False,False,True,False,True,False,1
7.376416319313713,12.634512444616224,310,6.955631080460384,False,False,False,True,False,False,True,False,False,1
6.42572904521456,5.546397600069083,49,6.117152696809706,False,True,False,False,False,False,False,False,False,1
7.644129886495876,11.218950462680825,536,7.375615867995659,False,True,False,False,False,False,False,False,True,1
8.2,17.733,1550,8.089,False,False,False,False,False,False,True,True,False,1
7.685100814402981,12.528382612105137,477,7.479981679385806,False,False,True,True,False,False,False,False,False,1
7.310649518907583,22.867871900535775,5805,7.527763601029408,False,False,False,False,False,False,False,False,True,1
7.403144272961601,8.811976810126843,81,6.603144272961601,False,False,False,True,False,False,False,True,False,1
7.895339095008231,15.25994622082677,2320,7.539296675104774,False,False,False,True,False,False,False,True,False,1
8.1,19.27444798369416,1770,7.839436532381835,False,False,False,True,False,False,False,False,True,1
7.6,9.775,257,7.0,False,False,False,True,True,False,False,False,False,1
7.251874570318506,12.3519150408499,140,6.801249713545671,False,False,False,False,False,False,True,True,False,1
7.743098181419855,14.186099793929312,340,7.344738473159458,False,False,False,True,False,False,False,False,False,1
6.835136107260266,10.337776078719406,250,6.635136107260266,False,False,False,False,True,False,True,False,False,1
6.41312789741953,4.462737651104373,50,6.149359639980851,False,True,False,True,False,False,False,False,False,1
7.355310326769573,11.265647788935578,436,6.970677050298047,False,False,False,True,False,False,False,True,False,1
8.427700002888086,61.98924368350693,9282,8.273132147086125,True,False,True,False,False,False,False,False,False,1
8.24297578395587,20.814206835403574,2633,7.983235990405357,False,False,False,True,False,False,True,False,False,1
8.513601990990008,72.20440336701591,26504,8.195012571380442,False,False,False,False,False,True,True,False,False,1
7.603592075570596,12.896352133644758,2219,7.361691718358989,False,False,False,False,False,True,False,False,True,1
7.6,10.635,637,7.3,False,False,False,True,False,False,False,True,False,1
7.8,14.328,312,7.264,False,False,False,True,False,False,False,True,False,1
7.5,14.074759738912837,1343,7.351272605550465,False,True,False,False,False,False,False,False,True,1
7.54163250304441,12.923790183549395,840,7.464865079597058,False,True,False,False,False,False,False,False,False,1
7.383165803871571,12.661496883878542,310,6.960544705218504,False,False,False,False,False,False,True,True,False,1
6.767853769810918,10.603829664519113,250,6.567853769810918,False,False,False,False,False,False,True,False,True,1
8.461542362290892,51.288320229899576,10590,8.09875900294856,True,False,False,True,False,False,False,False,False,1
7.931961586155623,62.92604994047353,4434,7.784001369285477,False,True,False,False,False,False,True,False,False,1
8.1,19.028,1270,7.8,True,True,False,False,False,False,False,False,False,1
7.727417850662672,22.188980972205634,2163,7.480643871996576,False,False,False,False,False,False,True,False,False,1
6.832372821305119,10.597745640888514,129,6.432372821305119,False,True,False,False,False,False,False,True,False,1
7.6,10.895669976500267,262,7.3614183433554885,True,False,False,True,False,False,False,False,False,1
7.4564728428182745,13.194601290789036,285,7.1722608301082635,True,False,False,False,False,True,False,False,False,1
7.260009479319584,7.506327388411984,108,7.040037917278338,False,False,False,False,False,False,False,True,True,1
7.127929713604905,42.82217743077495,5597,7.2185965343086,False,False,False,False,False,True,False,False,True,1
7.035365196880868,7.872563497016325,175,6.717682598440434,False,True,False,False,False,False,True,False,False,1
7.452248104051612,21.872777355486992,7390,7.310559859327996,False,False,True,False,False,True,False,False,False,1
7.949289061668867,51.441996179255725,9651,8.022023691287814,False,False,True,False,True,False,False,False,False,1
7.928116841343883,29.569299953833443,8488,7.943440519876298,False,False,False,False,False,False,False,True,True,1
7.060065671372794,7.450549135355929,175,6.792300915009526,False,True,False,False,True,False,False,False,False,1
7.236917025907407,18.362734785086655,1505,7.117178685389259,False,False,False,True,False,True,False,False,False,1
7.918111315688123,70.70514501092049,12157,8.053641308592411,False,False,True,False,False,False,False,True,False,1
7.355385080703486,18.110081552999688,1169,7.099389334717997,False,True,True,False,False,False,False,False,False,1
7.037045689309482,7.881713778290129,175,6.718522844654741,False,True,False,False,False,False,True,False,False,1
7.8,71.181,6731,7.769,False,False,False,False,False,True,False,False,True,1
7.4,7.261,106,6.745,True,False,False,False,True,False,False,False,False,1
7.0261116887762975,7.5802533488745425,175,6.740124961752911,True,True,False,False,False,False,False,False,False,1
5.876377034743578,8.618179202182693,140,5.476377034743579,False,False,False,False,False,False,True,False,False,1
8.26145677812687,34.47903721770541,10608,7.966685913689409,True,False,False,True,False,False,False,False,False,1
7.089400322338488,8.909967026107266,229,6.832081603954163,False,False,False,False,False,False,False,True,True,1
7.7,35.672,12870,7.461,False,False,False,False,False,True,True,False,False,1
7.899741598515502,9.750496199575277,400,7.599713174352207,False,True,False,False,True,False,False,False,False,1
8.0,36.013,2279,7.937,False,False,True,False,False,False,False,True,False,1
7.303035034066746,15.888915006188412,762,7.030185224528057,False,True,True,False,False,False,False,False,False,1
7.940646143087686,14.977918954384332,587,7.657703991608394,True,False,False,True,False,False,False,False,False,1
8.255620695266362,27.694683051458895,4277,7.938123155114155,True,False,False,False,False,False,True,False,False,1
6.15339408657714,6.240440283408009,116,5.85339408657714,False,False,False,True,True,False,False,False,False,1
7.277658590020836,14.345922507871101,320,7.355317180041672,False,False,False,False,True,False,False,True,False,1
8.16392274808894,32.4619542600437,4853,7.773322146563581,False,False,False,False,True,False,False,False,True,1
8.7,40.769,10569,8.414,False,False,False,False,True,False,True,False,False,1
6.853988940050336,7.377545263865178,84,6.531660543743037,True,False,False,True,False,False,False,False,False,1
8.144336294206328,23.832855117962126,808,7.9064071060951875,True,False,False,False,False,False,True,False,False,1
8.0,18.461,2309,7.6,True,False,False,True,False,False,False,False,False,1
7.4,14.768,762,7.1,False,True,False,False,False,False,True,False,False,1
7.6,10.635,637,7.3,False,False,False,False,False,False,False,True,True,1
8.519060591317784,92.56010538599821,22265,8.272775786442995,True,False,False,False,False,False,False,True,False,1
7.235712334765307,3.468958472538481,35,6.665715066093877,False,False,False,True,False,False,False,True,False,1
7.880952997576845,17.433757088924846,1441,7.661905995153688,True,False,False,False,False,False,True,False,False,1
7.606662454080163,23.68886136005029,3798,7.264227656873018,True,True,False,False,False,False,False,False,False,1
8.055088809612913,22.356982672442875,9206,7.914345085116365,False,True,True,False,False,False,False,False,False,1
7.1,12.24,582,7.0,False,False,False,True,False,False,True,False,False,1
8.5,109.921,18581,8.5,False,False,False,False,True,True,False,False,False,1
7.570570675440595,20.361822774424443,1446,7.31110318944609,True,False,False,False,False,False,True,False,False,1
7.92614807506979,39.52724402332812,2156,7.579208055338633,False,False,False,True,False,False,False,False,False,1
7.758132410310045,7.401049414837537,82,7.063554017183408,True,False,False,False,False,False,False,True,False,1
7.3393925694472015,15.675587004838473,1691,7.052353128936003,False,False,True,False,True,False,False,False,False,1
6.882155403477223,6.445554568039471,84,6.469107353854942,True,False,False,True,False,False,False,False,False,1
7.093681535814639,8.62930622958834,175,6.798990156177468,True,False,False,False,False,True,False,False,False,1
8.06975383157213,28.26204434385305,3048,7.814882080583993,False,False,False,True,True,False,False,False,False,1
7.303093082259213,29.336336735514323,2618,7.001856081188677,False,False,False,False,False,True,False,False,True,1
8.3,130.743,9735,8.072,False,False,False,True,False,False,False,True,False,1
7.305507078116571,12.227155807617715,585,7.160809288626218,False,False,False,False,True,False,True,False,False,1
7.263201548602042,13.214941914487577,1481,7.029806745632346,True,False,False,False,False,True,False,False,False,1
8.464927231534867,63.36297886356865,9325,8.357722520464486,False,False,True,False,False,False,False,False,False,1
7.729112803236449,12.589126155521948,338,7.252802054178727,False,False,False,True,False,False,False,False,False,1
7.3,13.281065794589948,339,7.023328156819979,False,False,False,True,False,False,False,False,True,1
7.58354369972517,37.523386772196275,5587,7.5219595134003425,False,False,False,False,False,True,False,False,False,1
7.573088871561163,15.61681267562925,925,7.266929855217823,False,False,False,False,False,True,False,False,True,1
7.557283033220473,14.128299742841747,980,7.265554729898426,False,True,False,True,False,False,False,False,False,1
7.633737274373169,15.547180327591011,1046,7.405242364623901,False,False,True,False,False,False,False,False,True,1
8.644903370279723,46.7097940995888,10549,8.348710493781471,True,False,False,False,False,True,False,False,False,1
7.109492655059349,13.193866766415713,139,6.706328436706233,False,False,False,False,False,False,True,True,False,1
7.531781995105156,10.402035513284106,631,7.229394364933836,False,False,False,False,False,False,False,True,True,1
7.95438788286423,26.614428332470844,3232,7.52998704004551,False,False,True,True,False,False,False,False,False,1
7.4,21.558,2201,7.2,False,False,False,True,True,False,False,False,False,1
8.166277286724457,26.093874396955393,806,7.959065488138698,True,False,False,False,False,False,True,False,False,1
8.5,89.81020286895173,15314,8.35740440472787,False,False,True,False,False,False,False,True,False,1
7.618098181959506,16.716669225681063,930,7.390404154630603,False,False,False,True,False,False,False,False,True,1
7.032447723618367,9.618122313446907,226,6.831661057417212,True,False,False,False,False,False,False,True,False,1
8.0,13.725,1102,7.495,True,False,False,False,True,False,False,False,False,1
7.359575072818896,10.127379876439065,189,7.082809351218265,False,True,False,False,False,False,False,True,False,1
8.040118791403899,18.684349900789734,825,7.753292657295041,False,True,False,False,False,False,True,False,False,1
7.593564863363841,14.43446656436262,1457,7.26677706958189,True,False,False,False,False,False,False,True,False,1
7.228219762612149,15.465148035498743,431,6.828219762612148,False,False,False,False,True,False,False,True,False,1
7.6062753732834825,28.517103815449527,3852,7.753137686641741,False,False,False,False,False,False,True,False,True,1
7.644240993648067,11.745099848233444,472,7.34555286910214,True,False,False,True,False,False,False,False,False,1
5.869019018797724,7.9881387947027305,142,5.418577952773152,False,False,False,False,False,False,True,False,True,1
7.133920523226792,8.409197248969885,174,6.766960261613396,False,True,False,False,True,False,False,False,False,1
7.606993160570943,21.28551355339032,1712,7.495832339839457,False,False,True,False,True,False,False,False,False,1
7.987865420937467,58.06234365107127,15385,7.600835776272606,False,False,False,False,True,False,False,True,False,1
7.6,20.36933431286512,684,7.454229487300037,False,False,False,True,True,False,False,False,False,1
7.596405995826711,25.082362728102492,3288,7.255256311885137,False,False,False,False,True,False,False,True,False,1
7.580131931103452,17.07430677224401,1365,7.223835150977659,False,False,False,False,False,False,False,True,False,1
7.684585405422994,60.35580356214407,12169,7.902410214084165,False,False,True,False,False,False,True,False,False,1
8.0,27.994217065059768,2292,7.7830386366753155,True,False,True,False,False,False,False,False,False,1
8.538064972563813,58.22964433330681,10510,8.222106992488118,False,False,False,False,False,True,True,False,False,1
6.8,4.981933574135608,54,6.210467775157301,False,False,False,True,False,False,False,False,True,1
7.362152357651413,7.120206770463257,106,6.841511487988897,False,False,False,False,True,False,False,True,False,1
8.1,39.928940737045686,8057,7.805807108349535,False,False,False,False,True,False,True,False,False,1
7.997740245352128,22.848372925415624,2217,7.601341340088462,False,False,False,True,False,True,False,False,False,1
8.08755335416165,26.300924601297687,4274,7.866094294640708,True,False,False,False,False,False,False,False,False,1
6.7335695494722,2.2526317066781143,32,6.13349868463054,False,False,False,True,True,False,False,False,False,1
7.667809997313331,11.436332394519193,162,7.327939298576065,True,False,False,True,False,False,False,False,False,1
6.964493042356892,9.933511229550723,129,6.564493042356892,False,False,False,False,False,False,True,True,False,1
7.9,12.237802827264348,597,7.628491727162937,True,False,False,False,True,False,False,False,False,1
8.08097602735462,31.672286531968734,2626,7.852780821883696,False,False,False,False,True,True,False,False,False,1
7.422581090029576,12.819079197938246,310,6.989239033541532,False,False,False,True,False,False,True,False,False,1
7.685238969086958,18.913754631758433,1890,7.403991542286089,False,False,False,True,False,False,True,False,False,1
7.413365502896357,22.930398961904586,943,7.361683889550971,False,False,False,True,False,False,False,False,False,1
8.242268911339618,59.469427688391676,12142,7.9713201705975445,False,False,False,False,True,False,False,False,False,1
8.0,18.296,834,7.722,False,True,False,False,False,False,False,False,True,1
7.400618339879705,18.438571634877885,1414,7.399372240607582,True,False,False,True,False,False,False,False,False,1
8.1,57.206,2795,7.872,True,False,False,False,False,False,False,True,False,1
8.19812363743443,47.32532138259233,10273,7.861959125013351,False,False,False,False,False,False,True,True,False,1
7.289954617402487,36.4192823381474,5622,7.247488654350622,False,False,False,False,True,True,False,False,False,1
8.0,29.176,6416,7.755,True,False,False,False,False,True,False,False,False,1
6.691726403228234,11.344135025631044,249,6.473392565919534,False,True,False,False,False,False,True,False,False,1
