IMDb_Rating,Popularity,Vote_Average,Category,Winner
6.678190902201724,13.368723639119311,6.446914541321035,8,1
7.344073112978904,10.226544811701826,7.085308962340365,8,1
7.704650058644007,20.190699882711986,7.5,2,1
8.609849720099708,128.96484156744162,8.347879776079767,4,1
7.431402145759957,5.543800715253319,6.8,0,1
7.6,20.93459204475017,7.43459204475017,0,1
7.968481047890264,13.263037904219471,7.7,0,1
8.3,81.8,8.2,5,1
8.18271507784749,47.604932928161205,7.9,7,1
7.971035292793416,44.40528627627545,7.518392154655693,2,1
7.453510253632382,4.712714112286664,7.166224365919045,8,1
7.264496175117928,12.309664116745285,6.945167941627358,5,1
8.648804716586564,81.57440235829328,8.448804716586565,5,1
7.652854245712824,6.764640684284618,7.2,8,1
7.878689569312718,18.42131043068728,7.639344784656359,6,1
6.079507862725521,4.365573675064435,5.848360512596652,4,1
7.6,10.6,7.3,1,1
8.2,44.1,7.9,1,1
7.350551886870491,21.79779245251804,7.2,2,1
7.704089831923649,6.097955084038175,6.810224579809121,8,1
8.08697904342789,74.04201397104806,7.601475550665872,1,1
7.735093436530669,24.845031145510223,7.845031145510223,4,1
6.942642789560563,3.414714420878873,6.138238140292957,8,1
6.501478931599705,8.833826310533235,6.135305242132939,0,1
7.3,13.0,6.969130125662681,4,1
7.6,18.52118560490451,7.489407197547744,6,1
7.719586293327035,20.19020685333648,7.516321911105862,2,1
7.445095366729582,19.554904633270418,7.145095366729582,6,1
7.4,20.5,7.29779648397025,0,1
7.816002411898934,13.455998392067377,7.672000803966311,5,1
7.208994966935242,23.774603019838853,7.134391947096387,6,1
7.246695852947461,1.4533041470525385,6.217768049017513,0,1
6.763249178884592,8.74187705278852,6.368375410557705,5,1
7.18157386978249,7.05451055282607,6.39097889434786,0,1
7.7,35.7,7.5,0,1
7.254518100827724,20.9,6.9,4,1
8.344375663959203,166.08676238975514,8.142386725795928,1,1
7.4,7.191490839320915,6.808509160679085,4,1
7.9,165.4,7.9,1,1
7.654883865672006,20.570696805967966,7.4,0,1
8.1,14.683870048258585,7.8,5,1
8.519082358728047,40.68692647420502,8.309541179364023,1,1
7.3765406359557195,37.176540635955725,7.230616254382288,2,1
7.885684726514762,21.157136945302952,7.72854778121181,2,1
7.5422878882565305,12.5,7.3859040372478235,0,1
8.165675165802167,132.24473559327507,7.932093957252708,0,1
7.7,11.635172864044407,7.2,4,1
6.7,14.4,6.2,5,1
7.6,10.6,7.3,0,1
7.653983773551156,9.584064905795376,7.146016226448844,3,1
7.549856742539155,20.87464185634789,7.424785113808733,6,1
8.68035368421301,166.6060011483292,8.325647464116187,1,1
7.8,20.4,7.5,2,1
8.26641922189354,31.05522562919139,7.966419221893541,1,1
7.4,21.6,7.2,6,1
7.697806181797353,10.697806181797352,7.3,0,1
7.8206010283632,25.4793989716368,7.717595886547202,6,1
7.548627965157344,36.75192084877972,7.3989023721258755,2,1
8.264089011375246,29.001933241468564,7.932044505687623,2,1
7.487213570002248,14.887213570002247,7.448854280008991,8,1
8.0,32.7,7.7,4,1
8.048314996426178,46.86573248034398,7.9,4,1
7.3,7.12623230409485,7.150821536063233,6,1
8.1,31.6,8.0,1,1
7.474749243441478,7.887374621720739,7.174749243441477,8,1
8.261740556476319,70.14459301376841,8.063851746557896,1,1
8.048485943385762,93.99996386826987,7.9,0,1
8.0,74.1,7.5,0,1
7.494663795419961,9.90533620458004,7.194663795419961,6,1
7.412036451674982,5.780091129187456,7.024072903349965,0,1
6.274781147900196,1.574489345100457,5.675072950699935,1,1
7.3,22.0,7.2,6,1
7.5894972770434554,11.510502722956545,7.2552513614782725,4,1
7.3564911460754185,24.71883038202514,7.71883038202514,4,1
6.303098957782731,1.640564234826372,5.66563368073909,1,1
7.2,8.928243089868651,6.971756910131349,8,1
8.07350985592953,70.57483461501822,7.956291346245445,1,1
6.540331162355135,11.720165581177566,6.320165581177567,2,1
7.762806733208313,20.362806733208313,7.462806733208313,2,1
6.890339363846336,7.645169681923168,6.590339363846336,2,1
7.480785582854405,18.679476278097063,7.139738139048531,1,1
7.59065920280247,10.918681594395059,7.2,8,1
7.967678352524764,20.176428863300313,7.6676783525247645,2,1
6.839121854608903,7.019560927304451,6.5,0,1
6.643983011268087,8.881327670422696,6.325310681690784,6,1
7.690596389556574,9.709403610443426,7.109403610443426,5,1
7.435667097414177,19.79299870775747,7.20700129224253,6,1
7.527244565436825,18.87574818847894,7.275748188478942,1,1
7.7723558309416605,35.48293250717502,7.5,0,1
7.512590538868692,27.418644371319857,7.206295269434346,5,1
8.0,32.7,7.7,4,1
7.258752243776076,19.741247756223924,6.958752243776076,6,1
8.1,57.2,7.9,4,1
6.643942843024534,5.843942843024534,6.243942843024533,0,1
6.944760294032022,9.8,6.710479411935957,5,1
7.976871923228319,78.07483375049203,7.78843596161416,5,1
7.416224019391336,36.91736225524219,7.316224019391337,2,1
8.1,42.4,7.9,2,1
8.272620147326801,29.345829484356194,8.0,4,1
7.94859317048231,32.67943726819293,7.669155902289386,4,1
8.0,18.3,7.7,0,1
7.4,20.5,7.249294889613456,0,1
7.219622525873803,17.480377474126197,6.8,0,1
7.926706881429105,40.31669180089319,8.013353440714553,4,1
6.98184656237807,14.91815343762193,6.772738624951228,5,1
8.3,130.7,8.1,5,1
8.164075501489794,32.12573574478572,8.02815100297959,4,1
8.137367601036543,75.54235981088371,7.980786603627902,0,1
7.2,23.581266054855522,6.9,4,1
7.606448824579322,18.887102350841353,7.309673236868983,1,1
7.6,10.6,7.3,2,1
7.34705759526373,11.488235601184067,7.641178005920338,4,1
8.13013483395723,94.6370022287165,8.03013483395723,0,1
9.2,176.2,8.7,2,1
8.1,22.9,7.9,0,1
7.854392305052034,35.85439230505204,7.7058564067360455,8,1
8.036730169507683,32.74897355934358,7.736730169507682,4,1
7.1,13.282444335591782,6.645037109605478,2,1
8.067698880161378,19.06769888016138,7.835397760322757,0,1
6.601168737167335,4.9,6.100584368583667,4,1
8.2,78.8,7.9,1,1
7.4,20.5,7.2,0,1
8.0,43.6,7.8,0,1
6.668686099767503,11.868686099767503,6.474744399070011,0,1
7.309303048646003,21.96278780541599,7.2,6,1
7.9,12.2,7.6,1,1
7.817704155377851,14.3,7.353112466133554,5,1
8.137074115694896,48.18243177967247,7.920975294768368,4,1
7.1,13.26209728737809,6.948389149512361,0,1
7.3,13.0,6.9,0,1
7.567368100372221,12.601052150558331,7.433684050186111,0,1
7.8,20.0,7.5,0,1
8.0,18.1,7.7,1,1
7.4,21.066449067191375,7.288925155468104,6,1
8.1,19.0,7.8,0,1
7.3,10.4,7.0,8,1
8.3,130.7,8.1,2,1
7.908999248776145,20.095500375611927,7.674166040646787,2,1
7.8,20.0,7.5,0,1
7.123703405646506,5.727160990589158,6.749135603764336,0,1
7.791553062922877,29.118074489512853,7.591553062922877,1,1
8.0,13.7,7.5,5,1
7.25254349125457,23.4,7.057630473763708,6,1
8.248867988157293,78.58009405329219,7.97330198223594,5,1
7.811294320841117,11.933882962523352,7.511294320841118,1,1
6.426153840349549,9.265128212867268,6.217435893566367,6,1
7.543815489470771,9.2,7.0,0,1
7.46804749113909,9.584023745569544,6.926035618354318,5,1
8.062143949711148,22.852679937138934,7.781071974855574,0,1
7.573967130072676,8.395868520290705,7.4,2,1
5.914756250748752,9.608739582085414,5.6765041671658345,0,1
7.8,14.7,7.5,6,1
7.769348363680552,11.012898909120368,7.2,4,1
7.584550053846278,8.311375134615693,7.315449946153723,1,1
7.647613824667704,6.073806912333851,6.904772350664593,8,1
7.719380411899621,23.196902059498107,7.6,0,1
7.053121197922017,12.26250506943731,6.953121197922018,2,1
7.149205025085595,9.949205025085595,6.5253974874572025,5,1
7.6,10.9,7.2,8,1
7.952141052967045,44.5,7.478211579450568,1,1
7.7,15.510634372625578,7.3,1,1
7.762983917722594,15.931491958861297,7.631491958861297,0,1
7.799618286587565,12.8,7.400381713412435,0,1
7.136333896480324,24.109001689440973,6.931833051759838,6,1
7.266573597705755,20.9,6.9,2,1
7.903415277092503,14.734471759030834,7.603415277092503,6,1
8.990916878884622,167.08596244918533,8.495045570300704,1,1
7.485465825677997,23.121801261483007,7.292732912838998,7,1
6.815415602390292,4.7154156023902924,6.669168795219416,4,1
8.1,29.0,8.0,3,1
8.53319325712567,56.07369753147326,8.333193257125671,4,1
7.386211947516532,11.5,7.6568940262417335,4,1
7.7,15.427924436013932,7.336037781993035,0,1
7.9,42.0,7.5,2,1
7.623684470874111,10.552631058251778,7.3,4,1
7.422491902827835,10.41833873144811,7.163322537103781,4,1
7.255549239836506,2.151849746612169,6.6,5,1
7.50963921556532,9.471082353304038,7.180721568869359,8,1
7.3,9.42327631471013,6.8,6,1
8.1,21.2,7.9,0,1
6.311818778015651,2.7586342769452226,5.694090610992175,0,1
7.479769477636049,29.02023052236395,7.279769477636049,4,1
7.43015370951175,23.4,7.395230564267624,6,1
6.94969068965534,23.637113362069176,6.962268017241506,8,1
7.500056519866974,8.100037679911315,7.399981160044343,2,1
8.5,148.8,8.2,0,1
8.16102406125735,31.844096245029405,8.061024061257351,8,1
7.3,9.437950290337472,6.8,6,1
7.013365191461756,9.822673038292352,6.868019114877053,5,1
6.76183880601328,11.55264477594688,6.4,6,1
8.12576974240005,19.377309227200154,7.825769742400051,2,1
7.341276112926603,17.358723887073396,6.882552225853205,7,1
7.8,20.4,7.5,2,1
7.2,19.8,6.9,6,1
8.092799964421914,38.410800053367126,7.690999955527393,7,1
7.257855595842075,8.857855595842075,7.031422383368301,8,1
7.7,15.608152504827252,7.308152504827253,0,1
7.593248682141359,20.983121705353398,7.48987302321204,6,1
7.8,20.4,7.5,2,1
7.787693502100814,35.787693502100815,7.616924669467752,1,1
8.102722367710792,31.610889470843166,8.002722367710792,7,1
7.134792189666685,13.465207810333315,6.534792189666685,4,1
7.339863075025241,6.960136924974759,6.919589225075722,0,1
6.716053909049924,4.9,6.367892181900154,6,1
7.198179869326063,17.796359738652125,6.996359738652125,3,1
7.637865550274647,35.5757311005493,7.437865550274648,0,1
8.2,44.1,7.9,2,1
8.376942866277968,73.8487047558147,7.939766677324297,0,1
7.866337943380777,51.11307035470462,7.753267588676155,1,1
7.209473268227084,16.109473268227084,7.272982178818056,0,1
7.7,15.544984220797256,7.3,0,1
7.8,22.1,7.7,7,1
6.436074167953503,9.25190110939533,6.224049445302335,6,1
7.606834093553226,35.513668187106454,7.406834093553226,0,1
7.3,10.32633157837532,7.07366842162468,8,1
8.1,22.9,7.9,2,1
7.4,21.6,7.2,6,1
7.986468621190592,38.57029706821411,7.55808577648824,7,1
7.382453480808704,8.04736044242611,7.0,5,1
8.7,40.8,8.4,7,1
7.345270298868297,9.809459402263405,7.045270298868298,8,1
7.826975385290986,25.326975385290986,7.4,6,1
7.559880829638349,20.85988082963835,7.440119170361651,7,1
5.8386947627495,9.767754364375417,5.6386947627495,0,1
7.5,15.8613802714189,7.21227605428378,0,1
6.975452352565236,15.275452352565237,6.787726176282618,0,1
7.166081600775154,22.20087759883727,7.4678367984496905,7,1
7.431918831330087,9.636162337339826,7.131918831330087,8,1
6.503291492494948,5.703291492494948,6.1032914924949475,0,1
8.137382382840686,17.88785285147794,7.912147148522059,6,1
7.6,9.8,7.0,6,1
8.3,19.9,8.0,2,1
8.657354830821342,128.69881294740048,8.385883864657073,2,1
8.257509556037814,73.92832696264145,7.800427815377449,0,1
7.726777667548833,38.973222332451165,7.2803330026465005,7,1
8.2,47.7,7.9,3,1
7.5,29.0,7.3,1,1
7.831765014028014,15.965882507014006,7.665882507014007,1,1
8.5,69.6,8.2,3,1
7.122022530137731,8.8,6.8,8,1
7.297674925796588,7.002325074203412,6.793024777389763,0,1
7.204973700362869,16.078730275272154,7.2262434250907175,0,1
7.4,17.3,7.0,7,1
6.593470864490866,3.003264567754567,5.886941728981733,0,1
7.226289698735942,19.813144849367973,6.926289698735943,6,1
7.393531310648487,9.212937378703026,6.987062621296974,2,1
8.39116489674415,77.82490162232529,8.2,5,1
6.605028391655455,4.9,6.102514195827727,6,1
8.144439635095432,40.45277477193464,8.122219817547716,1,1
6.432882825484713,8.750675761772932,6.0,0,1
7.717864684112972,24.535729368225944,7.44466171028243,5,1
7.5,23.507113352754892,7.553556676377445,4,1
6.868761887408508,12.558742867554896,6.7275047549634035,2,1
5.772652559831878,3.893265870189138,5.7363262799159385,4,1
8.2,44.1,7.9,0,1
7.665883617688582,24.465883617688583,7.417058191155709,8,1
7.310378335965711,29.189621664034288,7.110378335965711,3,1
8.055475388771521,27.389049222456958,7.877376943857605,6,1
7.7577604527810715,8.363359320828392,7.3,4,1
7.636039443882232,10.336039443882232,7.3,4,1
7.6,9.8,7.135285272467678,0,1
7.586830656152796,21.06049196845839,7.5,7,1
6.9063262212738055,23.582907776592258,6.929744665955354,6,1
8.157350067030887,43.99337516757722,7.878675033515444,0,1
7.585383103237391,18.9,7.2853831032373915,6,1
7.3,7.826267564259865,6.973732435740135,5,1
7.772843123524896,22.181470629425313,7.672843123524896,7,1
8.7,40.8,8.4,1,1
7.8,14.7,7.5,6,1
7.646208210834706,24.446208210834705,7.426895894582647,0,1
7.1,20.9,6.9,7,1
7.2,17.88914800156235,7.08914800156235,7,1
6.7,14.401168413048545,6.201168413048545,5,1
7.492046807002286,29.007953192997714,7.2920468070022855,1,1
7.239592832292878,17.218778496878635,6.920814335414244,7,1
7.272214049413854,9.390738016471285,6.790738016471285,6,1
7.376114333959808,14.228343001879422,7.076114333959807,3,1
7.2,17.84696417746807,7.0469641774680705,7,1
8.1,31.6,8.0,4,1
7.3,10.558108596171346,7.0,4,1
8.0,13.637748030427025,7.562251969572975,5,1
8.259076871102796,28.946974376299067,8.0,2,1
6.844746814132246,6.044746814132246,6.4894936282644915,0,1
8.16285578978437,28.994857684086252,7.857713473870622,4,1
8.41360720888973,81.5181734882542,8.29543372063552,5,1
6.646299251164864,11.8,6.292598502329729,2,1
7.5708271995301,8.943759200704848,7.0,8,1
7.509899370698733,11.7,7.104949685349366,0,1
7.7333365857053975,6.083331707147301,6.883341464263493,8,1
7.615607538738828,10.568784922522344,7.3,4,1
7.9569816043061925,42.11396320861238,7.613963208612384,2,1
7.831425977507925,51.08514078200634,7.746285195501585,1,1
7.375415395414974,10.375415395414974,7.243853848853743,5,1
7.0437019668708265,10.390745082822935,6.656298033129174,6,1
6.739679684708632,14.677757792960422,6.398398423543158,5,1
8.191122445565828,44.09112244556583,7.895561222782915,4,1
7.355564414556347,14.111128829112694,7.111128829112694,8,1
7.1,13.218331782454928,6.773327129819712,0,1
7.4,6.95691246035258,7.04308753964742,6,1
7.8,11.954537999375527,7.5,1,1
7.340520160618671,23.4,7.181040321237342,8,1
8.867848945097276,166.89576655151396,8.427917606416695,1,1
7.4,7.3,6.742522044573558,4,1
6.8,1.4178009338388438,6.891099533080578,5,1
7.362289896226455,24.3,6.9973739377358735,8,1
7.5,7.908970713604714,7.208970713604714,8,1
8.2,29.69011940379663,7.954940298101687,4,1
7.564713347236557,10.928229322210754,7.171770677789246,6,1
7.582601969668925,30.449561181801354,7.282601969668925,8,1
7.261012764705845,13.066076588235074,6.7,4,1
7.4,17.9,7.0,7,1
7.135322433171545,16.035322433171547,7.22354828878103,0,1
7.701282901422752,12.701282901422752,7.4,0,1
7.322548023742649,16.22254802374265,7.348365349161766,0,1
7.7,15.532539214708379,7.3,0,1
8.2,47.7,7.9,4,1
7.8,14.7,7.5,6,1
7.895403312758504,12.186209938275512,7.595403312758504,1,1
7.216418035331887,23.48358196466811,7.144278690221258,6,1
6.7,11.886288050291242,6.5725761005824825,2,1
8.5,69.6,8.2,3,1
7.7,35.7,7.5,1,1
8.2,40.1,8.1,7,1
8.0,18.116223495017874,7.695944126245532,2,1
7.889881590898239,63.08443795455941,7.502721818169416,0,1
7.725669422831005,12.8,7.474330577168995,0,1
8.0,18.23388315920878,7.6665292101978055,1,1
7.880035487902341,12.2,7.58003548790234,1,1
8.6,19.0,8.3,1,1
8.1,57.2,7.9,1,1
8.1,22.9,7.859632151886037,0,1
7.919833462688858,22.99008326865557,7.764875097016643,0,1
7.390032126807427,21.639871492770293,7.2,2,1
7.940423972964421,13.480847945928842,7.6,0,1
7.939459451456474,19.17156756116518,7.735783780582589,1,1
7.0,7.7,6.7,4,1
6.97619740217498,7.717464934783321,6.734929869566642,3,1
7.4,7.170780764998987,6.829219235001013,4,1
7.66464500901246,9.412129945925235,7.264645009012461,0,1
6.955980467819941,9.81119609356399,6.833588280691965,5,1
7.980261519536181,10.540784558608543,7.780261519536181,6,1
5.90172288796959,3.7480617510342116,5.800861443984795,4,1
7.544451469441393,10.544451469441393,7.286112867360348,5,1
8.034721282003611,32.746295042671484,7.734721282003612,4,1
7.315432156528308,1.9462964695849239,7.0228392173584595,0,1
8.134369696265418,19.403109088796256,7.834369696265418,2,1
7.844849162934547,38.4,7.317273744401819,8,1
7.1,20.9,6.9,2,1
7.0940016954147165,7.1,6.5,0,1
7.4,7.065803546509098,6.934196453490902,6,1
8.104368386633183,19.29737896802009,7.804368386633183,1,1
8.5,64.8,8.4,3,1
8.138976474735191,79.59330582844251,7.930511762632404,5,1
8.1,42.4,7.9,7,1
7.7,27.2,7.3,5,1
7.574682285836637,18.891560761945545,7.566243047782183,1,1
8.1,57.56037875096318,8.080189375481593,4,1
7.6,18.9,7.3,0,1
7.380802262990655,7.119197737009345,6.957593211028034,4,1
8.313579453995326,61.30802568250585,8.170369180992989,3,1
7.353339221530279,4.9,7.206678443060556,8,1
7.963344640511709,13.126689281023417,7.645016960767563,0,1
8.0,32.7,7.7,2,1
8.383782224299402,64.02521482866268,8.167564448598805,7,1
7.444447628937816,9.955552371062184,7.15926350525042,6,1
6.782728504919087,10.119220427165974,6.142338718502074,5,1
7.468954142107424,15.815522928946288,7.2,0,1
7.8,14.7,7.5,6,1
7.386174249491829,21.65530300203268,7.2,8,1
8.304857228523419,56.66737120583911,8.10485722852342,1,1
7.913139554107116,33.409488356714306,7.613139554107116,4,1
7.523152075972524,20.80788018993131,7.3847281139587855,6,1
6.96496299164542,11.374938319409033,6.609975327763614,6,1
7.226220093853842,13.342073364617947,7.1,0,1
7.555610615451568,15.696259589698954,7.275935102575261,0,1
7.4,20.5,7.290112638235937,0,1
7.4,20.5,7.2,0,1
7.997538059396785,8.596307089095177,7.596307089095177,6,1
7.2,8.937005233467426,6.962994766532574,8,1
6.4,8.805484061994532,6.005484061994531,0,1
7.224918042258296,2.3642154647928253,7.085620619723767,0,1
6.447418740112668,5.7,6.1,4,1
8.462849525239664,166.26985835718858,8.207008831948908,1,1
7.466874330594347,32.40062299178304,7.333748661188694,2,1
8.3,33.1,8.0,2,1
8.2,47.7,7.9,3,1
7.3,10.4,7.0,3,1
8.678657773597418,81.58932888679871,8.47865777359742,5,1
7.3,10.4,7.0,8,1
7.8,19.2,7.5,4,1
7.6,9.572653833164711,7.0,8,1
7.699328960969594,10.699328960969593,7.3,0,1
7.338587450289512,9.654349801158046,6.915762350868534,5,1
8.141655948147731,22.9,7.962483922221596,2,1
7.757593305310089,18.459598884218348,7.519197768436697,0,1
7.330377974384548,8.930377974384548,7.179748017076968,8,1
7.676430255153107,10.984713948969379,7.476430255153108,6,1
7.459325603465572,21.053108534488526,7.406217068977049,7,1
7.447482991476598,20.468344672348934,7.315827663825532,0,1
7.6,8.72593354436449,7.174066455635509,4,1
7.367906533451382,24.3,7.2358130669027645,8,1
6.315785103716713,1.4,5.752629592598506,1,1
7.599584160116823,27.31715181319704,7.249792080058412,5,1
8.2,32.0,8.1,4,1
7.368546024026431,18.822848674675477,7.291394698701908,1,1
7.895490423598074,6.002254788200963,7.288726058995183,8,1
7.47446983478059,42.58510397717669,7.340426188042721,5,1
8.059263285880819,38.46789452353197,7.672842190587213,7,1
7.809930220275369,9.519860440550739,7.780139559449261,8,1
7.220886407070574,17.162659221211722,6.8,7,1
8.1,19.352053868982267,7.8,2,1
7.8,25.3,7.4,6,1
7.0,9.36045657320071,6.7,6,1
8.068679373892982,18.843396869464915,7.737358747785965,4,1
7.4,30.273530925283293,7.4,0,1
7.8,20.4,7.5,2,1
8.565023891255569,110.25112901278008,8.513004778251114,2,1
7.683548023638233,35.667096047276466,7.483548023638233,3,1
6.874079397255061,7.637039698627531,6.574079397255061,3,1
7.4124410703345385,18.83748035677818,7.23748035677818,1,1
6.294801285696631,1.82660578563484,5.794801285696631,1,1
7.377651085266301,9.633238313949725,7.033238313949726,3,1
7.997428986529661,30.698457391917795,7.697428986529661,1,1
7.736385663634509,10.463614336365492,7.481847551512679,6,1
7.182359659242026,9.982359659242025,6.508820170378987,5,1
7.5,15.996561329211536,7.239312265842307,0,1
7.739366282852048,14.3,7.345475287860964,5,1
7.603093764473134,50.93712517367761,7.6938124710537314,1,1
7.702925784632275,38.997074215367725,7.208777353896826,1,1
7.377353889153457,2.1320616674603694,6.713230554232718,0,1
7.5,14.890054496206885,7.498010899241376,8,1
7.252212155197776,9.404424310395552,6.8,5,1
7.559677259344693,9.793548493770205,7.1,5,1
7.9505010867757395,17.367334782367653,7.767334782367652,2,1
8.025927771999724,14.775309257333241,7.725927771999724,6,1
7.367709842980566,19.380725392548587,7.151564764470849,6,1
8.0,32.7,7.7,3,1
7.730725989518567,25.551955507861074,7.730725989518567,8,1
8.679915096715735,166.60532333128796,8.325408234572219,1,1
7.5,19.582282907472816,7.364565814945627,6,1
7.650744636611974,13.752233909835923,7.498510726776051,5,1
7.532261267848128,9.403216196455615,7.135477464303744,8,1
7.7,23.1,7.6,0,1
8.813757361572085,166.81217046788413,8.398413106312047,2,1
7.745517234245481,8.463448297263556,7.245517234245481,1,1
7.717378974778698,22.083475794955742,7.617378974778698,2,1
7.074895327849381,8.16680622953416,6.591492213082301,5,1
7.8,14.7,7.5,6,1
7.2849478508336585,12.954843552500975,6.954843552500976,4,1
7.436648613976095,9.963351386023906,7.081675693011952,6,1
7.5,11.679269099681244,7.1414618006375115,0,1
7.6,8.578238832946008,7.3217611670539915,1,1
7.8,19.2,7.5,4,1
7.8,12.70985318431987,7.369951061439957,0,1
8.06516462351289,46.9584054293209,7.9,2,1
7.041495721607416,9.69626069598146,6.6414957216074155,5,1
8.038433653566194,17.484578204754925,7.884578204754925,4,1
7.953836394257638,44.5,7.480754591386457,1,1
7.540806341053666,9.170403170526832,6.985201585263416,8,1
7.941023112760622,44.12116332714767,7.8,1,1
7.3,10.25544235834116,7.0,8,1
7.6,8.509305719116517,7.3906942808834835,4,1
7.0,6.839711713710492,6.5,4,1
8.08139709992788,29.36279419985576,7.88139709992788,4,1
7.859912058504032,25.06035176598387,7.699560292520163,8,1
7.541384296218713,14.441384296218713,7.241384296218713,8,1
8.2,29.691693284913853,7.954153357543074,4,1
8.09240368734203,42.38480737468406,7.884807374684059,7,1
7.4491720077254024,28.79668803090161,7.376241988411897,0,1
8.2,44.1,7.9,1,1
7.805774105186917,18.48267768443925,7.6,6,1
8.0,74.1,7.5,1,1
7.393356415446237,11.546678207723119,7.5132871691075245,4,1
8.093107748114999,12.006892251885,7.793107748115,8,1
9.0,108.1,8.6,2,1
7.684733642926832,13.920355142764224,7.410177571382112,5,1
7.4,20.55129024161472,7.251290241614719,0,1
8.818734484141183,140.10254315529434,8.40936724207059,0,1
7.398151511360563,6.573613633520423,7.2,8,1
8.754034449947136,111.27178602971453,8.550806889989428,2,1
7.7,35.7,7.5,0,1
7.1,17.6,6.8,3,1
7.408977658162185,10.408977658162184,7.252244414540546,5,1
8.11864415048883,29.01254233980447,7.831186490293298,4,1
7.2,16.9323671140966,6.9117552572689345,1,1
7.942302121255622,22.978848939372188,7.781726590941717,0,1
6.2,1.8593673553031886,5.3325061157574485,1,1
8.1,19.063773191290142,7.863773191290141,0,1
8.698288109541943,166.63371798747391,8.33542987793197,1,1
7.8,20.4,7.5,2,1
6.719185493031956,15.782391710303974,6.76478342060795,5,1
7.74434558363819,22.26696324908543,7.644345583638191,0,1
7.9580947131806985,64.13767131610975,7.797883014645221,4,1
8.2,17.7,8.1,2,1
7.0,9.380658934232628,6.7,8,1
7.852351661622171,14.3,7.457054984866512,5,1
7.5,7.1,6.3,0,1
7.1,18.617841470660185,6.988105686226544,1,1
7.1,18.899049645425787,6.80063356971614,1,1
7.7,51.66823797387155,7.607940506532112,4,1
8.1,11.929843491236188,7.8,4,1
7.2,19.8,6.9,6,1
7.162379816000856,13.437620183999144,6.562379816000856,8,1
6.374395243489505,3.1512095130209907,5.628023782552477,0,1
8.0,30.7,7.7,1,1
6.802846695760941,5.905693391521883,6.502846695760941,0,1
6.4,8.844149097690558,6.044149097690556,0,1
7.626597023741069,10.546805952517861,7.3,4,1
8.7,40.8,8.4,4,1
7.464628699003614,23.621222780597833,7.543405918405783,6,1
7.7,15.596945054290662,7.3,1,1
8.1,19.0,7.8,0,1
7.84727738191602,25.11089047233592,7.6363869095801,5,1
8.1,22.9,7.863254410996583,2,1
7.60665891686369,9.5,7.41331783372738,8,1
8.044161756012219,40.39010109750763,8.072080878006108,7,1
8.03334073221591,8.733362928863643,7.633340732215911,6,1
7.733474405070003,10.680084643042003,7.460169286084004,6,1
7.117146865833318,1.8228624877777577,6.741426567083341,0,1
7.420660598569466,20.641321197138932,7.341321197138931,7,1
7.500945396722987,9.899054603277014,7.2,0,1
7.540130203480753,24.3,7.439804694778871,0,1
7.298929728311999,12.299464864156,6.900535135844001,4,1
7.782037569143445,18.53592486171311,7.573056353715168,2,1
7.8,19.19837771646663,7.500231754790481,2,1
7.4,7.1,6.9,4,1
7.6,20.934178240473674,7.434178240473677,0,1
9.0,112.6,8.6,5,1
8.0,30.7,7.7,1,1
7.3,13.397733674188174,7.099433418547043,0,1
7.656618074387085,63.76919986869533,7.462908971541205,3,1
7.346577990781979,13.382192663593994,7.1,0,1
7.1,11.54275495134171,6.719081682886097,6,1
7.442212137750989,23.634672717349407,7.5075394204015815,6,1
8.7,40.8,8.4,0,1
7.279119174050384,4.616476696201535,6.8,4,1
7.0,9.339910018807373,6.7,6,1
7.7,15.516944845939388,7.327685051353537,1,1
7.2,8.856066892158305,6.828033446079152,8,1
7.3,10.4,7.0,3,1
7.3,22.0,7.2,0,1
8.269386265912042,33.19184120226388,7.969386265912041,2,1
7.845086966372283,14.3,7.435260899116848,5,1
8.1,19.063208982950623,7.863208982950624,4,1
8.2,47.7,7.9,6,1
7.4,7.2395512552146855,6.8302243723926575,4,1
7.303653248943903,28.202435499295934,7.599391125176016,0,1
7.4,21.53943528001349,7.210094119997752,6,1
9.0,108.1,8.6,2,1
6.836349728818033,11.968174864409017,6.531825135590983,0,1
7.3,37.1,7.2,8,1
7.031585112520284,9.72103721869929,6.631585112520284,5,1
6.921115608912284,1.5211156089122833,6.948446243564914,0,1
8.760870057902387,108.96086779155141,8.552174011580478,2,1
7.6,9.8,7.0,6,1
7.971011005642171,29.17101100564217,7.771011005642171,4,1
7.566685442101426,10.966629115797147,7.2,0,1
8.3,130.7,8.1,2,1
8.1,19.2590202300571,7.8,1,1
6.220391807265914,3.459216385468173,5.260522409687884,0,1
7.346257545535371,8.812245472678777,7.058503018214148,8,1
6.884767041053546,6.169534082107093,6.739068164214186,0,1
7.353233602503107,32.05970080750932,7.106467205006215,5,1
8.097797307877618,18.98898653938809,7.7955946157552365,4,1
8.166697003017553,29.074977247736832,7.8833485015087765,4,1
8.021115373171973,44.64199232829045,7.715776925365605,1,1
8.519592179776657,81.69020391011166,8.364694134832492,5,1
8.2,32.0,8.1,1,1
8.0,32.7,7.7,4,1
8.61414877069648,81.55707438534823,8.414148770696478,5,1
7.766448571228437,13.6,7.6,5,1
6.84807771426004,11.30384457147992,6.4,6,1
5.750274282030219,7.825411423045328,5.350274282030219,8,1
8.071979145335469,18.140104273322656,7.743958290670937,3,1
