Popularity,Vote_Average,IMDb_Rating,Genres,Director,Winner
30.7,7.4,7.4,Drama,Barry Jenkins,False
30.7,7.4,7.4,Drama,Barry Jenkins,False
30.7,7.4,7.4,Drama,Barry Jenkins,True
30.7,7.4,7.4,Drama,Barry Jenkins,True
21.0,7.7,7.8,"Adventure, Comedy, Drama",Wes Anderson,False
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,False
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,True
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,True
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,False
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,False
19.8,6.9,7.2,"Comedy, Drama, Romance",Norman Jewison,True
3.6,6.4,6.8,"Crime, Drama, Film-Noir","Archie Mayo, Fritz Lang",False
1.7,6.2,6.7,"Comedy, Drama, Fantasy",Karel Reisz,False
7.7,6.8,7.0,"Drama, War",Bernhard Wicki,False
5.7,6.1,6.4,"Drama, Romance",Lowell Sherman,True
6.3,6.3,7.0,"Drama, Romance",Josef von Sternberg,False
6.3,6.3,7.0,"Drama, Romance",Josef von Sternberg,False
6.3,6.3,7.0,"Drama, Romance",Josef von Sternberg,False
2.0,5.3,6.4,"Drama, Musical, Romance",Walter Lang,False
7.3,6.7,7.0,"Biography, Drama, Music",John Huston,False
7.3,6.7,7.0,"Biography, Drama, Music",John Huston,False
7.3,6.7,7.0,"Biography, Drama, Music",John Huston,False
7.3,6.7,7.0,"Biography, Drama, Music",John Huston,False
26.6,7.6,7.6,"Drama, Musical, Romance",Baz Luhrmann,False
26.6,7.6,7.6,"Drama, Musical, Romance",Baz Luhrmann,False
26.6,7.6,7.6,"Drama, Musical, Romance",Baz Luhrmann,False
2.2,6.3,6.3,Drama,Dudley Nichols,False
2.2,6.3,6.3,Drama,Dudley Nichols,False
5.9,6.0,6.6,Drama,James Ivory,False
12.2,7.5,7.8,"Comedy, Drama, Romance",Frank Capra,False
12.2,7.5,7.8,"Comedy, Drama, Romance",Frank Capra,True
12.2,7.5,7.8,"Comedy, Drama, Romance",Frank Capra,False
17.4,7.0,7.3,"Drama, Music",Stephen Herek,False
4.4,5.7,5.9,"Comedy, Drama",Billy Crystal,False
4.8,6.7,7.6,"Drama, Romance",Vincent Sherman,False
4.8,6.7,7.6,"Drama, Romance",Vincent Sherman,False
13.3,7.9,8.1,"Comedy, Drama",Frank Capra,False
13.3,7.9,8.1,"Comedy, Drama",Frank Capra,False
13.3,7.9,8.1,"Comedy, Drama",Frank Capra,False
13.3,7.9,8.1,"Comedy, Drama",Frank Capra,False
13.3,7.9,8.1,"Comedy, Drama",Frank Capra,False
12.4,6.5,6.8,"Biography, Drama, History",Mike Leigh,False
9.0,6.8,7.2,"Biography, Drama, History",John Madden,False
11.6,6.7,7.0,"Comedy, Drama, Music",Stephen Frears,False
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,False
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,False
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,True
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,False
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,True
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,True
9.8,7.0,7.6,"Drama, Romance, War",William Wyler,True
3.4,6.1,7.0,"Drama, Romance",Tay Garnett,False
3.4,6.1,7.0,"Drama, Romance",Tay Garnett,False
12.9,7.4,7.4,"Drama, War",Dee Rees,False
12.9,7.4,7.4,"Drama, War",Dee Rees,False
12.9,7.4,7.4,"Drama, War",Dee Rees,False
56.2,7.8,7.9,"Drama, Mystery, Thriller",David Lynch,False
25.1,7.1,7.5,"Action, Drama, History",Steven Spielberg,False
25.1,7.1,7.5,"Action, Drama, History",Steven Spielberg,False
25.1,7.1,7.5,"Action, Drama, History",Steven Spielberg,False
29.2,7.1,7.3,"Crime, Drama, Mystery",Sidney Lumet,False
29.2,7.1,7.3,"Crime, Drama, Mystery",Sidney Lumet,True
29.2,7.1,7.3,"Crime, Drama, Mystery",Sidney Lumet,False
29.2,7.1,7.3,"Crime, Drama, Mystery",Sidney Lumet,False
5.7,6.4,7.2,"Biography, Drama, War",Fred Zinnemann,False
5.5,6.1,7.0,"Comedy, Drama, Romance",Martin Ritt,False
5.5,6.1,7.0,"Comedy, Drama, Romance",Martin Ritt,False
8.9,7.1,7.3,"Crime, Drama, Thriller",Costa-Gavras,False
1.2,6.0,6.7,"Drama, Family, War",Henry Koster,False
8.1,6.7,6.7,"Drama, Music",Wes Craven,False
15.0,7.4,7.6,"Adventure, Biography, Drama",Frank Lloyd,False
15.0,7.4,7.6,"Adventure, Biography, Drama",Frank Lloyd,False
15.0,7.4,7.6,"Adventure, Biography, Drama",Frank Lloyd,False
15.0,7.4,7.6,"Adventure, Biography, Drama",Frank Lloyd,False
15.0,7.4,7.6,"Adventure, Biography, Drama",Frank Lloyd,True
13.1,7.0,7.2,"Biography, Drama, War",Fred Zinnemann,False
13.1,7.0,7.2,"Biography, Drama, War",Fred Zinnemann,False
13.3,6.7,6.8,"Comedy, Drama, Romance",Stephen Frears,False
12.0,6.5,6.6,"Comedy, Drama, Romance",Joel Zwick,False
5.7,6.7,7.0,"Drama, Mystery, Romance",Henry Koster,False
5.7,6.7,7.0,"Drama, Mystery, Romance",Henry Koster,False
21.0,7.5,7.6,"Comedy, Crime",Jonathan Lynn,True
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,True
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,False
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,False
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,True
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,True
19.2,7.5,7.8,"Drama, Family, Musical",George Cukor,True
8.6,6.7,7.3,"Comedy, Drama",Richard Benjamin,False
3.1,6.7,6.8,"Drama, Romance",Mark Robson,False
14.7,7.5,7.8,"Biography, Drama",Jim Sheridan,True
14.7,7.5,7.8,"Biography, Drama",Jim Sheridan,True
14.7,7.5,7.8,"Biography, Drama",Jim Sheridan,False
14.7,7.5,7.8,"Biography, Drama",Jim Sheridan,False
14.7,7.5,7.8,"Biography, Drama",Jim Sheridan,False
15.5,7.2,7.6,"Drama, Comedy",Lasse Hallström,False
15.5,7.2,7.6,"Drama, Comedy",Lasse Hallström,False
7.1,7.6,7.9,"Comedy, Drama, Romance",Gregory La Cava,False
7.1,7.6,7.9,"Comedy, Drama, Romance",Gregory La Cava,False
7.1,7.6,7.9,"Comedy, Drama, Romance",Gregory La Cava,False
7.1,7.6,7.9,"Comedy, Drama, Romance",Gregory La Cava,False
7.1,7.6,7.9,"Comedy, Drama, Romance",Gregory La Cava,False
2.7,6.7,7.0,Comedy,Alexander Hall,False
10.6,6.7,6.9,"Biography, Drama",Simon Curtis,False
10.6,6.7,6.9,"Biography, Drama",Simon Curtis,False
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,True
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,True
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,False
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,False
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,False
29.1,7.7,7.9,"Crime, Drama, Mystery",Clint Eastwood,False
9.9,7.2,7.6,"Comedy, Drama, Music",Robert Altman,False
9.9,7.2,7.6,"Comedy, Drama, Music",Robert Altman,False
9.9,7.2,7.6,"Comedy, Drama, Music",Robert Altman,False
9.9,7.2,7.6,"Comedy, Drama, Music",Robert Altman,False
7.2,7.2,7.3,"Drama, Family, Sport",Clarence Brown,True
7.2,7.2,7.3,"Drama, Family, Sport",Clarence Brown,False
7.2,7.2,7.3,"Drama, Family, Sport",Clarence Brown,False
3.9,5.1,6.5,"Drama, Musical, Romance","Robert Z. Leonard, W.S. Van Dyke",False
0.3,5.0,5.9,Drama,Norman Foster,False
14.7,7.4,7.7,Drama,Alexander Payne,False
14.7,7.4,7.7,Drama,Alexander Payne,False
14.7,7.4,7.7,Drama,Alexander Payne,False
14.7,7.4,7.7,Drama,Alexander Payne,False
14.7,7.4,7.7,Drama,Alexander Payne,False
14.7,7.4,7.7,Drama,Alexander Payne,False
11.4,6.6,6.5,Drama,Michael Apted,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,True
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,True
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,True
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,False
18.0,7.8,8.1,"Drama, Satire",Sidney Lumet,True
11.5,7.8,7.7,"Biography, Drama, Romance",Florian Henckel von Donnersmarck,False
6.4,6.8,7.3,"Comedy, Drama",Jules Dassin,False
6.4,6.8,7.3,"Comedy, Drama",Jules Dassin,False
6.4,6.8,7.3,"Comedy, Drama",Jules Dassin,False
17.3,7.0,6.8,"Action, Adventure, Drama",Paul Greengrass,False
9.6,6.9,7.2,"Biography, Drama, History",Franklin J. Schaffner,False
9.6,6.9,7.2,"Biography, Drama, History",Franklin J. Schaffner,False
9.6,6.9,7.2,"Biography, Drama, History",Franklin J. Schaffner,False
46.9,6.5,7.6,Drama,RaMell Ross,False
46.9,6.5,7.6,Drama,RaMell Ross,False
2.5,7.1,7.2,"Drama, Mystery, Thriller",Richard Thorpe,False
2.5,7.1,7.2,"Drama, Mystery, Thriller",Richard Thorpe,False
54.3,7.7,7.8,"Crime, Drama, Thriller",Dan Gilroy,False
22.9,7.0,7.0,"Crime, Drama, Thriller",Guillermo del Toro,False
22.9,7.0,7.0,"Crime, Drama, Thriller",Guillermo del Toro,False
11.1,5.5,5.8,"Drama, Musical, Romance",Rob Marshall,False
13.7,7.5,7.8,"Comedy, Romance",Ernst Lubitsch,False
13.7,7.5,7.8,"Comedy, Romance",Ernst Lubitsch,False
10.5,6.9,7.1,"Biography, Drama, History",Oliver Stone,False
10.5,6.9,7.1,"Biography, Drama, History",Oliver Stone,False
10.5,6.9,7.1,"Biography, Drama, History",Oliver Stone,False
78.8,7.9,8.2,"Crime, Drama, Thriller","Ethan Coen, Joel Coen",True
78.8,7.9,8.2,"Crime, Drama, Thriller","Ethan Coen, Joel Coen",False
78.8,7.9,8.2,"Crime, Drama, Thriller","Ethan Coen, Joel Coen",True
78.8,7.9,8.2,"Crime, Drama, Thriller","Ethan Coen, Joel Coen",True
78.8,7.9,8.2,"Crime, Drama, Thriller","Ethan Coen, Joel Coen",True
13.2,6.9,7.3,"Comedy, Drama",Robert Benton,False
13.2,6.9,7.3,"Comedy, Drama",Robert Benton,False
38.2,7.4,7.4,"Drama, Thriller",Tom Ford,False
18.8,7.2,7.3,Drama,Chloé Zhao,True
18.8,7.2,7.3,Drama,Chloé Zhao,False
18.8,7.2,7.3,Drama,Chloé Zhao,True
18.8,7.2,7.3,Drama,Chloé Zhao,True
18.8,7.2,7.3,Drama,Chloé Zhao,False
4.7,6.2,6.4,"Drama, Romance",Clifford Odets,False
4.7,6.2,6.4,"Drama, Romance",Clifford Odets,True
6.5,7.2,7.3,"Drama, Romance, Biography",Martin Ritt,True
6.5,7.2,7.3,"Drama, Romance, Biography",Martin Ritt,False
6.5,7.2,7.3,"Drama, Romance, Biography",Martin Ritt,False
21.2,8.0,8.3,"Adventure, Mystery, Thriller",Alfred Hitchcock,False
16.7,7.2,7.3,Drama,Niki Caro,False
16.7,7.2,7.3,Drama,Niki Caro,False
5.7,6.3,6.3,"Drama, Romance, Western",Cecil B. DeMille,False
7.4,6.3,7.0,"Adventure, Drama, History","King Vidor, Jack Conway, W.S. Van Dyke",False
1515.7,6.6,7.6,"Fantasy, Horror, Mystery",Robert Eggers,False
19.3,7.1,7.4,"Crime, Drama, Romance",Richard Eyre,False
19.3,7.1,7.4,"Crime, Drama, Romance",Richard Eyre,False
19.3,7.1,7.4,"Crime, Drama, Romance",Richard Eyre,False
17.5,7.7,7.9,"Drama, Film-Noir, Romance",Alfred Hitchcock,False
17.5,7.7,7.9,"Drama, Film-Noir, Romance",Alfred Hitchcock,False
11.2,7.3,7.9,"Drama, Romance",Irving Rapper,False
11.2,7.3,7.9,"Drama, Romance",Irving Rapper,False
13.0,7.1,7.1,"Biography, Drama, Sport","Jimmy Chin, Elizabeth Chai Vasarhelyi",False
13.0,7.1,7.1,"Biography, Drama, Sport","Jimmy Chin, Elizabeth Chai Vasarhelyi",False
19.5,7.3,7.7,"Comedy, Crime, Drama","Joel Coen, Ethan Coen",False
19.5,7.3,7.7,"Comedy, Crime, Drama","Joel Coen, Ethan Coen",False
6.1,6.5,7.0,"Drama, Film-Noir, Romance",John Cromwell,False
2.6,5.8,6.8,"Drama, Western",Clarence Brown,False
6.3,7.3,7.8,"Adventure, Drama",Lewis Milestone,False
6.3,7.3,7.8,"Adventure, Drama",Lewis Milestone,False
11.4,6.6,7.0,"Drama, Musical, Romance",Fred Zinnemann,False
17.3,7.0,7.4,"Drama, Family, Musical",Carol Reed,False
17.3,7.0,7.4,"Drama, Family, Musical",Carol Reed,False
17.3,7.0,7.4,"Drama, Family, Musical",Carol Reed,False
17.3,7.0,7.4,"Drama, Family, Musical",Carol Reed,True
17.3,7.0,7.4,"Drama, Family, Musical",Carol Reed,True
10.9,7.2,7.6,Drama,Mark Rydell,True
10.9,7.2,7.6,Drama,Mark Rydell,True
10.9,7.2,7.6,Drama,Mark Rydell,False
10.9,7.2,7.6,Drama,Mark Rydell,False
10.9,7.2,7.6,Drama,Mark Rydell,False
10.9,7.2,7.6,Drama,Mark Rydell,False
10.9,7.2,7.6,Drama,Mark Rydell,True
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,True
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,False
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,False
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,False
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,True
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,True
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,True
22.9,7.9,8.1,"Crime, Drama, Thriller",Elia Kazan,True
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,False
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,True
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,False
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,False
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,False
63.7,7.4,7.6,"Comedy, Drama",Quentin Tarantino,False
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,True
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,False
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,True
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,False
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,True
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,True
40.8,8.4,8.7,"Drama, Psychological",Milos Forman,True
4.2,6.5,7.0,"Comedy, Musical, Romance","George Cukor, Ernst Lubitsch",False
1.4,6.4,6.7,"Comedy, Drama, Music",Henry Koster,False
14.1,7.0,7.1,Drama,Regina King,False
14.1,7.0,7.1,Drama,Regina King,False
4.2,5.5,5.6,"Comedy, Music, Romance",Victor Schertzinger,False
4.2,5.5,5.6,"Comedy, Music, Romance",Victor Schertzinger,False
4.2,5.5,5.6,"Comedy, Music, Romance",Victor Schertzinger,False
3.8,6.4,7.0,"Action, Adventure, Drama","Michael Powell, Emeric Pressburger",False
1.0,6.8,7.4,Drama,Larry Peerce,False
12.7,6.5,6.9,Drama,Carl Franklin,False
13.1,6.7,7.1,"Drama, Western",Marlon Brando,False
14.9,7.5,7.9,"Comedy, Romance, Satire",Billy Wilder,False
7.9,7.3,7.6,"Adventure, Drama, Romance",Howard Hawks,False
2.4,6.0,6.4,"Comedy, Drama",Glenn Jordan,False
2.4,6.0,6.4,"Comedy, Drama",Glenn Jordan,False
2.4,6.0,6.4,"Comedy, Drama",Glenn Jordan,False
11.2,7.2,7.3,"Action, Comedy, Romance",Blake Edwards,False
3.9,5.7,5.9,"Drama, History, Musical",Richard Boleslawski,False
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,True
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,True
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,False
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,True
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,True
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,True
130.7,8.1,8.3,"Biography, Drama, History",Christopher Nolan,False
2.6,6.4,7.0,"Drama, History, War",Stuart Burge,False
2.6,6.4,7.0,"Drama, History, War",Stuart Burge,False
2.6,6.4,7.0,"Drama, History, War",Stuart Burge,False
2.6,6.4,7.0,"Drama, History, War",Stuart Burge,False
2.6,6.4,6.7,Drama,Harry Beaumont,False
3.6,5.8,6.5,"Drama, Family, Romance",Sam Wood,False
3.6,5.8,6.5,"Drama, Family, Romance",Sam Wood,False
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,False
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,False
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,True
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,True
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,True
16.0,7.2,7.1,"Biography, Drama, Romance",Sydney Pollack,True
16.3,6.7,7.0,"Comedy, Crime, Drama",Steven Soderbergh,False
13.7,7.4,7.5,Drama,Pedro Almodóvar,False
62.8,7.8,8.2,"Drama, Fantasy, War",Guillermo del Toro,True
62.8,7.8,8.2,"Drama, Fantasy, War",Guillermo del Toro,False
10.9,7.9,8.1,"Comedy, Crime, Drama",Peter Bogdanovich,False
10.9,7.9,8.1,"Comedy, Crime, Drama",Peter Bogdanovich,True
26.2,6.8,7.1,Drama,Pedro Almodóvar,False
109.9,8.5,8.5,"Drama, Thriller",Bong Joon Ho,True
109.9,8.5,8.5,"Drama, Thriller",Bong Joon Ho,True
109.9,8.5,8.5,"Drama, Thriller",Bong Joon Ho,True
12.5,6.7,7.1,"Comedy, Drama",Ron Howard,False
4.9,6.8,7.3,Drama,John Sayles,False
4.9,6.8,7.3,Drama,John Sayles,False
41.3,7.7,7.8,"Drama, Romance",Celine Song,False
41.3,7.7,7.8,"Drama, Romance",Celine Song,False
13.7,7.5,8.0,"Biography, Drama, War",Franklin J. Schaffner,True
13.7,7.5,8.0,"Biography, Drama, War",Franklin J. Schaffner,False
13.7,7.5,8.0,"Biography, Drama, War",Franklin J. Schaffner,True
13.7,7.5,8.0,"Biography, Drama, War",Franklin J. Schaffner,True
8.8,6.1,6.4,"Comedy, Drama, Fantasy",Francis Ford Coppola,False
8.8,6.1,6.4,"Comedy, Drama, Fantasy",Francis Ford Coppola,False
8.6,7.3,7.7,Drama,Bille August,False
5.4,6.1,6.5,"Drama, Musical, Romance",Herbert Ross,False
6.9,6.6,7.0,"Drama, Romance",George Stevens,False
4.9,6.1,6.0,"Comedy, Musical, Romance",George Sidney,False
2.6,5.5,6.3,"Comedy, Drama, Romance",Martin Ritt,False
2.6,6.1,6.5,"Crime, Drama, Music",Jack Webb,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
8.1,6.7,7.2,Drama,Mark Robson,False
9.0,6.2,6.4,"Drama, Horror, Music",Arthur Lubin,True
21.5,7.3,7.4,"Drama, Romance",Paul Thomas Anderson,False
21.5,7.3,7.4,"Drama, Romance",Paul Thomas Anderson,False
21.5,7.3,7.4,"Drama, Romance",Paul Thomas Anderson,False
21.5,7.3,7.4,"Drama, Romance",Paul Thomas Anderson,False
23.1,7.7,7.7,Drama,Jonathan Demme,True
23.1,7.7,7.7,Drama,Jonathan Demme,False
13.4,7.4,7.6,"Biography, Comedy, Drama",Stephen Frears,False
13.4,7.4,7.6,"Biography, Comedy, Drama",Stephen Frears,False
13.4,7.4,7.6,"Biography, Comedy, Drama",Stephen Frears,False
9.1,7.4,7.6,"Crime, Drama, Film-Noir",Samuel Fuller,False
18.3,7.0,7.0,Drama,Kornél Mundruczó,False
7.3,6.5,7.0,"Comedy, Drama",Peter Hedges,False
2.2,6.0,6.1,"Comedy, Musical, Sport",David Butler,False
14.3,7.1,7.4,"Comedy, Romance",Michael Gordon,False
14.3,7.1,7.4,"Comedy, Romance",Michael Gordon,False
14.3,7.1,7.4,"Comedy, Romance",Michael Gordon,True
5.3,7.1,7.2,Drama,"Elia Kazan, John Ford",False
5.3,7.1,7.2,Drama,"Elia Kazan, John Ford",False
5.3,7.1,7.2,Drama,"Elia Kazan, John Ford",False
147.7,7.8,8.1,"Action, Adventure, Fantasy",Gore Verbinski,False
8.9,7.2,7.4,Drama,Robert Benton,False
8.9,7.2,7.4,Drama,Robert Benton,True
8.9,7.2,7.4,Drama,Robert Benton,False
8.9,7.2,7.4,Drama,Robert Benton,False
8.9,7.2,7.4,Drama,Robert Benton,False
8.9,7.2,7.4,Drama,Robert Benton,True
44.5,7.7,8.1,"Drama, War",Oliver Stone,False
44.5,7.7,8.1,"Drama, War",Oliver Stone,False
44.5,7.7,8.1,"Drama, War",Oliver Stone,False
44.5,7.7,8.1,"Drama, War",Oliver Stone,True
44.5,7.7,8.1,"Drama, War",Oliver Stone,True
44.5,7.7,8.1,"Drama, War",Oliver Stone,False
11.2,7.3,7.1,"Comedy, Drama, Romance",Frank Capra,False
9.4,6.7,7.0,"Biography, Drama",Ed Harris,False
9.4,6.7,7.0,"Biography, Drama",Ed Harris,True
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,False
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,True
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,False
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,False
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,False
77.5,7.7,7.8,"Comedy, Drama, Romance",Yorgos Lanthimos,False
3.7,6.1,7.2,"Drama, Musical, Romance",Otto Preminger,False
7.4,7.1,7.6,"Drama, Fantasy, Mystery",William Dieterle,False
6.6,6.8,7.1,"Crime, Drama, Film-Noir",Curtis Bernhardt,False
8.6,6.6,6.7,"Comedy, Drama",Mike Nichols,False
21.0,7.3,7.3,Drama,Lee Daniels,False
21.0,7.3,7.3,Drama,Lee Daniels,True
21.0,7.3,7.3,Drama,Lee Daniels,False
21.0,7.3,7.3,Drama,Lee Daniels,False
21.0,7.3,7.3,Drama,Lee Daniels,True
68.5,7.5,7.1,"Comedy, Romance",Garry Marshall,False
77.8,8.1,7.8,"Drama, Romance",Joe Wright,False
23.1,7.7,7.7,"Crime, Drama, Mystery",Gregory Hoblit,False
10.6,6.3,6.7,"Comedy, Drama",Mike Nichols,False
10.6,6.3,6.7,"Comedy, Drama",Mike Nichols,False
4.0,6.5,6.8,"Drama, Mystery, Romance",Gregory La Cava,False
3.4,6.0,6.9,"Adventure, Drama, Romance",Henry King,False
8.8,7.0,7.4,"Crime, Drama",Sidney Lumet,False
2.0,6.4,6.7,"Comedy, Romance",Norman Krasna,True
85.5,8.1,8.2,"Crime, Drama, Mystery",Denis Villeneuve,False
10.8,5.9,6.2,"Comedy, War",Howard Zieff,False
10.8,5.9,6.2,"Comedy, War",Howard Zieff,False
10.8,5.9,6.2,"Comedy, War",Howard Zieff,False
1.5,5.9,6.4,Drama,Gregory La Cava,False
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,False
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,False
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,True
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,False
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,False
8.9,6.4,6.7,"Comedy, Crime, Drama",John Huston,False
24.3,7.4,7.5,"Crime, Drama, Mystery",Emerald Fennell,False
24.3,7.4,7.5,"Crime, Drama, Mystery",Emerald Fennell,False
24.3,7.4,7.5,"Crime, Drama, Mystery",Emerald Fennell,False
24.3,7.4,7.5,"Crime, Drama, Mystery",Emerald Fennell,True
45.7,8.4,8.5,"Horror, Mystery, Thriller",Alfred Hitchcock,False
45.7,8.4,8.5,"Horror, Mystery, Thriller",Alfred Hitchcock,False
45.7,8.4,8.5,"Horror, Mystery, Thriller",Alfred Hitchcock,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,False
120.3,8.5,8.9,"Crime, Drama",Quentin Tarantino,True
7.4,7.0,7.7,"Comedy, Drama, Romance","Anthony Asquith, Leslie Howard",False
7.4,7.0,7.7,"Comedy, Drama, Romance","Anthony Asquith, Leslie Howard",False
7.4,7.0,7.7,"Comedy, Drama, Romance","Anthony Asquith, Leslie Howard",False
5.3,6.5,6.7,Drama,Ranald MacDougall,False
15.4,7.1,7.2,"Biography, Drama",Philip Kaufman,False
12.4,7.3,7.5,"Biography, Drama, History",Robert Redford,False
12.4,7.3,7.5,"Biography, Drama, History",Robert Redford,False
12.4,7.3,7.5,"Biography, Drama, History",Robert Redford,False
12.4,7.3,7.5,"Biography, Drama, History",Robert Redford,False
15.6,7.1,7.1,"Biography, Drama, Romance","Mervyn LeRoy, Anthony Mann",False
15.6,7.1,7.1,"Biography, Drama, Romance","Mervyn LeRoy, Anthony Mann",False
15.6,7.1,7.1,"Biography, Drama, Romance","Mervyn LeRoy, Anthony Mann",False
15.6,7.1,7.1,"Biography, Drama, Romance","Mervyn LeRoy, Anthony Mann",False
11.2,6.7,7.0,Drama,John Cameron Mitchell,False
9.1,6.3,6.7,"Drama, Romance",Jonathan Demme,False
5.6,6.6,7.2,"Drama, Romance",Paul Newman,False
5.6,6.6,7.2,"Drama, Romance",Paul Newman,False
5.6,6.6,7.2,"Drama, Romance",Paul Newman,False
8.9,7.0,7.4,Comedy,Woody Allen,False
8.7,7.0,7.3,Drama,Milos Forman,False
8.7,7.0,7.3,Drama,Milos Forman,False
8.7,7.0,7.3,Drama,Milos Forman,False
8.7,7.0,7.3,Drama,Milos Forman,False
1520.3,7.9,8.4,"Action, Adventure",Steven Spielberg,False
1520.3,7.9,8.4,"Action, Adventure",Steven Spielberg,False
1520.3,7.9,8.4,"Action, Adventure",Steven Spielberg,False
29.2,7.8,8.0,Drama,Barry Levinson,True
29.2,7.8,8.0,Drama,Barry Levinson,False
29.2,7.8,8.0,Drama,Barry Levinson,True
29.2,7.8,8.0,Drama,Barry Levinson,True
29.2,7.8,8.0,Drama,Barry Levinson,True
5.1,6.4,6.3,"Drama, Romance, Western",Edward Dmytryk,False
6.4,6.2,6.6,Drama,Martha Coolidge,False
6.4,6.2,6.6,Drama,Martha Coolidge,False
