Popularity,Vote_Average,IMDb_Rating,Genres,Director,Winner
18.0,7.2,7.3,76,121,False
18.0,7.2,7.3,76,121,False
11.0,6.4,7.0,80,597,True
11.0,6.4,7.0,80,597,False
11.0,6.4,7.0,80,597,False
18.3,7.4,7.3,125,72,False
18.3,7.4,7.3,125,72,False
7.5,6.4,6.7,149,274,False
7.5,6.4,6.7,149,274,False
14.1,7.2,7.1,178,590,False
4.2,6.1,7.0,74,408,False
6.9,6.4,7.1,159,212,False
19.0,7.8,8.1,125,206,True
19.0,7.8,8.1,125,206,True
19.0,7.8,8.1,125,206,True
19.0,7.8,8.1,125,206,True
15.4,7.0,7.5,2,683,False
38.4,8.3,8.6,153,206,False
38.4,8.3,8.6,153,206,False
38.4,8.3,8.6,153,206,False
10.1,6.8,6.7,51,606,False
10.1,6.8,6.7,51,606,False
11.1,6.5,6.6,74,540,False
32.0,7.4,7.5,142,579,False
4.5,5.2,4.7,203,265,False
12.9,6.3,6.5,198,603,False
52.8,7.7,8.1,65,695,False
31.9,7.0,7.3,102,94,False
31.9,7.0,7.3,102,94,True
31.9,7.0,7.3,102,94,False
31.9,7.0,7.3,102,94,False
8.1,7.0,7.4,203,762,True
8.1,7.0,7.4,203,762,True
8.1,7.0,7.4,203,762,False
8.1,7.0,7.4,203,762,False
26.1,7.6,8.0,177,533,False
26.1,7.6,8.0,177,533,True
26.1,7.6,8.0,177,533,False
26.1,7.6,8.0,177,533,False
26.1,7.6,8.0,177,533,False
8.4,6.0,6.4,76,732,False
8.4,6.0,6.4,76,732,False
8.4,6.0,6.4,76,732,True
6.1,6.8,7.7,149,329,False
6.1,6.8,7.7,149,329,False
6.1,6.8,7.7,149,329,True
6.1,6.8,7.7,149,329,False
6.1,6.8,7.7,149,329,False
6.1,6.8,7.7,149,329,False
6.1,6.8,7.7,149,329,False
3.3,6.1,7.0,143,482,True
40.3,8.0,7.9,106,701,False
40.3,8.0,7.9,106,701,False
40.3,8.0,7.9,106,701,True
81.4,8.1,8.3,142,720,True
81.4,8.1,8.3,142,720,False
81.4,8.1,8.3,142,720,False
81.4,8.1,8.3,142,720,False
81.4,8.1,8.3,142,720,False
1.3,6.0,6.6,85,279,False
7.6,6.0,6.0,161,270,False
19.1,6.5,6.6,74,159,False
2.5,6.5,6.9,76,757,False
2.5,6.5,6.9,76,757,False
20.6,7.3,7.4,76,667,True
20.6,7.3,7.4,76,667,False
20.6,7.3,7.4,76,667,False
20.6,7.3,7.4,76,667,False
20.6,7.3,7.4,76,667,False
29.6,8.0,8.2,178,683,True
29.6,8.0,8.2,178,683,False
29.6,8.0,8.2,178,683,False
29.6,8.0,8.2,178,683,False
29.6,8.0,8.2,178,683,False
29.6,8.0,8.2,178,683,False
29.6,8.0,8.2,178,683,False
12.6,6.7,6.8,77,651,True
10.0,6.5,7.2,83,218,True
10.0,6.5,7.2,83,218,False
10.0,6.5,7.2,83,218,False
10.0,6.5,7.2,83,218,True
10.0,6.5,7.2,83,218,False
10.0,6.5,7.2,83,218,False
10.0,6.5,7.2,83,218,False
2.7,5.7,6.3,218,32,False
21.0,6.7,7.0,80,523,False
10.6,7.0,7.2,172,394,False
10.6,7.0,7.2,172,394,False
10.6,7.0,7.2,172,394,False
7.3,6.6,6.9,95,572,False
8.7,6.3,6.7,4,768,False
23.0,7.1,7.4,95,326,False
23.0,7.1,7.4,95,326,False
23.0,7.1,7.4,95,326,False
23.0,7.1,7.4,95,326,True
1.4,5.7,6.2,209,147,True
9.7,7.5,7.7,19,370,True
9.8,6.3,6.8,3,57,False
57.3,7.4,7.6,137,475,False
57.3,7.4,7.6,137,475,False
57.3,7.4,7.6,137,475,False
57.3,7.4,7.6,137,475,False
57.3,7.4,7.6,137,475,False
19.0,6.2,5.9,61,369,False
8.1,7.0,7.4,223,90,False
23.6,7.6,7.5,81,589,True
23.6,7.6,7.5,81,589,False
23.6,7.6,7.5,81,589,False
23.6,7.6,7.5,81,589,False
7.0,6.5,6.8,7,124,True
7.0,6.5,6.8,7,124,False
3.8,7.2,7.5,149,659,False
3.8,7.2,7.5,149,659,False
10.9,6.6,7.1,80,68,False
3.6,5.0,6.1,59,757,False
8.2,7.0,7.4,136,275,False
14.4,7.0,7.3,149,274,True
14.4,7.0,7.3,149,274,False
14.4,7.0,7.3,149,274,False
14.4,7.0,7.3,149,274,False
4.2,6.5,6.9,203,659,True
4.2,6.5,6.9,203,659,False
4.2,6.5,6.9,203,659,False
11.3,6.8,7.1,140,7,True
91.7,7.8,7.9,90,591,False
3.9,6.5,6.6,102,310,False
18.5,7.6,7.8,155,614,True
18.5,7.6,7.8,155,614,False
18.5,7.6,7.8,155,614,False
18.5,7.6,7.8,155,614,True
18.5,7.6,7.8,155,614,False
18.5,7.6,7.8,155,614,True
18.5,7.6,7.8,155,614,True
18.5,7.6,7.8,155,614,True
11.6,6.8,7.0,76,475,False
25.7,7.8,8.2,140,134,True
25.7,7.8,8.2,140,134,False
25.7,7.8,8.2,140,134,False
25.7,7.8,8.2,140,134,False
25.7,7.8,8.2,140,134,True
8.2,6.8,7.2,127,769,False
8.2,6.8,7.2,127,769,False
15.8,8.1,8.0,203,213,False
15.8,8.1,8.0,203,213,False
3.7,6.3,7.5,201,6,False
95.6,7.9,8.0,99,136,False
95.6,7.9,8.0,99,136,True
95.6,7.9,8.0,99,136,True
95.6,7.9,8.0,99,136,True
95.6,7.9,8.0,99,136,False
95.6,7.9,8.0,99,136,False
10.9,7.9,8.0,211,198,False
12.5,7.4,7.5,77,534,True
29.4,7.3,7.4,95,261,False
29.4,7.3,7.4,95,261,False
29.4,7.3,7.4,95,261,False
29.4,7.3,7.4,95,261,False
29.4,7.3,7.4,95,261,False
5.9,7.1,7.4,95,206,False
5.9,7.1,7.4,95,206,False
5.9,7.1,7.4,95,206,False
1.6,4.7,5.9,193,511,False
2.0,6.1,6.1,149,308,False
4.1,6.9,7.1,77,674,False
23.5,7.2,7.3,102,131,False
7.9,6.6,7.1,45,215,False
3.3,6.4,7.0,203,210,False
68.9,6.9,7.0,203,65,False
68.9,6.9,7.0,203,65,False
11.4,7.4,7.8,196,6,False
13.4,7.6,7.9,169,539,False
13.4,7.6,7.9,169,539,True
13.4,7.6,7.9,169,539,False
31.1,8.0,8.3,83,153,False
31.1,8.0,8.3,83,153,False
31.1,8.0,8.3,83,153,True
31.1,8.0,8.3,83,153,True
31.1,8.0,8.3,83,153,True
8.5,7.4,7.6,170,373,False
8.5,7.4,7.6,170,373,True
21.1,7.3,7.5,203,504,True
21.1,7.3,7.5,203,504,False
21.1,7.3,7.5,203,504,False
21.1,7.3,7.5,203,504,False
32.5,7.4,7.5,212,184,True
9.7,7.2,7.5,74,77,False
9.7,7.2,7.5,74,77,False
9.7,7.2,7.5,74,77,False
9.7,7.2,7.5,74,77,False
9.7,7.2,7.5,74,77,False
9.7,7.2,7.5,74,77,False
5.4,7.2,7.6,175,594,False
5.4,7.2,7.6,175,594,False
35.8,7.3,7.5,193,722,False
35.8,7.3,7.5,193,722,True
35.8,7.3,7.5,193,722,False
29.5,7.5,7.8,3,121,False
29.5,7.5,7.8,3,121,False
29.5,7.5,7.8,3,121,False
7.1,7.3,7.8,125,306,False
23.6,7.0,7.1,102,550,False
23.6,7.0,7.1,102,550,False
23.6,7.0,7.1,102,550,False
1.5,4.0,7.3,152,323,False
55.9,8.4,8.6,102,632,True
55.9,8.4,8.6,102,632,False
55.9,8.4,8.6,102,632,False
55.9,8.4,8.6,102,632,False
44.5,7.4,7.9,46,36,True
44.5,7.4,7.9,46,36,True
44.5,7.4,7.9,46,36,False
44.5,7.4,7.9,46,36,False
6.5,6.5,7.1,108,491,False
6.5,6.5,7.1,108,491,False
10.6,7.4,7.6,223,21,False
10.6,7.4,7.6,223,21,False
5.3,6.7,7.2,193,108,False
5.3,6.7,7.2,193,108,False
5.3,6.7,7.2,193,108,False
8.6,7.3,7.6,149,581,True
8.6,7.3,7.6,149,581,False
8.6,7.3,7.6,149,581,False
8.6,7.3,7.6,149,581,False
20.9,6.9,7.3,76,695,True
20.9,6.9,7.3,76,695,False
20.9,6.9,7.3,76,695,False
20.9,6.9,7.3,76,695,False
20.9,6.9,7.3,76,695,False
20.9,6.9,7.3,76,695,False
20.9,6.9,7.3,76,695,False
23.6,8.1,8.0,74,222,False
23.6,8.1,8.0,74,222,False
23.6,8.1,8.0,74,222,False
23.6,8.1,8.0,74,222,False
23.6,8.1,8.0,74,222,False
9.7,7.5,7.6,36,49,False
33.4,7.1,7.5,203,718,False
33.4,7.1,7.5,203,718,False
33.4,7.1,7.5,203,718,False
3.3,6.5,7.2,203,115,False
3.3,6.5,7.2,203,115,False
22.1,7.7,7.8,95,385,True
22.1,7.7,7.8,95,385,False
22.1,7.7,7.8,95,385,False
22.1,7.7,7.8,95,385,True
8.1,6.5,7.0,99,466,False
8.1,6.8,7.2,157,231,False
8.1,6.8,7.2,157,231,False
11.6,7.4,7.2,157,482,False
19.4,7.3,7.3,157,249,False
42.4,7.9,7.8,203,261,False
42.4,7.9,7.8,203,261,False
42.4,7.9,7.8,203,261,False
42.4,7.9,7.8,203,261,False
14.2,7.0,7.2,149,532,False
14.2,7.0,7.2,149,532,False
64.1,7.8,8.1,27,321,False
13.0,6.6,6.7,8,486,False
10.0,7.0,7.4,200,377,False
4.5,6.1,6.6,149,738,False
4.9,7.0,7.6,149,675,False
5.1,6.8,7.6,203,527,False
7.3,6.3,6.7,198,595,False
7.3,6.3,6.7,198,595,False
15.0,7.1,7.3,74,237,False
15.0,7.1,7.3,74,237,False
13.5,7.0,7.6,46,206,False
13.5,7.0,7.6,46,206,False
34.2,7.4,7.7,95,678,False
34.2,7.4,7.7,95,678,False
34.2,7.4,7.7,95,678,False
34.2,7.4,7.7,95,678,True
3.2,6.6,6.0,119,293,False
6.2,7.0,7.3,102,435,False
6.2,7.0,7.3,102,435,False
6.2,7.0,7.3,102,435,False
6.0,5.9,6.5,149,388,False
4.6,6.4,7.1,196,757,False
5.8,6.7,7.1,77,106,False
16.6,6.8,6.9,203,47,False
16.6,6.8,6.9,203,47,False
16.6,6.8,6.9,203,47,False
16.6,6.8,6.9,203,47,False
16.6,6.8,6.9,203,47,False
4.0,6.8,7.4,203,621,False
4.0,6.8,7.4,203,621,False
4.0,6.8,7.4,203,621,False
6.2,7.0,7.1,125,163,False
3.0,5.1,6.7,125,135,False
7.1,6.7,7.0,80,338,False
9.9,7.1,7.4,74,740,False
9.9,7.1,7.4,74,740,True
9.9,7.1,7.4,74,740,False
20.9,7.0,7.5,106,613,False
20.9,7.0,7.5,106,613,False
20.9,7.0,7.5,106,613,False
10.8,6.7,6.9,188,229,False
10.8,6.7,6.9,188,229,False
1.0,6.9,7.1,100,528,False
104.8,7.6,8.1,8,237,False
104.8,7.6,8.1,8,237,False
104.8,7.6,8.1,8,237,False
5.6,7.2,7.2,80,483,False
5.6,7.2,7.2,80,483,False
5.6,7.2,7.2,80,483,False
1.0,6.0,5.6,149,446,False
1.0,6.0,5.6,149,446,False
14.8,6.3,6.5,76,83,False
14.8,6.3,6.5,76,83,False
14.8,6.3,6.5,76,83,False
14.8,6.3,6.5,76,83,False
14.8,6.3,6.5,76,83,False
5.7,6.8,7.0,203,173,False
21.5,7.7,8.0,149,550,False
21.5,7.7,8.0,149,550,False
20.0,7.5,7.7,76,680,False
45.8,7.4,7.4,212,251,False
6.8,6.7,7.3,76,396,False
33.5,7.5,7.8,149,415,True
33.5,7.5,7.8,149,415,False
33.5,7.5,7.8,149,415,False
33.5,7.5,7.8,149,415,False
33.5,7.5,7.8,149,415,False
33.5,7.5,7.8,149,415,True
15.8,7.7,7.9,102,764,False
15.8,7.7,7.9,102,764,False
15.1,6.7,6.8,74,150,False
15.1,6.7,6.8,74,150,False
15.1,6.7,6.8,74,150,True
15.1,6.7,6.8,74,150,False
15.1,6.7,6.8,74,150,False
17.0,7.2,7.4,142,378,False
23.3,6.9,7.1,218,303,False
89.4,6.7,6.5,77,540,False
9.6,7.2,7.4,134,399,False
4.8,6.4,7.3,76,743,False
4.8,6.4,7.3,76,743,False
0.6,6.0,6.8,149,437,True
8.1,5.9,5.9,52,380,False
11.0,7.7,7.4,102,741,False
34.0,7.7,7.9,203,522,False
34.0,7.7,7.9,203,522,False
34.0,7.7,7.9,203,522,True
34.0,7.7,7.9,203,522,False
34.0,7.7,7.9,203,522,False
11.6,5.9,6.2,93,386,False
2.5,7.0,6.8,76,295,False
11.6,6.7,6.7,149,340,False
36.4,7.6,7.8,109,625,True
36.4,7.6,7.8,109,625,False
36.4,7.6,7.8,109,625,False
36.4,7.6,7.8,109,625,False
5.3,6.7,7.2,76,104,False
30.4,7.2,7.5,3,569,True
30.4,7.2,7.5,3,569,False
30.4,7.2,7.5,3,569,False
19.2,7.4,7.6,210,764,False
9.3,7.3,7.9,172,377,False
24.8,6.6,6.8,149,719,False
10.5,7.1,7.6,225,613,False
15.9,7.0,7.5,96,740,False
6.9,6.4,6.8,95,386,False
6.9,6.4,6.8,95,386,True
6.9,6.4,6.8,95,386,True
56.4,8.2,8.4,240,116,False
24.7,7.7,7.3,203,610,True
10.8,7.1,7.6,121,513,False
2.9,7.1,7.3,125,529,False
2.9,7.1,7.3,125,529,False
8.0,6.9,7.3,102,753,False
17.1,6.8,7.2,140,725,False
17.1,6.8,7.2,140,725,False
17.1,6.8,7.2,140,725,True
17.1,6.8,7.2,140,725,False
17.1,6.8,7.2,140,725,False
17.1,6.8,7.2,140,725,False
13.1,6.9,7.1,76,517,False
18.1,7.5,7.8,225,378,False
18.1,7.5,7.8,225,378,False
18.1,7.5,7.8,225,378,False
18.1,7.5,7.8,225,378,True
18.1,7.5,7.8,225,378,True
21.1,7.5,7.6,73,9,False
21.1,7.5,7.6,73,9,False
21.1,7.5,7.6,73,9,False
21.1,7.5,7.6,73,9,True
30.6,7.5,7.6,113,764,False
30.6,7.5,7.6,113,764,False
30.6,7.5,7.6,113,764,True
10.5,6.7,7.0,113,764,True
10.5,6.7,7.0,113,764,False
9.7,7.6,7.9,136,491,True
9.7,7.6,7.9,136,491,False
9.7,7.6,7.9,136,491,False
9.7,7.6,7.9,136,491,False
9.7,7.6,7.9,136,491,False
9.9,7.2,7.5,76,264,True
9.9,7.2,7.5,76,264,False
9.9,7.2,7.5,76,264,False
9.9,7.2,7.5,76,264,False
9.9,7.2,7.5,76,264,True
31.6,8.0,8.1,217,121,False
31.6,8.0,8.1,217,121,True
31.6,8.0,8.1,217,121,True
31.6,8.0,8.1,217,121,True
31.6,8.0,8.1,217,121,True
31.6,8.0,8.1,217,121,False
4.0,6.4,6.5,78,482,False
2.7,6.3,6.7,95,246,True
21.0,7.3,7.4,149,432,False
21.0,7.3,7.4,149,432,True
21.0,7.3,7.4,149,432,False
21.0,7.3,7.4,149,432,False
21.0,7.3,7.4,149,432,False
19.6,7.4,7.9,96,240,True
19.6,7.4,7.9,96,240,False
25.5,7.8,7.8,218,611,True
10.4,7.3,7.7,76,128,False
10.4,7.3,7.7,76,128,False
10.4,7.3,7.7,76,128,False
10.4,7.3,7.7,76,128,True
26.7,7.7,7.8,140,9,False
26.7,7.7,7.8,140,9,False
26.7,7.7,7.8,140,9,True
26.7,7.7,7.8,140,9,False
26.7,7.7,7.8,140,9,False
3.2,7.0,7.0,93,180,False
8.5,6.4,6.6,51,364,False
8.5,6.4,6.6,51,364,False
20.1,7.1,7.4,73,1,False
8.7,7.0,7.6,102,6,False
8.7,6.9,7.3,141,517,False
33.7,7.3,7.6,81,64,False
33.7,7.3,7.6,81,64,False
33.7,7.3,7.6,81,64,False
33.7,7.3,7.6,81,64,False
9.6,7.7,7.8,90,101,False
23.4,7.2,7.3,73,542,True
15.3,6.8,7.0,203,462,True
15.3,6.8,7.0,203,462,False
30.7,7.4,7.4,149,55,True
30.7,7.4,7.4,149,55,False
30.7,7.4,7.4,149,55,False
30.7,7.4,7.4,149,55,False
30.7,7.4,7.4,149,55,True
30.7,7.4,7.4,149,55,True
21.0,7.7,7.8,36,750,False
19.8,6.9,7.2,102,525,False
19.8,6.9,7.2,102,525,True
19.8,6.9,7.2,102,525,True
19.8,6.9,7.2,102,525,False
19.8,6.9,7.2,102,525,False
19.8,6.9,7.2,102,525,True
3.6,6.4,6.8,136,45,False
1.7,6.2,6.7,97,408,False
7.7,6.8,7.0,223,66,False
5.7,6.1,6.4,203,453,True
6.3,6.3,7.0,203,391,False
6.3,6.3,7.0,203,391,False
6.3,6.3,7.0,203,391,False
2.0,5.3,6.4,193,745,False
7.3,6.7,7.0,77,370,False
7.3,6.7,7.0,77,370,False
7.3,6.7,7.0,77,370,False
7.3,6.7,7.0,77,370,False
26.6,7.6,7.6,193,58,False
26.6,7.6,7.6,193,58,False
26.6,7.6,7.6,193,58,False
2.2,6.3,6.3,149,174,False
2.2,6.3,6.3,149,174,False
5.9,6.0,6.6,149,319,False
12.2,7.5,7.8,102,206,False
12.2,7.5,7.8,102,206,True
12.2,7.5,7.8,102,206,False
17.4,7.0,7.3,188,688,False
4.4,5.7,5.9,95,71,False
4.8,6.7,7.6,203,739,False
4.8,6.7,7.6,203,739,False
13.3,7.9,8.1,95,206,False
13.3,7.9,8.1,95,206,False
13.3,7.9,8.1,95,206,False
13.3,7.9,8.1,95,206,False
13.3,7.9,8.1,95,206,False
12.4,6.5,6.8,76,505,False
9.0,6.8,7.2,76,374,False
11.6,6.7,7.0,99,686,False
9.8,7.0,7.6,212,762,False
9.8,7.0,7.6,212,762,False
9.8,7.0,7.6,212,762,True
9.8,7.0,7.6,212,762,False
9.8,7.0,7.6,212,762,True
9.8,7.0,7.6,212,762,True
9.8,7.0,7.6,212,762,True
3.4,6.1,7.0,203,704,False
3.4,6.1,7.0,203,704,False
12.9,7.4,7.4,223,162,False
12.9,7.4,7.4,223,162,False
12.9,7.4,7.4,223,162,False
56.2,7.8,7.9,198,154,False
25.1,7.1,7.5,23,695,False
25.1,7.1,7.5,23,695,False
25.1,7.1,7.5,23,695,False
29.2,7.1,7.3,140,675,False
29.2,7.1,7.3,140,675,True
29.2,7.1,7.3,140,675,False
29.2,7.1,7.3,140,675,False
5.7,6.4,7.2,83,218,False
5.5,6.1,7.0,102,474,False
5.5,6.1,7.0,102,474,False
8.9,7.1,7.3,142,128,False
1.2,6.0,6.7,159,278,False
8.1,6.7,6.7,188,751,False
15.0,7.4,7.6,34,208,False
15.0,7.4,7.6,34,208,False
15.0,7.4,7.6,34,208,False
15.0,7.4,7.6,34,208,False
15.0,7.4,7.6,34,208,True
13.1,7.0,7.2,83,218,False
13.1,7.0,7.2,83,218,False
13.3,6.7,6.8,102,686,False
12.0,6.5,6.6,102,352,False
5.7,6.7,7.0,196,278,False
5.7,6.7,7.0,196,278,False
21.0,7.5,7.6,89,389,True
19.2,7.5,7.8,156,231,True
19.2,7.5,7.8,156,231,False
19.2,7.5,7.8,156,231,False
19.2,7.5,7.8,156,231,True
19.2,7.5,7.8,156,231,True
19.2,7.5,7.8,156,231,True
8.6,6.7,7.3,95,593,False
3.1,6.7,6.8,203,467,False
14.7,7.5,7.8,74,344,True
14.7,7.5,7.8,74,344,True
14.7,7.5,7.8,74,344,False
14.7,7.5,7.8,74,344,False
14.7,7.5,7.8,74,344,False
15.5,7.2,7.6,151,428,False
15.5,7.2,7.6,151,428,False
7.1,7.6,7.9,102,258,False
7.1,7.6,7.9,102,258,False
7.1,7.6,7.9,102,258,False
7.1,7.6,7.9,102,258,False
7.1,7.6,7.9,102,258,False
2.7,6.7,7.0,88,15,False
10.6,6.7,6.9,74,677,False
10.6,6.7,6.9,74,677,False
29.1,7.7,7.9,140,121,True
29.1,7.7,7.9,140,121,True
29.1,7.7,7.9,140,121,False
29.1,7.7,7.9,140,121,False
29.1,7.7,7.9,140,121,False
29.1,7.7,7.9,140,121,False
9.9,7.2,7.6,99,613,False
9.9,7.2,7.6,99,613,False
9.9,7.2,7.6,99,613,False
9.9,7.2,7.6,99,613,False
7.2,7.2,7.3,158,117,True
7.2,7.2,7.3,158,117,False
7.2,7.2,7.3,158,117,False
3.9,5.1,6.5,193,630,False
0.3,5.0,5.9,149,524,False
14.7,7.4,7.7,149,18,False
14.7,7.4,7.7,149,18,False
14.7,7.4,7.7,149,18,False
14.7,7.4,7.7,149,18,False
14.7,7.4,7.7,149,18,False
14.7,7.4,7.7,149,18,False
11.4,6.6,6.5,149,487,False
18.0,7.8,8.1,214,675,True
18.0,7.8,8.1,214,675,False
18.0,7.8,8.1,214,675,False
18.0,7.8,8.1,214,675,True
18.0,7.8,8.1,214,675,True
18.0,7.8,8.1,214,675,False
18.0,7.8,8.1,214,675,False
18.0,7.8,8.1,214,675,False
18.0,7.8,8.1,214,675,True
11.5,7.8,7.7,80,201,False
6.4,6.8,7.3,95,401,False
6.4,6.8,7.3,95,401,False
6.4,6.8,7.3,95,401,False
17.3,7.0,6.8,3,545,False
9.6,6.9,7.2,76,212,False
9.6,6.9,7.2,76,212,False
9.6,6.9,7.2,76,212,False
46.9,6.5,7.6,149,580,False
46.9,6.5,7.6,149,580,False
2.5,7.1,7.2,198,606,False
2.5,7.1,7.2,198,606,False
54.3,7.7,7.8,142,137,False
22.9,7.0,7.0,142,263,False
22.9,7.0,7.0,142,263,False
11.1,5.5,5.8,193,610,False
13.7,7.5,7.8,125,191,False
13.7,7.5,7.8,125,191,False
10.5,6.9,7.1,76,533,False
10.5,6.9,7.1,76,533,False
10.5,6.9,7.1,76,533,False
78.8,7.9,8.2,142,192,True
78.8,7.9,8.2,142,192,False
78.8,7.9,8.2,142,192,True
78.8,7.9,8.2,142,192,True
78.8,7.9,8.2,142,192,True
13.2,6.9,7.3,95,614,False
13.2,6.9,7.3,95,614,False
38.2,7.4,7.4,218,721,False
18.8,7.2,7.3,149,111,True
18.8,7.2,7.3,149,111,False
18.8,7.2,7.3,149,111,True
18.8,7.2,7.3,149,111,True
18.8,7.2,7.3,149,111,False
4.7,6.2,6.4,203,120,False
4.7,6.2,6.4,203,120,True
6.5,7.2,7.3,204,474,True
6.5,7.2,7.3,204,474,False
6.5,7.2,7.3,204,474,False
21.2,8.0,8.3,62,21,False
16.7,7.2,7.3,149,520,False
16.7,7.2,7.3,149,520,False
5.7,6.3,6.3,213,99,False
7.4,6.3,7.0,48,420,False
1515.7,6.6,7.6,226,617,False
19.3,7.1,7.4,141,597,False
19.3,7.1,7.4,141,597,False
19.3,7.1,7.4,141,597,False
17.5,7.7,7.9,170,21,False
17.5,7.7,7.9,170,21,False
11.2,7.3,7.9,203,296,False
11.2,7.3,7.9,203,296,False
13.0,7.1,7.1,81,345,False
13.0,7.1,7.1,81,345,False
19.5,7.3,7.7,90,350,False
19.5,7.3,7.7,90,350,False
6.1,6.5,7.0,170,359,False
2.6,5.8,6.8,225,117,False
6.3,7.3,7.8,44,440,False
6.3,7.3,7.8,44,440,False
11.4,6.6,7.0,193,218,False
17.3,7.0,7.4,156,96,False
17.3,7.0,7.4,156,96,False
17.3,7.0,7.4,156,96,False
17.3,7.0,7.4,156,96,True
17.3,7.0,7.4,156,96,True
10.9,7.2,7.6,149,468,True
10.9,7.2,7.6,149,468,True
10.9,7.2,7.6,149,468,False
10.9,7.2,7.6,149,468,False
10.9,7.2,7.6,149,468,False
10.9,7.2,7.6,149,468,False
10.9,7.2,7.6,149,468,True
22.9,7.9,8.1,142,186,True
22.9,7.9,8.1,142,186,False
22.9,7.9,8.1,142,186,False
22.9,7.9,8.1,142,186,False
22.9,7.9,8.1,142,186,True
22.9,7.9,8.1,142,186,True
22.9,7.9,8.1,142,186,True
22.9,7.9,8.1,142,186,True
63.7,7.4,7.6,95,579,False
63.7,7.4,7.6,95,579,True
63.7,7.4,7.6,95,579,False
63.7,7.4,7.6,95,579,False
63.7,7.4,7.6,95,579,False
63.7,7.4,7.6,95,579,False
40.8,8.4,8.7,202,509,True
40.8,8.4,8.7,202,509,False
40.8,8.4,8.7,202,509,True
40.8,8.4,8.7,202,509,False
40.8,8.4,8.7,202,509,True
40.8,8.4,8.7,202,509,True
40.8,8.4,8.7,202,509,True
4.2,6.5,7.0,121,233,False
1.4,6.4,6.7,99,278,False
14.1,7.0,7.1,149,588,False
14.1,7.0,7.1,149,588,False
4.2,5.5,5.6,118,737,False
4.2,5.5,5.6,118,737,False
4.2,5.5,5.6,118,737,False
3.8,6.4,7.0,3,498,False
1.0,6.8,7.4,149,425,False
12.7,6.5,6.9,149,95,False
13.1,6.7,7.1,225,470,False
14.9,7.5,7.9,128,72,False
7.9,7.3,7.6,51,286,False
2.4,6.0,6.4,95,252,False
2.4,6.0,6.4,95,252,False
2.4,6.0,6.4,95,252,False
11.2,7.2,7.3,17,74,False
3.9,5.7,5.9,173,594,False
130.7,8.1,8.3,76,116,True
130.7,8.1,8.3,76,116,True
130.7,8.1,8.3,76,116,False
130.7,8.1,8.3,76,116,True
130.7,8.1,8.3,76,116,True
130.7,8.1,8.3,76,116,True
130.7,8.1,8.3,76,116,False
2.6,6.4,7.0,178,697,False
2.6,6.4,7.0,178,697,False
2.6,6.4,7.0,178,697,False
2.6,6.4,7.0,178,697,False
2.6,6.4,6.7,149,273,False
3.6,5.8,6.5,157,659,False
3.6,5.8,6.5,157,659,False
16.0,7.2,7.1,80,700,False
16.0,7.2,7.1,80,700,False
16.0,7.2,7.1,80,700,True
16.0,7.2,7.1,80,700,True
16.0,7.2,7.1,80,700,True
16.0,7.2,7.1,80,700,True
16.3,6.7,7.0,90,694,False
13.7,7.4,7.5,149,553,False
62.8,7.8,8.2,167,263,True
62.8,7.8,8.2,167,263,False
10.9,7.9,8.1,90,557,False
10.9,7.9,8.1,90,557,True
26.2,6.8,7.1,149,553,False
109.9,8.5,8.5,218,79,True
109.9,8.5,8.5,218,79,True
109.9,8.5,8.5,218,79,True
12.5,6.7,7.1,95,641,False
4.9,6.8,7.3,149,377,False
4.9,6.8,7.3,149,377,False
41.3,7.7,7.8,203,100,False
41.3,7.7,7.8,203,100,False
13.7,7.5,8.0,83,212,True
13.7,7.5,8.0,83,212,False
13.7,7.5,8.0,83,212,True
13.7,7.5,8.0,83,212,True
8.8,6.1,6.4,97,203,False
8.8,6.1,6.4,97,203,False
8.6,7.3,7.7,149,69,False
5.4,6.1,6.5,193,282,False
6.9,6.6,7.0,203,245,False
4.9,6.1,6.0,121,242,False
2.6,5.5,6.3,102,474,False
2.6,6.1,6.5,138,311,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
8.1,6.7,7.2,149,467,False
9.0,6.2,6.4,181,48,True
21.5,7.3,7.4,203,550,False
21.5,7.3,7.4,203,550,False
21.5,7.3,7.4,203,550,False
21.5,7.3,7.4,203,550,False
23.1,7.7,7.7,149,386,True
23.1,7.7,7.7,149,386,False
13.4,7.4,7.6,71,686,False
13.4,7.4,7.6,71,686,False
13.4,7.4,7.6,71,686,False
9.1,7.4,7.6,136,661,False
18.3,7.0,7.0,149,422,False
7.3,6.5,7.0,95,563,False
2.2,6.0,6.1,122,147,False
14.3,7.1,7.4,125,493,False
14.3,7.1,7.4,125,493,False
14.3,7.1,7.4,125,493,True
5.3,7.1,7.2,149,187,False
5.3,7.1,7.2,149,187,False
5.3,7.1,7.2,149,187,False
147.7,7.8,8.1,5,254,False
8.9,7.2,7.4,149,614,False
8.9,7.2,7.4,149,614,True
8.9,7.2,7.4,149,614,False
8.9,7.2,7.4,149,614,False
8.9,7.2,7.4,149,614,False
8.9,7.2,7.4,149,614,True
44.5,7.7,8.1,223,533,False
44.5,7.7,8.1,223,533,False
44.5,7.7,8.1,223,533,False
