Year,Category,Film,Film_ID,Nominee,Winner,TMDb_ID,Popularity,Vote_Count,Vote_Average,Genres,Director,IMDb_Rating
1971,Best Cinematography,Nicholas and Alexandra,tt0067483,Freddie Young,False,38646,9.628,70,6.9,,Franklin J. Schaffner,7.2
1971,Best Picture,Nicholas and Alexandra,tt0067483,"Sam Spiegel, Producer",False,38646,9.628,70,6.9,,Franklin J. Schaffner,7.2
2024,Best Picture,Nickel Boys,tt23055660,Nominees to be determined,False,1028196,46.946,24,6.5,,RaMell Ross,7.6
2024,Best Adapted Screenplay,Nickel Boys,tt23055660,Screenplay by RaMell Ross & Joslyn Barnes,False,1028196,46.946,24,6.5,,RaMell Ross,7.6
1937,Best Actor,Night Must Fall,tt0029310,Robert Montgomery,False,91727,2.464,41,7.061,,Richard Thorpe,7.2
1937,Best Supporting Actress,Night Must Fall,tt0029310,Dame May Whitty,False,91727,2.464,41,7.061,,Richard Thorpe,7.2
2014,Best Original Screenplay,Nightcrawler,tt2872718,Written by Dan Gilroy,False,242582,54.343,10867,7.705,,Dan Gilroy,7.8
2021,Best Cinematography,Nightmare Alley,tt7740496,Dan Laustsen,False,597208,22.883,2955,6.979,,Guillermo del Toro,7.0
2021,Best Picture,Nightmare Alley,tt7740496,"Guillermo del Toro, J. Miles Dale and Bradley Cooper, Producers",False,597208,22.883,2955,6.979,,Guillermo del Toro,7.0
2009,Best Supporting Actress,Nine,tt0875034,Penélope Cruz,False,10197,11.093,594,5.5,,Rob Marshall,5.8
1939,Best Actress,Ninotchka,tt0031725,Greta Garbo,False,1859,13.714,386,7.5,,Ernst Lubitsch,7.8
1939,Best Picture,Ninotchka,tt0031725,Metro-Goldwyn-Mayer,False,1859,13.714,386,7.5,,Ernst Lubitsch,7.8
1995,Best Actor,Nixon,tt0113987,Anthony Hopkins,False,10858,10.469,368,6.9,,Oliver Stone,7.1
1995,Best Supporting Actress,Nixon,tt0113987,Joan Allen,False,10858,10.469,368,6.9,,Oliver Stone,7.1
1995,Best Original Screenplay,Nixon,tt0113987,"Stephen J. Rivele, Christopher Wilkinson, Oliver Stone",False,10858,10.469,368,6.9,,Oliver Stone,7.1
2007,Best Supporting Actor,No Country for Old Men,tt0477348,Javier Bardem,True,6977,78.758,12146,7.943,,"Ethan Coen, Joel Coen",8.2
2007,Best Cinematography,No Country for Old Men,tt0477348,Roger Deakins,False,6977,78.758,12146,7.943,,"Ethan Coen, Joel Coen",8.2
2007,Best Director,No Country for Old Men,tt0477348,Joel Coen and Ethan Coen,True,6977,78.758,12146,7.943,,"Ethan Coen, Joel Coen",8.2
2007,Best Picture,No Country for Old Men,tt0477348,"Scott Rudin, Ethan Coen and Joel Coen, Producers",True,6977,78.758,12146,7.943,,"Ethan Coen, Joel Coen",8.2
2007,Best Adapted Screenplay,No Country for Old Men,tt0477348,Written for the screen by Joel Coen & Ethan Coen,True,6977,78.758,12146,7.943,,"Ethan Coen, Joel Coen",8.2
1994,Best Actor,Nobody's Fool,tt0110684,Paul Newman,False,11593,13.156,304,6.9,,Robert Benton,7.3
1994,Best Adapted Screenplay,Nobody's Fool,tt0110684,Robert Benton,False,11593,13.156,304,6.9,,Robert Benton,7.3
2016,Best Supporting Actor,Nocturnal Animals,tt4550098,Michael Shannon,False,340666,38.203,7842,7.421,,Tom Ford,7.4
2020,Best Actress,Nomadland,tt9770150,Frances McDormand,True,581734,18.801,3015,7.196,,Chloé Zhao,7.3
2020,Best Cinematography,Nomadland,tt9770150,Joshua James Richards,False,581734,18.801,3015,7.196,,Chloé Zhao,7.3
2020,Best Director,Nomadland,tt9770150,Chloé Zhao,True,581734,18.801,3015,7.196,,Chloé Zhao,7.3
2020,Best Picture,Nomadland,tt9770150,"Frances McDormand, Peter Spears, Mollye Asher, Dan Janvey and Chloé Zhao, Producers",True,581734,18.801,3015,7.196,,Chloé Zhao,7.3
2020,Best Adapted Screenplay,Nomadland,tt9770150,Written for the screen by Chloé Zhao,False,581734,18.801,3015,7.196,,Chloé Zhao,7.3
1944,Best Actor,None but the Lonely Heart,tt0037135,Cary Grant,False,52362,4.72,46,6.2,,Clifford Odets,6.4
1944,Best Supporting Actress,None but the Lonely Heart,tt0037135,Ethel Barrymore,True,52362,4.72,46,6.2,,Clifford Odets,6.4
1979,Best Actress,Norma Rae,tt0079638,Sally Field,True,40842,6.534,174,7.161,,Martin Ritt,7.3
1979,Best Picture,Norma Rae,tt0079638,"Tamara Asseyev and Alex Rose, Producers",False,40842,6.534,174,7.161,,Martin Ritt,7.3
1979,Best Adapted Screenplay,Norma Rae,tt0079638,"Irving Ravetch, Harriet Frank, Jr.",False,40842,6.534,174,7.161,,Martin Ritt,7.3
1959,Best Original Screenplay,North by Northwest,tt0053125,Ernest Lehman,False,213,21.24,4133,8.0,,Alfred Hitchcock,8.3
2005,Best Actress,North Country,tt0395972,Charlize Theron,False,9701,16.706,659,7.235,,Niki Caro,7.3
2005,Best Supporting Actress,North Country,tt0395972,Frances McDormand,False,9701,16.706,659,7.235,,Niki Caro,7.3
1940,Best Cinematography,North West Mounted Police,tt0032850,"Victor Milner, W. Howard Greene",False,83360,5.666,37,6.3,,Cecil B. DeMille,6.3
1940,Best Cinematography,Northwest Passage,tt0032851,"Sidney Wagner, William V. Skall",False,43805,7.386,54,6.3,,"King Vidor, Jack Conway, W.S. Van Dyke",7.0
2024,Best Cinematography,Nosferatu,tt5040012,Jarin Blaschke,False,426063,1515.687,1789,6.608,,Robert Eggers,7.6
2006,Best Actress,Notes on a Scandal,tt0465551,Judi Dench,False,1259,19.263,898,7.1,,Richard Eyre,7.4
2006,Best Supporting Actress,Notes on a Scandal,tt0465551,Cate Blanchett,False,1259,19.263,898,7.1,,Richard Eyre,7.4
2006,Best Adapted Screenplay,Notes on a Scandal,tt0465551,Screenplay by Patrick Marber,False,1259,19.263,898,7.1,,Richard Eyre,7.4
1946,Best Supporting Actor,Notorious,tt0038787,Claude Rains,False,303,17.514,1613,7.742,,Alfred Hitchcock,7.9
1946,Best Original Screenplay,Notorious,tt0038787,Ben Hecht,False,303,17.514,1613,7.742,,Alfred Hitchcock,7.9
1942,Best Actress,"Now, Voyager",tt0035140,Bette Davis,False,32847,11.169,204,7.333,,Irving Rapper,7.9
1942,Best Supporting Actress,"Now, Voyager",tt0035140,Gladys Cooper,False,32847,11.169,204,7.333,,Irving Rapper,7.9
2023,Best Actress,Nyad,tt5302918,Annette Bening,False,895549,12.95,460,7.117,,"Jimmy Chin, Elizabeth Chai Vasarhelyi",7.1
2023,Best Supporting Actress,Nyad,tt5302918,Jodie Foster,False,895549,12.95,460,7.117,,"Jimmy Chin, Elizabeth Chai Vasarhelyi",7.1
2000,Best Cinematography,"O Brother, Where Art Thou?",tt0190590,Roger Deakins,False,134,19.536,4177,7.322,,"Joel Coen, Ethan Coen",7.7
2000,Best Adapted Screenplay,"O Brother, Where Art Thou?",tt0190590,Written by Ethan Coen & Joel Coen,False,134,19.536,4177,7.322,,"Joel Coen, Ethan Coen",7.7
1934,Best Actress,Of Human Bondage,tt0025586,Bette Davis,False,43905,6.073,126,6.5,,John Cromwell,7.0
1938,Best Supporting Actress,Of Human Hearts,tt0030517,Beulah Bondi,False,122884,2.638,22,5.8,,Clarence Brown,6.8
1939,Best Cinematography,Of Mice and Men,tt0031742,Norbert Brodine,False,51802,6.343,88,7.273,,Lewis Milestone,7.8
1939,Best Picture,Of Mice and Men,tt0031742,Hal Roach (production company),False,51802,6.343,88,7.273,,Lewis Milestone,7.8
1955,Best Cinematography,Oklahoma!,tt0048445,Robert Surtees,False,13936,11.392,168,6.577,,Fred Zinnemann,7.0
1968,Best Actor,Oliver!,tt0063385,Ron Moody,False,17917,17.263,432,7.0,,Carol Reed,7.4
1968,Best Supporting Actor,Oliver!,tt0063385,Jack Wild,False,17917,17.263,432,7.0,,Carol Reed,7.4
1968,Best Cinematography,Oliver!,tt0063385,Oswald Morris,False,17917,17.263,432,7.0,,Carol Reed,7.4
1968,Best Director,Oliver!,tt0063385,Carol Reed,True,17917,17.263,432,7.0,,Carol Reed,7.4
1968,Best Picture,Oliver!,tt0063385,"John Woolf, Producer",True,17917,17.263,432,7.0,,Carol Reed,7.4
1981,Best Actor,On Golden Pond,tt0082846,Henry Fonda,True,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Actress,On Golden Pond,tt0082846,Katharine Hepburn,True,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Supporting Actress,On Golden Pond,tt0082846,Jane Fonda,False,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Cinematography,On Golden Pond,tt0082846,Billy Williams,False,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Director,On Golden Pond,tt0082846,Mark Rydell,False,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Picture,On Golden Pond,tt0082846,"Bruce Gilbert, Producer",False,11816,10.897,467,7.2,,Mark Rydell,7.6
1981,Best Adapted Screenplay,On Golden Pond,tt0082846,Ernest Thompson,True,11816,10.897,467,7.2,,Mark Rydell,7.6
1954,Best Actor,On the Waterfront,tt0047296,Marlon Brando,True,654,22.899,1591,7.9,,Elia Kazan,8.1
1954,Best Supporting Actor,On the Waterfront,tt0047296,Lee J. Cobb,False,654,22.899,1591,7.9,,Elia Kazan,8.1
